IL2022F4S-6403,SI_Urb_23,grain_yield,5325.75
IL2022F4S-14808,SI_Urb_23,grain_yield,5221.88
IL2022F4S-15202,SI_Urb_23,grain_yield,5118.01
IL2022F4S-13902,SI_Urb_23,grain_yield,5637.37
IL2022F4S-2704,SI_Urb_23,grain_yield,5911.21
IL2022F4S-5801,SI_Urb_23,grain_yield,6081.18
IL2022-7109,SI_Urb_23,grain_yield,6978.25
IL2022-15708,SI_Urb_23,grain_yield,7053.79
IL2022-5571,SI_Urb_23,grain_yield,7903.64
IL2022-21643,SI_Urb_23,grain_yield,7488.16
IL2022-12713,SI_Urb_23,grain_yield,7629.8
IL2022-1570,SI_Urb_23,grain_yield,8177.49
IL2022F4S-19503,SI_Urb_23,grain_yield,4475.9
IL2022F4S-21601,SI_Urb_23,grain_yield,5354.08
IL2022-21310,SI_Urb_23,grain_yield,6175.61
IL2022F4S-6802,SI_Urb_23,grain_yield,5014.14
IL2022F4S-9103,SI_Urb_23,grain_yield,5892.32
IL2022F4S-8302,SI_Urb_23,grain_yield,5684.58
IL2022F4S-5604,SI_Urb_23,grain_yield,6997.13
IL2022-17507,SI_Urb_23,grain_yield,7592.03
IL2022-12047,SI_Urb_23,grain_yield,7214.32
IL2022-7448,SI_Urb_23,grain_yield,7544.82
IL2022-17244,SI_Urb_23,grain_yield,6203.94
IL2022-18049,SI_Urb_23,grain_yield,7620.36
IL2022-2254,SI_Urb_23,grain_yield,6770.5
IL2022-17009,SI_Urb_23,grain_yield,7601.47
IL2022F4S-5503,SI_Urb_23,grain_yield,5184.11
IL2022F4S-14002,SI_Urb_23,grain_yield,3871.56
IL2022F4S-14103,SI_Urb_23,grain_yield,6307.81
IL2022F4S-5603,SI_Urb_23,grain_yield,5703.47
IL2022F4S-20902,SI_Urb_23,grain_yield,5486.28
IL2022-15776,SI_Urb_23,grain_yield,6987.69
IL2022F4S-10704,SI_Urb_23,grain_yield,5401.3
IL2022F4S-19903,SI_Urb_23,grain_yield,6430.56
IL2022F4S-9303,SI_Urb_23,grain_yield,4513.67
IL2022F4S-14905,SI_Urb_23,grain_yield,5193.55
IL2022F4S-501,SI_Urb_23,grain_yield,6043.41
IL2022F4S-15903,SI_Urb_23,grain_yield,5051.91
IL2022F4S-14001,SI_Urb_23,grain_yield,6383.35
IL2022-9929,SI_Urb_23,grain_yield,7403.17
IL2022-22930,SI_Urb_23,grain_yield,6770.5
IL2022-18037,SI_Urb_23,grain_yield,7998.07
IL2022-18139,SI_Urb_23,grain_yield,7601.47
IL2022-1464,SI_Urb_23,grain_yield,8356.9
IL2022F4S-11202,SI_Urb_23,grain_yield,5476.84
IL2022F4S-15201,SI_Urb_23,grain_yield,3541.06
IL2022F4S-19705,SI_Urb_23,grain_yield,4419.24
IL2022F4S-16106,SI_Urb_23,grain_yield,5118.01
IL2022F4S-2003,SI_Urb_23,grain_yield,5372.97
IL2022F4S-5702,SI_Urb_23,grain_yield,5920.65
IL2022F4S-5302,SI_Urb_23,grain_yield,6685.52
IL2022F4S-9403,SI_Urb_23,grain_yield,4475.9
IL2022F4S-11806,SI_Urb_23,grain_yield,5552.38
IL2022F4S-3901,SI_Urb_23,grain_yield,4098.19
IL2022F4S-20201,SI_Urb_23,grain_yield,4145.4
IL2022F4S-20105,SI_Urb_23,grain_yield,3437.19
IL2022-9948,SI_Urb_23,grain_yield,7620.36
IL2022-12364,SI_Urb_23,grain_yield,7431.5
IL2022-5765,SI_Urb_23,grain_yield,7469.27
IL2022F4S-10903,SI_Urb_23,grain_yield,5684.58
IL2022F4S-19709,SI_Urb_23,grain_yield,5014.14
IL2022F4S-8805,SI_Urb_23,grain_yield,6770.5
IL2022F4S-17601,SI_Urb_23,grain_yield,3692.14
IL2022F4S-1504,SI_Urb_23,grain_yield,6421.12
IL2022F3S-22106,SI_Urb_23,grain_yield,6213.38
IL2022F4S-15301,SI_Urb_23,grain_yield,5099.12
IL2022F4S-11003,SI_Urb_23,grain_yield,5448.51
IL2022F4S-11704,SI_Urb_23,grain_yield,5712.91
IL2022F4S-12501,SI_Urb_23,grain_yield,6241.71
IL2022F4S-11302,SI_Urb_23,grain_yield,5571.27
IL2022F4S-18401,SI_Urb_23,grain_yield,6251.15
IL2022F4S-20104,SI_Urb_23,grain_yield,7025.46
IL2022F4S-6401,SI_Urb_23,grain_yield,5779.01
IL2022F4S-12102,SI_Urb_23,grain_yield,4891.38
IL2022-23246,SI_Urb_23,grain_yield,6921.59
IL2022F4S-20503,SI_Urb_23,grain_yield,3673.26
IL2022-10176,SI_Urb_23,grain_yield,6506.11
IL2022-7446,SI_Urb_23,grain_yield,8026.4
IL2022F4S-20505,SI_Urb_23,grain_yield,4702.53
IL2022F4S-8701,SI_Urb_23,grain_yield,4334.26
IL2022F4S-13804,SI_Urb_23,grain_yield,5165.22
IL2022F4S-9501,SI_Urb_23,grain_yield,6619.42
IL2022F4S-11703,SI_Urb_23,grain_yield,6411.68
IL2022F3S-21701,SI_Urb_23,grain_yield,4863.05
IL2022F4S-9309,SI_Urb_23,grain_yield,5014.14
IL2022F3S-23402,SI_Urb_23,grain_yield,6572.21
IL2022F4S-6801,SI_Urb_23,grain_yield,6109.51
IL2022F4S-4902,SI_Urb_23,grain_yield,3361.65
IL2022F4S-11802,SI_Urb_23,grain_yield,6100.06
IL2022F4S-20003,SI_Urb_23,grain_yield,6317.25
IL2022F4S-19702,SI_Urb_23,grain_yield,7299.3
IL2022F4S-12001,SI_Urb_23,grain_yield,4126.51
IL2022-21633,SI_Urb_23,grain_yield,7667.57
IL2022-11220,SI_Urb_23,grain_yield,7752.56
IL2022-17322,SI_Urb_23,grain_yield,7337.07
IL2022-10744,SI_Urb_23,grain_yield,6987.69
IL2022F4S-10205,SI_Urb_23,grain_yield,4154.84
IL2022-7110,SI_Urb_23,grain_yield,6713.85
IL2022-5834,SI_Urb_23,grain_yield,6723.29
IL2022-6330,SI_Urb_23,grain_yield,6251.15
IL2022-15802,SI_Urb_23,grain_yield,5967.86
IL2022-15630,SI_Urb_23,grain_yield,7469.27
IL2022-4730,SI_Urb_23,grain_yield,7450.39
IL2022-12028,SI_Urb_23,grain_yield,7771.44
IL2022-3262,SI_Urb_23,grain_yield,7025.46
IL2022-10460,SI_Urb_23,grain_yield,6912.15
IL2022F4S-20002,SI_Urb_23,grain_yield,4721.41
IL2022F4S-2202,SI_Urb_23,grain_yield,3720.47
IL2022F4S-9301,SI_Urb_23,grain_yield,3937.66
IL2022F4S-3011,SI_Urb_23,grain_yield,4173.73
IL2022F4S-21305,SI_Urb_23,grain_yield,6241.71
IL2022F4S-5301,SI_Urb_23,grain_yield,4778.07
IL2022F4S-9306,SI_Urb_23,grain_yield,5712.91
IL2022F4S-12804,SI_Urb_23,grain_yield,4579.77
IL2022F4S-9302,SI_Urb_23,grain_yield,3899.89
IL2022-7368,SI_Urb_23,grain_yield,7403.17
IL2022-5545,SI_Urb_23,grain_yield,7280.42
IL2022F4S-1901,SI_Urb_23,grain_yield,4409.8
IL2022-4524,SI_Urb_23,grain_yield,7422.06
IL2022F4S-15103,SI_Urb_23,grain_yield,4806.4
IL2022-10817,SI_Urb_23,grain_yield,6251.15
IL2022F4S-1401,SI_Urb_23,grain_yield,4400.36
IL2022F4S-2106,SI_Urb_23,grain_yield,5372.97
IL2022F4S-9102,SI_Urb_23,grain_yield,4230.39
IL2022F4S-20106,SI_Urb_23,grain_yield,5656.25
IL2022F4S-8804,SI_Urb_23,grain_yield,6137.84
IL2022F4S-1503,SI_Urb_23,grain_yield,5231.32
IL2022F4S-11804,SI_Urb_23,grain_yield,4948.04
IL2022F4S-8103,SI_Urb_23,grain_yield,3843.23
IL2022F4S-3202,SI_Urb_23,grain_yield,4655.31
IL2022F4S-20701,SI_Urb_23,grain_yield,4693.08
IL2022F4S-8904,SI_Urb_23,grain_yield,3852.67
IL2022F4S-2102,SI_Urb_23,grain_yield,4589.21
IL2022F4S-9604,SI_Urb_23,grain_yield,3635.49
IL2022-5529,SI_Urb_23,grain_yield,5618.48
IL2022-7956,SI_Urb_23,grain_yield,7261.53
IL2022-2324,SI_Urb_23,grain_yield,7667.57
IL2022-17346,SI_Urb_23,grain_yield,5089.68
IL2022F3S-22601,SI_Urb_23,grain_yield,4740.3
IL2022F4S-8301,SI_Urb_23,grain_yield,3456.07
IL2022F4S-19704,SI_Urb_23,grain_yield,5042.47
IL2022F4S-15302,SI_Urb_23,grain_yield,4230.39
IL2022F4S-1904,SI_Urb_23,grain_yield,4258.71
IL2022F4S-19707,SI_Urb_23,grain_yield,6307.81
IL2022F4S-3012,SI_Urb_23,grain_yield,4579.77
IL2022F4S-14901,SI_Urb_23,grain_yield,5505.17
IL2022F4S-9402,SI_Urb_23,grain_yield,3729.92
IL2022F4S-13807,SI_Urb_23,grain_yield,4891.38
IL2022F3S-22301,SI_Urb_23,grain_yield,3626.04
IL2022-7745,SI_Urb_23,grain_yield,6657.19
IL2022-15703,SI_Urb_23,grain_yield,6515.55
IL2022F4S-18001,SI_Urb_23,grain_yield,4192.61
IL2022F4S-21306,SI_Urb_23,grain_yield,4419.24
IL2022F4S-12603,SI_Urb_23,grain_yield,5580.71
IL2022F4S-12101,SI_Urb_23,grain_yield,4154.84
IL2022F4S-8902,SI_Urb_23,grain_yield,4372.03
IL2022F3S-23401,SI_Urb_23,grain_yield,4003.76
IL2022F4S-6501,SI_Urb_23,grain_yield,4287.04
IL2022F4S-12303,SI_Urb_23,grain_yield,5760.12
IL2022F4S-21302,SI_Urb_23,grain_yield,4966.93
IL2022-5841,SI_Urb_23,grain_yield,7573.14
IL2022-5944,SI_Urb_23,grain_yield,6949.92
IL2022F4S-20304,SI_Urb_23,grain_yield,3323.87
IL2022-12349,SI_Urb_23,grain_yield,6921.59
IL2022-2937,SI_Urb_23,grain_yield,6345.58
IL2022-15777,SI_Urb_23,grain_yield,7308.75
IL2022F4S-5601,SI_Urb_23,grain_yield,5042.47
IL2022F4S-9806,SI_Urb_23,grain_yield,4249.27
IL2022F4S-11001,SI_Urb_23,grain_yield,4976.37
IL2022F4S-1502,SI_Urb_23,grain_yield,4041.53
IL2022F4S-4802,SI_Urb_23,grain_yield,4551.44
IL2022F4S-904,SI_Urb_23,grain_yield,4485.34
IL2022F4S-15203,SI_Urb_23,grain_yield,4759.18
IL2022F4S-9106,SI_Urb_23,grain_yield,5203.0
IL2022F4S-9308,SI_Urb_23,grain_yield,5684.58
IL2022F4S-3905,SI_Urb_23,grain_yield,3474.96
IL2022F4S-14906,SI_Urb_23,grain_yield,4711.97
IL2022-16171,SI_Urb_23,grain_yield,7148.22
IL2022F4S-20401,SI_Urb_23,grain_yield,3692.14
IL2022-5308,SI_Urb_23,grain_yield,7422.06
IL2022-8157,SI_Urb_23,grain_yield,7554.26
IL2022-5610,SI_Urb_23,grain_yield,7016.02
IL2022-9906,SI_Urb_23,grain_yield,6638.31
IL2022F4S-3906,SI_Urb_23,grain_yield,3626.04
IL2022-18345,SI_Urb_23,grain_yield,7138.77
IL2022F4S-6702,SI_Urb_23,grain_yield,4721.41
IL2022F4S-17401,SI_Urb_23,grain_yield,3427.74
IL2022F4S-12803,SI_Urb_23,grain_yield,4013.2
IL2022F4S-12606,SI_Urb_23,grain_yield,4438.13
IL2022F4S-2105,SI_Urb_23,grain_yield,4211.5
IL2022-7104,SI_Urb_23,grain_yield,6137.84
IL2022-22541,SI_Urb_23,grain_yield,8668.51
IL2022-17228,SI_Urb_23,grain_yield,6855.49
IL2022-12353,SI_Urb_23,grain_yield,7016.02
IL2022-8161,SI_Urb_23,grain_yield,7016.02
IL2022-10260,SI_Urb_23,grain_yield,7167.1
IL2022-7442,SI_Urb_23,grain_yield,7960.3
IL2022-8676,SI_Urb_23,grain_yield,7799.77
IL2022F3S-22603,SI_Urb_23,grain_yield,4853.61
IL2022F4S-902,SI_Urb_23,grain_yield,4948.04
IL2022F4S-2103,SI_Urb_23,grain_yield,4268.16
IL2022F4S-1302,SI_Urb_23,grain_yield,3796.02
IL2022F4S-15101,SI_Urb_23,grain_yield,4003.76
IL2022F4S-12801,SI_Urb_23,grain_yield,4787.51
IL2022F4S-9304,SI_Urb_23,grain_yield,5609.04
IL2022F4S-8903,SI_Urb_23,grain_yield,5382.41
IL2022F4S-9101,SI_Urb_23,grain_yield,4768.63
IL2022F4S-8803,SI_Urb_23,grain_yield,4513.67
IL2022-9913,SI_Urb_23,grain_yield,6893.26
IL2022-11724,SI_Urb_23,grain_yield,6373.91
IL2022-5305,SI_Urb_23,grain_yield,7667.57
IL2022-23037,SI_Urb_23,grain_yield,7743.12
IL2022F4S-2104,SI_Urb_23,grain_yield,5779.01
IL2022F4S-6301,SI_Urb_23,grain_yield,6902.7
IL2022-11508,SI_Urb_23,grain_yield,7025.46
IL2022F4S-13806,SI_Urb_23,grain_yield,6902.7
IL2022F4S-2002,SI_Urb_23,grain_yield,4863.05
IL2022F4S-6803,SI_Urb_23,grain_yield,5155.78
IL2022F3S-22702,SI_Urb_23,grain_yield,4910.27
IL2022F3S-23501,SI_Urb_23,grain_yield,4948.04
IL2022F4S-19204,SI_Urb_23,grain_yield,5316.31
IL2022F4S-801,SI_Urb_23,grain_yield,5401.3
IL2022F4S-1402,SI_Urb_23,grain_yield,3994.31
IL2022F3S-23203,SI_Urb_23,grain_yield,5788.45
IL2022F4S-12808,SI_Urb_23,grain_yield,7025.46
IL2022F4S-5701,SI_Urb_23,grain_yield,5429.62
IL2022-17039,SI_Urb_23,grain_yield,7459.83
IL2022-7612,SI_Urb_23,grain_yield,7516.49
IL2022-17152,SI_Urb_23,grain_yield,8545.76
IL2022-7565,SI_Urb_23,grain_yield,7167.1
IL2022-7060,SI_Urb_23,grain_yield,7658.13
IL2022-15717,SI_Urb_23,grain_yield,6506.11
IL2022F4S-15501,SI_Urb_23,grain_yield,5042.47
IL2022F3S-22203,SI_Urb_23,grain_yield,6062.29
IL2022F4S-3204,SI_Urb_23,grain_yield,5174.67
IL2021-41721,YT_Addie_23,grain_yield,6762.83
IL2021-17813,YT_Addie_23,grain_yield,6454.0
IL2021-15254,YT_Addie_23,grain_yield,6773.21
IL2021-17859,YT_Addie_23,grain_yield,6534.33
IL2021-28826,YT_Addie_23,grain_yield,6620.25
IL2021-39253,YT_Addie_23,grain_yield,6552.09
IL2021-16415,YT_Addie_23,grain_yield,6364.17
IL2021-28826,YT_Addie_23,grain_yield,6640.31
IL2021-26834,YT_Addie_23,grain_yield,6268.8
IL2021-17813,YT_Addie_23,grain_yield,6604.19
IL2021-17857,YT_Addie_23,grain_yield,6252.56
IL2021-42522,YT_Addie_23,grain_yield,6544.53
IL2021-17841,YT_Addie_23,grain_yield,5870.87
IL2021-26834,YT_Addie_23,grain_yield,6204.37
IL2021-36639,YT_Addie_23,grain_yield,6658.07
IL2021-16415,YT_Addie_23,grain_yield,6044.03
IL2021-36445,YT_Addie_23,grain_yield,6175.77
IL2021-14925,YT_Addie_23,grain_yield,6730.66
IL2021-18457,YT_Addie_23,grain_yield,7558.42
IL2021-28712,YT_Addie_23,grain_yield,6369.04
IL2021-22316,YT_Addie_23,grain_yield,6267.68
IL2021-32902,YT_Addie_23,grain_yield,7350.15
IL2021-15134,YT_Addie_23,grain_yield,6314.94
IL2021-18451,YT_Addie_23,grain_yield,6233.46
IL2021-46842,YT_Addie_23,grain_yield,6401.22
IL2021-28712,YT_Addie_23,grain_yield,7044.5
IL2021-43877,YT_Addie_23,grain_yield,5676.41
IL2021-29425,YT_Addie_23,grain_yield,6824.52
IL2021-43921,YT_Addie_23,grain_yield,6313.19
IL2021-19401,YT_Addie_23,grain_yield,7613.96
IL2021-32902,YT_Addie_23,grain_yield,7068.3
IL2022-17228,YT_Urb_23,grain_yield,6070.46
IL2021-15134,YT_Urb_23,grain_yield,6549.47
IL2022-7565,YT_Urb_23,grain_yield,7161.95
IL2021-36639,YT_Urb_23,grain_yield,6739.94
IL2021-42522,YT_Urb_23,grain_yield,8349.41
IL2022-5765,YT_Urb_23,grain_yield,8392.58
IL2022-18049,YT_Urb_23,grain_yield,7572.94
IL2021-18457,YT_Urb_23,grain_yield,7820.48
IL2021-39253,YT_Urb_23,grain_yield,6694.8
IL2022-15630,YT_Urb_23,grain_yield,5779.45
IL2022-17009,YT_Urb_23,grain_yield,7153.74
IL2021-17859,YT_Urb_23,grain_yield,6781.05
IL2021-29425,YT_Urb_23,grain_yield,6199.73
IL2022-7956,YT_Urb_23,grain_yield,7230.44
IL2021-16415,YT_Urb_23,grain_yield,7646.62
IL2022-10260,YT_Urb_23,grain_yield,7674.65
IL2022-17039,YT_Urb_23,grain_yield,8660.03
IL2022-6330,YT_Urb_23,grain_yield,6742.06
IL2022-16171,YT_Urb_23,grain_yield,8422.46
IL2022-17152,YT_Urb_23,grain_yield,9067.28
IL2022-15777,YT_Urb_23,grain_yield,6958.46
IL2022-21310,YT_Urb_23,grain_yield,7790.46
IL2022-5841,YT_Urb_23,grain_yield,6917.69
IL2021-22316,YT_Urb_23,grain_yield,8222.27
IL2021-17841,YT_Urb_23,grain_yield,6862.35
IL2021-32902,YT_Urb_23,grain_yield,8160.4
IL2022-12047,YT_Urb_23,grain_yield,7956.16
IL2022-9929,YT_Urb_23,grain_yield,8301.5
IL2021-36639,YT_Urb_23,grain_yield,7627.56
IL2021-18451,YT_Urb_23,grain_yield,8351.45
IL2022-5571,YT_Urb_23,grain_yield,7578.36
IL2021-29425,YT_Urb_23,grain_yield,8098.43
IL2021-43877,YT_Urb_23,grain_yield,6886.48
IL2021-28712,YT_Urb_23,grain_yield,8787.89
IL2021-15134,YT_Urb_23,grain_yield,7057.99
IL2022-7612,YT_Urb_23,grain_yield,7706.81
IL2022-8157,YT_Urb_23,grain_yield,7576.92
IL2021-19401,YT_Urb_23,grain_yield,7363.27
IL2021-46842,YT_Urb_23,grain_yield,7302.42
IL2021-17859,YT_Urb_23,grain_yield,7350.14
IL2022-10817,YT_Urb_23,grain_yield,6410.44
IL2022-10460,YT_Urb_23,grain_yield,7692.85
IL2022-7110,YT_Urb_23,grain_yield,7434.34
IL2022-5610,YT_Urb_23,grain_yield,7189.17
IL2022-2324,YT_Urb_23,grain_yield,7297.72
IL2022-7745,YT_Urb_23,grain_yield,7862.26
IL2022-5834,YT_Urb_23,grain_yield,7317.13
IL2021-43921,YT_Urb_23,grain_yield,8433.64
IL2021-39253,YT_Urb_23,grain_yield,8074.39
IL2022-3262,YT_Urb_23,grain_yield,8341.08
IL2022-18345,YT_Urb_23,grain_yield,8525.94
IL2021-28826,YT_Urb_23,grain_yield,7589.28
IL2022-7060,YT_Urb_23,grain_yield,7888.0
IL2022-11724,YT_Urb_23,grain_yield,6595.81
IL2022-7442,YT_Urb_23,grain_yield,7868.13
IL2021-14925,YT_Urb_23,grain_yield,7597.47
IL2022-23246,YT_Urb_23,grain_yield,8332.64
IL2022-9906,YT_Urb_23,grain_yield,9579.79
IL2021-17857,YT_Urb_23,grain_yield,8192.04
IL2022-4730,YT_Urb_23,grain_yield,9364.4
IL2021-17857,YT_Urb_23,grain_yield,6911.91
IL2021-17813,YT_Urb_23,grain_yield,5807.95
IL2022-12364,YT_Urb_23,grain_yield,5925.24
IL2022-8161,YT_Urb_23,grain_yield,8203.93
IL2021-26834,YT_Urb_23,grain_yield,7170.16
