study_db_id,season,germplasm_db_id,germplasmName,observation_unit_db_id,observation_unit_name,rep,block,plot,row,column,observation_variable_name,value,project_id,file_name,download_url,studyName
10902.0,2023.0,1451198.0,IL16LCSDH-04-T-2659-216,1631476.0,Jessica_2023_WARVA_137,4.0,4.0,137.0,12.0,9.0,Grain yield - kg/ha|CO_321:0001218,7967.45735818468,,,,Jessica_2023_WARVA
10902.0,2023.0,1445477.0,IL19-18826,1631543.0,Jessica_2023_WARVA_138,4.0,4.0,138.0,12.0,8.0,Grain yield - kg/ha|CO_321:0001218,5851.17754024756,,,,Jessica_2023_WARVA
10902.0,2023.0,1445276.0,IL19-18156,1631396.0,Jessica_2023_WARVA_140,2.0,2.0,140.0,12.0,6.0,Grain yield - kg/ha|CO_321:0001218,7592.04095852332,,,,Jessica_2023_WARVA
10902.0,2023.0,228695.0,KASKASKIA,1631436.0,Jessica_2023_WARVA_141,2.0,2.0,141.0,12.0,5.0,Grain yield - kg/ha|CO_321:0001218,6433.50569830557,,,,Jessica_2023_WARVA
10902.0,2023.0,1445472.0,IL19-13978,1631404.0,Jessica_2023_WARVA_142,2.0,2.0,142.0,12.0,4.0,Grain yield - kg/ha|CO_321:0001218,6889.32367236815,,,,Jessica_2023_WARVA
10902.0,2023.0,1445440.0,IL19-13414,1631460.0,Jessica_2023_WARVA_144,2.0,2.0,144.0,12.0,2.0,Grain yield - kg/ha|CO_321:0001218,7656.96428911628,,,,Jessica_2023_WARVA
10902.0,2023.0,1483218.0,IL16LCSDH-09-T-2664-30,1631409.0,Jessica_2023_WARVA_145,2.0,2.0,145.0,13.0,2.0,Grain yield - kg/ha|CO_321:0001218,8082.20206998223,,,,Jessica_2023_WARVA
10902.0,2023.0,1445315.0,IL19-21760,1631521.0,Jessica_2023_WARVA_146,2.0,2.0,146.0,13.0,3.0,Grain yield - kg/ha|CO_321:0001218,7732.26080255321,,,,Jessica_2023_WARVA
10902.0,2023.0,1445255.0,IL19-17662,1631394.0,Jessica_2023_WARVA_148,2.0,2.0,148.0,13.0,5.0,Grain yield - kg/ha|CO_321:0001218,7292.08413321427,,,,Jessica_2023_WARVA
10902.0,2023.0,1482135.0,IL16LCSDH-05-T-2660-3,1631453.0,Jessica_2023_WARVA_151,4.0,4.0,151.0,13.0,8.0,Grain yield - kg/ha|CO_321:0001218,5668.49914249723,,,,Jessica_2023_WARVA
10902.0,2023.0,1451240.0,IL16LCSDH-04-T-2659-3,1631570.0,Jessica_2023_WARVA_152,4.0,4.0,152.0,13.0,9.0,Grain yield - kg/ha|CO_321:0001218,8065.41933885139,,,,Jessica_2023_WARVA
10902.0,2023.0,1445485.0,IL19-6946,1631406.0,Jessica_2023_WARVA_153,4.0,4.0,153.0,13.0,10.0,Grain yield - kg/ha|CO_321:0001218,7783.70024976375,,,,Jessica_2023_WARVA
10902.0,2023.0,1445441.0,IL19-5122,1631376.0,Jessica_2023_WARVA_156,4.0,4.0,156.0,13.0,13.0,Grain yield - kg/ha|CO_321:0001218,7717.74838108952,,,,Jessica_2023_WARVA
10902.0,2023.0,1445491.0,IL19-21848,1631484.0,Jessica_2023_WARVA_157,4.0,4.0,157.0,14.0,13.0,Grain yield - kg/ha|CO_321:0001218,8105.73301437797,,,,Jessica_2023_WARVA
10902.0,2023.0,1445265.0,IL19-15017,1631390.0,Jessica_2023_WARVA_163,2.0,2.0,163.0,14.0,7.0,Grain yield - kg/ha|CO_321:0001218,6820.14821482946,,,,Jessica_2023_WARVA
10902.0,2023.0,1483627.0,IL16LCSDH-03-T-865-28,1631479.0,Jessica_2023_WARVA_165,2.0,2.0,165.0,14.0,5.0,Grain yield - kg/ha|CO_321:0001218,6610.96614676558,,,,Jessica_2023_WARVA
10902.0,2023.0,1445399.0,IL19-14845,1631335.0,Jessica_2023_WARVA_168,2.0,2.0,168.0,14.0,2.0,Grain yield - kg/ha|CO_321:0001218,6759.25123453021,,,,Jessica_2023_WARVA
10902.0,2023.0,1445378.0,IL19-20348,1631368.0,Jessica_2023_WARVA_169,2.0,2.0,169.0,15.0,2.0,Grain yield - kg/ha|CO_321:0001218,8195.59212186794,,,,Jessica_2023_WARVA
10902.0,2023.0,1445466.0,IL19-5632,1631343.0,Jessica_2023_WARVA_17,3.0,3.0,17.0,2.0,9.0,Grain yield - kg/ha|CO_321:0001218,6827.48595601899,,,,Jessica_2023_WARVA
10902.0,2023.0,1445455.0,IL19-18725,1631487.0,Jessica_2023_WARVA_170,2.0,2.0,170.0,15.0,3.0,Grain yield - kg/ha|CO_321:0001218,8574.99724238096,,,,Jessica_2023_WARVA
10902.0,2023.0,1445442.0,IL19-4151,1631493.0,Jessica_2023_WARVA_173,2.0,2.0,173.0,15.0,6.0,Grain yield - kg/ha|CO_321:0001218,7254.15365568079,,,,Jessica_2023_WARVA
10902.0,2023.0,1451207.0,IL16LCSDH-09-T-2664-20,1631555.0,Jessica_2023_WARVA_174,2.0,2.0,174.0,15.0,7.0,Grain yield - kg/ha|CO_321:0001218,8262.40946770806,,,,Jessica_2023_WARVA
10902.0,2023.0,1445243.0,IL19-18957,1631437.0,Jessica_2023_WARVA_175,4.0,4.0,175.0,15.0,8.0,Grain yield - kg/ha|CO_321:0001218,6465.36529253008,,,,Jessica_2023_WARVA
10902.0,2023.0,1451263.0,IL16LCSDH-10-T-2665-41,1631477.0,Jessica_2023_WARVA_176,4.0,4.0,176.0,15.0,9.0,Grain yield - kg/ha|CO_321:0001218,7366.15141821256,,,,Jessica_2023_WARVA
10902.0,2023.0,1445379.0,IL19-18153,1631421.0,Jessica_2023_WARVA_177,4.0,4.0,177.0,15.0,10.0,Grain yield - kg/ha|CO_321:0001218,7626.77293348699,,,,Jessica_2023_WARVA
10902.0,2023.0,1451295.0,IL16LCSDH-07-T-2662-202,1631449.0,Jessica_2023_WARVA_178,4.0,4.0,178.0,15.0,11.0,Grain yield - kg/ha|CO_321:0001218,8944.81939833202,,,,Jessica_2023_WARVA
10902.0,2023.0,1445587.0,IL19-13713,1631414.0,Jessica_2023_WARVA_179,4.0,4.0,179.0,15.0,12.0,Grain yield - kg/ha|CO_321:0001218,7147.93828406936,,,,Jessica_2023_WARVA
10902.0,2023.0,1482260.0,IL16LCSDH-04-T-2659-8,1631444.0,Jessica_2023_WARVA_180,4.0,4.0,180.0,15.0,13.0,Grain yield - kg/ha|CO_321:0001218,7997.00901329997,,,,Jessica_2023_WARVA
10902.0,2023.0,1055682.0,IL16-8048,1631507.0,Jessica_2023_WARVA_181,4.0,4.0,181.0,16.0,13.0,Grain yield - kg/ha|CO_321:0001218,8181.74448721285,,,,Jessica_2023_WARVA
10902.0,2023.0,1482282.0,IL16LCSDH-02-T-864-54,1631430.0,Jessica_2023_WARVA_182,4.0,4.0,182.0,16.0,12.0,Grain yield - kg/ha|CO_321:0001218,7039.9668718313,,,,Jessica_2023_WARVA
10902.0,2023.0,1451397.0,IL16LCSDH-09-T-2664-28,1631358.0,Jessica_2023_WARVA_183,4.0,4.0,183.0,16.0,11.0,Grain yield - kg/ha|CO_321:0001218,8734.89728457552,,,,Jessica_2023_WARVA
10902.0,2023.0,1451267.0,IL16LCSDH-08-T-2663-55,1631504.0,Jessica_2023_WARVA_184,4.0,4.0,184.0,16.0,10.0,Grain yield - kg/ha|CO_321:0001218,8618.35890270936,,,,Jessica_2023_WARVA
10902.0,2023.0,1483626.0,IL16LCSDH-10-T-2665-20,1631488.0,Jessica_2023_WARVA_186,4.0,4.0,186.0,16.0,8.0,Grain yield - kg/ha|CO_321:0001218,7486.30222651044,,,,Jessica_2023_WARVA
10902.0,2023.0,1445333.0,IL19-26456,1631514.0,Jessica_2023_WARVA_187,2.0,2.0,187.0,16.0,7.0,Grain yield - kg/ha|CO_321:0001218,7433.43286050403,,,,Jessica_2023_WARVA
10902.0,2023.0,1445379.0,IL19-18153,1631515.0,Jessica_2023_WARVA_192,2.0,2.0,192.0,16.0,2.0,Grain yield - kg/ha|CO_321:0001218,7647.87050730026,,,,Jessica_2023_WARVA
10902.0,2023.0,1451515.0,IL16LCSDH-04-T-2659-20,1631347.0,Jessica_2023_WARVA_193,2.0,2.0,193.0,17.0,2.0,Grain yield - kg/ha|CO_321:0001218,8325.40115361182,,,,Jessica_2023_WARVA
10902.0,2023.0,1451267.0,IL16LCSDH-08-T-2663-55,1631391.0,Jessica_2023_WARVA_195,2.0,2.0,195.0,17.0,4.0,Grain yield - kg/ha|CO_321:0001218,8682.05300486376,,,,Jessica_2023_WARVA
10902.0,2023.0,1451380.0,IL16LCSDH-09-T-2664-36,1631356.0,Jessica_2023_WARVA_196,2.0,2.0,196.0,17.0,5.0,Grain yield - kg/ha|CO_321:0001218,9029.33512505829,,,,Jessica_2023_WARVA
10902.0,2023.0,1445234.0,IL19-25469,1631425.0,Jessica_2023_WARVA_2,1.0,1.0,2.0,1.0,3.0,Grain yield - kg/ha|CO_321:0001218,6664.023659982,,,,Jessica_2023_WARVA
10902.0,2023.0,1485686.0,IL16LCSDH-01-T-863-6,1631512.0,Jessica_2023_WARVA_20,1.0,1.0,20.0,2.0,6.0,Grain yield - kg/ha|CO_321:0001218,7466.08267301052,,,,Jessica_2023_WARVA
10902.0,2023.0,1485453.0,IL16LCSDH-04-T-2659-212,1631573.0,Jessica_2023_WARVA_200,4.0,4.0,200.0,17.0,9.0,Grain yield - kg/ha|CO_321:0001218,7737.4787518435,,,,Jessica_2023_WARVA
10902.0,2023.0,1445521.0,IL19-21467,1631420.0,Jessica_2023_WARVA_201,4.0,4.0,201.0,17.0,10.0,Grain yield - kg/ha|CO_321:0001218,7359.41574809505,,,,Jessica_2023_WARVA
10902.0,2023.0,1445234.0,IL19-25469,1631397.0,Jessica_2023_WARVA_204,4.0,4.0,204.0,17.0,13.0,Grain yield - kg/ha|CO_321:0001218,6809.5743416282,,,,Jessica_2023_WARVA
10902.0,2023.0,1484534.0,IL16LCSDH-09-T-2664-27,1631405.0,Jessica_2023_WARVA_208,4.0,4.0,208.0,18.0,10.0,Grain yield - kg/ha|CO_321:0001218,8776.69105148733,,,,Jessica_2023_WARVA
10902.0,2023.0,1445309.0,IL19-14933,1631526.0,Jessica_2023_WARVA_209,4.0,4.0,209.0,18.0,9.0,Grain yield - kg/ha|CO_321:0001218,7317.1202552899,,,,Jessica_2023_WARVA
10902.0,2023.0,1451399.0,IL16LCSDH-06-T-2661-17,1631508.0,Jessica_2023_WARVA_211,2.0,2.0,211.0,18.0,7.0,Grain yield - kg/ha|CO_321:0001218,8385.69606283904,,,,Jessica_2023_WARVA
10902.0,2023.0,1445411.0,IL19-27565,1631417.0,Jessica_2023_WARVA_213,2.0,2.0,213.0,18.0,5.0,Grain yield - kg/ha|CO_321:0001218,8439.53125119009,,,,Jessica_2023_WARVA
10902.0,2023.0,1445352.0,IL19-18837,1631447.0,Jessica_2023_WARVA_214,2.0,2.0,214.0,18.0,4.0,Grain yield - kg/ha|CO_321:0001218,8544.51739436302,,,,Jessica_2023_WARVA
10902.0,2023.0,1484378.0,IL16LCSDH-09-T-2664-18,1631465.0,Jessica_2023_WARVA_217,2.0,2.0,217.0,19.0,2.0,Grain yield - kg/ha|CO_321:0001218,8297.41739191305,,,,Jessica_2023_WARVA
10902.0,2023.0,1483232.0,IL16LCSDH-10-T-2665-42,1631378.0,Jessica_2023_WARVA_219,2.0,2.0,219.0,19.0,4.0,Grain yield - kg/ha|CO_321:0001218,8215.89947739922,,,,Jessica_2023_WARVA
10902.0,2023.0,1055682.0,IL16-8048,1631530.0,Jessica_2023_WARVA_221,2.0,2.0,221.0,19.0,6.0,Grain yield - kg/ha|CO_321:0001218,8829.33464084179,,,,Jessica_2023_WARVA
10902.0,2023.0,1445466.0,IL19-5632,1631491.0,Jessica_2023_WARVA_222,2.0,2.0,222.0,19.0,7.0,Grain yield - kg/ha|CO_321:0001218,7555.38988201778,,,,Jessica_2023_WARVA
10902.0,2023.0,1451466.0,IL16LCSDH-10-T-2665-21,1631535.0,Jessica_2023_WARVA_226,4.0,4.0,226.0,19.0,11.0,Grain yield - kg/ha|CO_321:0001218,8586.71254198949,,,,Jessica_2023_WARVA
10902.0,2023.0,1445550.0,IL19-10123,1631536.0,Jessica_2023_WARVA_229,4.0,4.0,229.0,20.0,13.0,Grain yield - kg/ha|CO_321:0001218,7336.38652959258,,,,Jessica_2023_WARVA
10902.0,2023.0,1483509.0,IL16LCSDH-07-T-2662-22,1631591.0,Jessica_2023_WARVA_230,4.0,4.0,230.0,20.0,12.0,Grain yield - kg/ha|CO_321:0001218,7434.62445950062,,,,Jessica_2023_WARVA
10902.0,2023.0,1485745.0,IL16LCSDH-11-T-2666-208,1631561.0,Jessica_2023_WARVA_231,4.0,4.0,231.0,20.0,11.0,Grain yield - kg/ha|CO_321:0001218,7123.93070007493,,,,Jessica_2023_WARVA
10902.0,2023.0,228695.0,KASKASKIA,1631532.0,Jessica_2023_WARVA_234,4.0,4.0,234.0,20.0,8.0,Grain yield - kg/ha|CO_321:0001218,7055.06882121961,,,,Jessica_2023_WARVA
10902.0,2023.0,1445286.0,IL19-6637,1631588.0,Jessica_2023_WARVA_235,2.0,2.0,235.0,20.0,7.0,Grain yield - kg/ha|CO_321:0001218,7333.22565646482,,,,Jessica_2023_WARVA
10902.0,2023.0,1451542.0,IL16LCSDH-09-T-2664-40,1631576.0,Jessica_2023_WARVA_240,2.0,2.0,240.0,20.0,2.0,Grain yield - kg/ha|CO_321:0001218,8481.67622622725,,,,Jessica_2023_WARVA
10902.0,2023.0,1482671.0,IL16LCSDH-03-T-865-46,1631545.0,Jessica_2023_WARVA_241,2.0,2.0,241.0,21.0,2.0,Grain yield - kg/ha|CO_321:0001218,5663.73274651088,,,,Jessica_2023_WARVA
10902.0,2023.0,1451195.0,IL16LCSDH-11-T-2666-206,1631583.0,Jessica_2023_WARVA_243,2.0,2.0,243.0,21.0,4.0,Grain yield - kg/ha|CO_321:0001218,8607.81011580276,,,,Jessica_2023_WARVA
10902.0,2023.0,1481857.0,IL16LCSDH-11-T-2666-212,1631367.0,Jessica_2023_WARVA_244,2.0,2.0,244.0,21.0,5.0,Grain yield - kg/ha|CO_321:0001218,7359.41574809505,,,,Jessica_2023_WARVA
10902.0,2023.0,227860.0,IL12-26004,1631486.0,Jessica_2023_WARVA_246,2.0,2.0,246.0,21.0,7.0,Grain yield - kg/ha|CO_321:0001218,6459.41984069449,,,,Jessica_2023_WARVA
10902.0,2023.0,1451388.0,IL16LCSDH-04-T-2659-232,1631531.0,Jessica_2023_WARVA_248,4.0,4.0,248.0,21.0,9.0,Grain yield - kg/ha|CO_321:0001218,7565.02301916919,,,,Jessica_2023_WARVA
10902.0,2023.0,1483274.0,IL16LCSDH-07-T-2662-225,1631359.0,Jessica_2023_WARVA_250,4.0,4.0,250.0,21.0,11.0,Grain yield - kg/ha|CO_321:0001218,8109.37052710442,,,,Jessica_2023_WARVA
10902.0,2023.0,1445440.0,IL19-13414,1631365.0,Jessica_2023_WARVA_252,4.0,4.0,252.0,21.0,13.0,Grain yield - kg/ha|CO_321:0001218,7964.33411449883,,,,Jessica_2023_WARVA
10902.0,2023.0,1445532.0,IL19-16176,1631381.0,Jessica_2023_WARVA_255,4.0,4.0,255.0,22.0,11.0,Grain yield - kg/ha|CO_321:0001218,7186.69660932667,,,,Jessica_2023_WARVA
10902.0,2023.0,1482141.0,IL16LCSDH-03-T-865-39,1631474.0,Jessica_2023_WARVA_256,4.0,4.0,256.0,22.0,10.0,Grain yield - kg/ha|CO_321:0001218,5641.36831481706,,,,Jessica_2023_WARVA
10902.0,2023.0,1445512.0,IL19-22757,1631432.0,Jessica_2023_WARVA_257,4.0,4.0,257.0,22.0,9.0,Grain yield - kg/ha|CO_321:0001218,7036.0408667162,,,,Jessica_2023_WARVA
10902.0,2023.0,1445372.0,IL19-13451,1631525.0,Jessica_2023_WARVA_258,4.0,4.0,258.0,22.0,8.0,Grain yield - kg/ha|CO_321:0001218,6743.91096534262,,,,Jessica_2023_WARVA
10902.0,2023.0,1445317.0,IL19-23855,1631527.0,Jessica_2023_WARVA_26,1.0,1.0,26.0,3.0,3.0,Grain yield - kg/ha|CO_321:0001218,7798.06215345945,,,,Jessica_2023_WARVA
10902.0,2023.0,1451345.0,IL16LCSDH-09-T-2664-24,1631375.0,Jessica_2023_WARVA_260,2.0,2.0,260.0,22.0,6.0,Grain yield - kg/ha|CO_321:0001218,8175.30985263125,,,,Jessica_2023_WARVA
10902.0,2023.0,1483801.0,Pio 25R74,1631464.0,Jessica_2023_WARVA_261,2.0,2.0,261.0,22.0,5.0,Grain yield - kg/ha|CO_321:0001218,8276.14421403714,,,,Jessica_2023_WARVA
10902.0,2023.0,1445309.0,IL19-14933,1631370.0,Jessica_2023_WARVA_263,2.0,2.0,263.0,22.0,3.0,Grain yield - kg/ha|CO_321:0001218,6703.59728981599,,,,Jessica_2023_WARVA
10902.0,2023.0,1451512.0,IL16LCSDH-04-T-2659-225,1631383.0,Jessica_2023_WARVA_28,1.0,1.0,28.0,3.0,5.0,Grain yield - kg/ha|CO_321:0001218,8491.77345982988,,,,Jessica_2023_WARVA
10902.0,2023.0,1445347.0,IL19-19205,1631577.0,Jessica_2023_WARVA_29,1.0,1.0,29.0,3.0,6.0,Grain yield - kg/ha|CO_321:0001218,7985.4316883121,,,,Jessica_2023_WARVA
10902.0,2023.0,1482418.0,IL16LCSDH-02-T-864-63,1631537.0,Jessica_2023_WARVA_3,1.0,1.0,3.0,1.0,4.0,Grain yield - kg/ha|CO_321:0001218,6171.88073124457,,,,Jessica_2023_WARVA
10902.0,2023.0,1451388.0,IL16LCSDH-04-T-2659-232,1631574.0,Jessica_2023_WARVA_30,1.0,1.0,30.0,3.0,7.0,Grain yield - kg/ha|CO_321:0001218,7733.60291931778,,,,Jessica_2023_WARVA
10902.0,2023.0,1445255.0,IL19-17662,1631345.0,Jessica_2023_WARVA_35,3.0,3.0,35.0,3.0,12.0,Grain yield - kg/ha|CO_321:0001218,7431.38832748883,,,,Jessica_2023_WARVA
10902.0,2023.0,1483801.0,Pio 25R74,1631418.0,Jessica_2023_WARVA_37,3.0,3.0,37.0,4.0,13.0,Grain yield - kg/ha|CO_321:0001218,8102.02024276756,,,,Jessica_2023_WARVA
10902.0,2023.0,1483758.0,IL16LCSDH-07-T-2662-241,1631473.0,Jessica_2023_WARVA_38,3.0,3.0,38.0,4.0,12.0,Grain yield - kg/ha|CO_321:0001218,8346.91265128701,,,,Jessica_2023_WARVA
10902.0,2023.0,1451473.0,IL16LCSDH-02-T-864-59,1631509.0,Jessica_2023_WARVA_39,3.0,3.0,39.0,4.0,11.0,Grain yield - kg/ha|CO_321:0001218,6956.55494207025,,,,Jessica_2023_WARVA
10902.0,2023.0,1445532.0,IL19-16176,1631480.0,Jessica_2023_WARVA_4,1.0,1.0,4.0,1.0,5.0,Grain yield - kg/ha|CO_321:0001218,7951.55264736705,,,,Jessica_2023_WARVA
10902.0,2023.0,1445347.0,IL19-19205,1631360.0,Jessica_2023_WARVA_40,3.0,3.0,40.0,4.0,10.0,Grain yield - kg/ha|CO_321:0001218,7431.38832748883,,,,Jessica_2023_WARVA
10902.0,2023.0,1485026.0,IL16LCSDH-01-T-863-10,1631516.0,Jessica_2023_WARVA_41,3.0,3.0,41.0,4.0,9.0,Grain yield - kg/ha|CO_321:0001218,8197.72445691444,,,,Jessica_2023_WARVA
10902.0,2023.0,1445539.0,IL19-12926,1631361.0,Jessica_2023_WARVA_42,3.0,3.0,42.0,4.0,8.0,Grain yield - kg/ha|CO_321:0001218,6380.27258102649,,,,Jessica_2023_WARVA
10902.0,2023.0,1485745.0,IL16LCSDH-11-T-2666-208,1631349.0,Jessica_2023_WARVA_45,1.0,1.0,45.0,4.0,5.0,Grain yield - kg/ha|CO_321:0001218,7600.99676571875,,,,Jessica_2023_WARVA
10902.0,2023.0,1445319.0,IL19-26709,1631366.0,Jessica_2023_WARVA_47,1.0,1.0,47.0,4.0,3.0,Grain yield - kg/ha|CO_321:0001218,7095.06891806288,,,,Jessica_2023_WARVA
10902.0,2023.0,1345096.0,IL19-14617,1631342.0,Jessica_2023_WARVA_48,1.0,1.0,48.0,4.0,2.0,Grain yield - kg/ha|CO_321:0001218,7628.06487766226,,,,Jessica_2023_WARVA
10902.0,2023.0,1484957.0,IL16LCSDH-01-T-863-32,1631369.0,Jessica_2023_WARVA_49,1.0,1.0,49.0,5.0,2.0,Grain yield - kg/ha|CO_321:0001218,7411.00571307359,,,,Jessica_2023_WARVA
10902.0,2023.0,1445539.0,IL19-12926,1631355.0,Jessica_2023_WARVA_50,1.0,1.0,50.0,5.0,3.0,Grain yield - kg/ha|CO_321:0001218,7126.56476101476,,,,Jessica_2023_WARVA
10902.0,2023.0,1485234.0,IL16LCSDH-07-T-2662-203,1631517.0,Jessica_2023_WARVA_52,1.0,1.0,52.0,5.0,5.0,Grain yield - kg/ha|CO_321:0001218,8661.49478638581,,,,Jessica_2023_WARVA
10902.0,2023.0,1451198.0,IL16LCSDH-04-T-2659-216,1631587.0,Jessica_2023_WARVA_53,1.0,1.0,53.0,5.0,6.0,Grain yield - kg/ha|CO_321:0001218,8460.12709911008,,,,Jessica_2023_WARVA
10902.0,2023.0,1483232.0,IL16LCSDH-10-T-2665-42,1631500.0,Jessica_2023_WARVA_55,3.0,3.0,55.0,5.0,8.0,Grain yield - kg/ha|CO_321:0001218,6944.68912469373,,,,Jessica_2023_WARVA
10902.0,2023.0,1451542.0,IL16LCSDH-09-T-2664-40,1631462.0,Jessica_2023_WARVA_58,3.0,3.0,58.0,5.0,11.0,Grain yield - kg/ha|CO_321:0001218,7669.15622832343,,,,Jessica_2023_WARVA
10902.0,2023.0,1445317.0,IL19-23855,1631499.0,Jessica_2023_WARVA_61,3.0,3.0,61.0,6.0,13.0,Grain yield - kg/ha|CO_321:0001218,7019.30830817467,,,,Jessica_2023_WARVA
