study_db_id,season,germplasm_db_id,germplasmName,observation_unit_db_id,observation_unit_name,rep,block,plot,row,column,observation_variable_name,value,project_id,file_name,download_url,studyName
10903.0,2023.0,1415017.0,VA19HRW-26,1631678.0,HRWElite_2023_BLAVA_154,1.0,1.0,154.0,4.0,8.0,Grain yield - kg/ha|CO_321:0001218,6545.20242530136,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415083.0,VA20HRW-38,1631745.0,HRWElite_2023_BLAVA_158,1.0,1.0,158.0,4.0,4.0,Grain yield - kg/ha|CO_321:0001218,7742.93502093314,,,,HRWElite_2023_BLAVA
10903.0,2023.0,219435.0,SHIRLEY,1631674.0,HRWElite_2023_BLAVA_201,2.0,2.0,201.0,5.0,7.0,Grain yield - kg/ha|CO_321:0001218,8760.13409700844,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415017.0,VA19HRW-26,1631685.0,HRWElite_2023_BLAVA_211,2.0,2.0,211.0,6.0,16.0,Grain yield - kg/ha|CO_321:0001218,7603.55556777456,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1345566.0,VA18HRW-58,1631713.0,HRWElite_2023_BLAVA_216,2.0,2.0,216.0,6.0,11.0,Grain yield - kg/ha|CO_321:0001218,7732.90050306714,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415118.0,VA20HRW-70,1631736.0,HRWElite_2023_BLAVA_221,2.0,2.0,221.0,6.0,6.0,Grain yield - kg/ha|CO_321:0001218,8579.31208506333,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415119.0,VA20HRW-10,1631646.0,HRWElite_2023_BLAVA_223,2.0,2.0,223.0,6.0,4.0,Grain yield - kg/ha|CO_321:0001218,7529.65134369151,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1550452.0,Phoenix 29,1631665.0,HRWElite_2023_BLAVA_226,2.0,2.0,226.0,7.0,2.0,Grain yield - kg/ha|CO_321:0001218,8587.11392270415,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415064.0,VA20HRW-39,1631769.0,HRWElite_2023_BLAVA_228,2.0,2.0,228.0,7.0,4.0,Grain yield - kg/ha|CO_321:0001218,7191.36266013439,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1414910.0,VA20HRW-50,1631775.0,HRWElite_2023_BLAVA_234,2.0,2.0,234.0,7.0,10.0,Grain yield - kg/ha|CO_321:0001218,7608.12127340359,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1344136.0,VA18HRW-96,1631615.0,HRWElite_2023_BLAVA_236,2.0,2.0,236.0,7.0,12.0,Grain yield - kg/ha|CO_321:0001218,7691.15690874464,,,,HRWElite_2023_BLAVA
10903.0,2023.0,921362.0,VA14HRW-25,1631632.0,HRWElite_2023_BLAVA_237,2.0,2.0,237.0,7.0,13.0,Grain yield - kg/ha|CO_321:0001218,7852.18583419907,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415083.0,VA20HRW-38,1631645.0,HRWElite_2023_BLAVA_249,2.0,2.0,249.0,8.0,8.0,Grain yield - kg/ha|CO_321:0001218,7995.4034904414,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415168.0,DH18HRW-138-56,1631770.0,HRWElite_2023_BLAVA_250,2.0,2.0,250.0,8.0,7.0,Grain yield - kg/ha|CO_321:0001218,8338.25787962762,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1345386.0,VISION45,1631669.0,HRWElite_2023_BLAVA_252,2.0,2.0,252.0,8.0,5.0,Grain yield - kg/ha|CO_321:0001218,8040.85985637438,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1345064.0,VA18HRW-57,1631648.0,HRWElite_2023_BLAVA_258,2.0,2.0,258.0,9.0,4.0,Grain yield - kg/ha|CO_321:0001218,8870.4134483557,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415064.0,VA20HRW-39,1631662.0,HRWElite_2023_BLAVA_301,3.0,3.0,301.0,9.0,12.0,Grain yield - kg/ha|CO_321:0001218,7238.22385856858,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415083.0,VA20HRW-38,1631683.0,HRWElite_2023_BLAVA_302,3.0,3.0,302.0,9.0,13.0,Grain yield - kg/ha|CO_321:0001218,8261.25549815345,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1345386.0,VISION45,1631730.0,HRWElite_2023_BLAVA_307,3.0,3.0,307.0,10.0,15.0,Grain yield - kg/ha|CO_321:0001218,7768.37252372343,,,,HRWElite_2023_BLAVA
10903.0,2023.0,219435.0,SHIRLEY,1631625.0,HRWElite_2023_BLAVA_310,3.0,3.0,310.0,10.0,12.0,Grain yield - kg/ha|CO_321:0001218,8052.24903415228,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1550452.0,Phoenix 29,1631667.0,HRWElite_2023_BLAVA_316,3.0,3.0,316.0,10.0,6.0,Grain yield - kg/ha|CO_321:0001218,8717.28670572071,,,,HRWElite_2023_BLAVA
10903.0,2023.0,921362.0,VA14HRW-25,1631716.0,HRWElite_2023_BLAVA_318,3.0,3.0,318.0,10.0,4.0,Grain yield - kg/ha|CO_321:0001218,8167.21952260184,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1345566.0,VA18HRW-58,1631733.0,HRWElite_2023_BLAVA_321,3.0,3.0,321.0,11.0,2.0,Grain yield - kg/ha|CO_321:0001218,7497.22730783705,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1344136.0,VA18HRW-96,1631780.0,HRWElite_2023_BLAVA_326,3.0,3.0,326.0,11.0,7.0,Grain yield - kg/ha|CO_321:0001218,8393.25958068059,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1414910.0,VA20HRW-50,1631773.0,HRWElite_2023_BLAVA_337,3.0,3.0,337.0,12.0,15.0,Grain yield - kg/ha|CO_321:0001218,8140.25175583695,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415017.0,VA19HRW-26,1631679.0,HRWElite_2023_BLAVA_342,3.0,3.0,342.0,12.0,10.0,Grain yield - kg/ha|CO_321:0001218,7823.3115090397,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1345064.0,VA18HRW-57,1631740.0,HRWElite_2023_BLAVA_346,3.0,3.0,346.0,12.0,6.0,Grain yield - kg/ha|CO_321:0001218,7693.3394163805,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415168.0,DH18HRW-138-56,1631647.0,HRWElite_2023_BLAVA_348,3.0,3.0,348.0,12.0,4.0,Grain yield - kg/ha|CO_321:0001218,8093.84211070679,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415118.0,VA20HRW-70,1631684.0,HRWElite_2023_BLAVA_350,3.0,3.0,350.0,12.0,2.0,Grain yield - kg/ha|CO_321:0001218,7701.41720326259,,,,HRWElite_2023_BLAVA
10903.0,2023.0,1415119.0,VA20HRW-10,1631712.0,HRWElite_2023_BLAVA_361,3.0,3.0,361.0,13.0,12.0,Grain yield - kg/ha|CO_321:0001218,7768.37252372343,,,,HRWElite_2023_BLAVA
9672.0,2022.0,1384135.0,SD18B025-8,1418029.0,ARS-NRPN-2022-DAKOTA_LAKES_PLOT11,1.0,1.0,11.0,,,Grain yield - kg/ha|CO_321:0001218,4136.0,,,,ARS-NRPN-2022-DAKOTA_LAKES
9672.0,2022.0,1384049.0,SD18B072-2,1418058.0,ARS-NRPN-2022-DAKOTA_LAKES_PLOT12,1.0,1.0,12.0,,,Grain yield - kg/ha|CO_321:0001218,3235.0,,,,ARS-NRPN-2022-DAKOTA_LAKES
9672.0,2022.0,1384104.0,SD19B019-2,1418041.0,ARS-NRPN-2022-DAKOTA_LAKES_PLOT14,1.0,1.0,14.0,,,Grain yield - kg/ha|CO_321:0001218,3865.0,,,,ARS-NRPN-2022-DAKOTA_LAKES
9672.0,2022.0,1384180.0,SD19B033-2,1418020.0,ARS-NRPN-2022-DAKOTA_LAKES_PLOT15,1.0,1.0,15.0,,,Grain yield - kg/ha|CO_321:0001218,3871.0,,,,ARS-NRPN-2022-DAKOTA_LAKES
9672.0,2022.0,238309.0,OVERLAND,1418053.0,ARS-NRPN-2022-DAKOTA_LAKES_PLOT2,1.0,1.0,2.0,,,Grain yield - kg/ha|CO_321:0001218,3710.0,,,,ARS-NRPN-2022-DAKOTA_LAKES
9672.0,2022.0,920748.0,SD15035-2,1418033.0,ARS-NRPN-2022-DAKOTA_LAKES_PLOT8,1.0,1.0,8.0,,,Grain yield - kg/ha|CO_321:0001218,4071.0,,,,ARS-NRPN-2022-DAKOTA_LAKES
6192.0,2019.0,238519.0,MTS1224,1050880.0,UMN-WHEAT-2019-LAMBERTON_PLOT16,1.0,1.0,16.0,1.0,16.0,Grain yield - kg/ha|CO_321:0001218,4708.30350873766,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,237168.0,NORTHERN,1050885.0,UMN-WHEAT-2019-LAMBERTON_PLOT19,1.0,1.0,19.0,1.0,19.0,Grain yield - kg/ha|CO_321:0001218,4439.23261504296,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,234712.0,14NORD-01,1050886.0,UMN-WHEAT-2019-LAMBERTON_PLOT2,1.0,1.0,2.0,1.0,2.0,Grain yield - kg/ha|CO_321:0001218,5131.10998428341,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,220884.0,OAHE,1050884.0,UMN-WHEAT-2019-LAMBERTON_PLOT20,1.0,1.0,20.0,1.0,20.0,Grain yield - kg/ha|CO_321:0001218,4188.99197634314,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,238948.0,REDFIELD,1050899.0,UMN-WHEAT-2019-LAMBERTON_PLOT22,1.0,1.0,22.0,1.0,22.0,Grain yield - kg/ha|CO_321:0001218,4257.78965798515,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,237366.0,RUTH,1050883.0,UMN-WHEAT-2019-LAMBERTON_PLOT23,1.0,1.0,23.0,1.0,23.0,Grain yield - kg/ha|CO_321:0001218,4346.22460555039,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,221820.0,WARHORSE,1050877.0,UMN-WHEAT-2019-LAMBERTON_PLOT26,1.0,1.0,26.0,1.0,26.0,Grain yield - kg/ha|CO_321:0001218,4881.74360742264,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,921447.0,FOUROSIX,1050897.0,UMN-WHEAT-2019-LAMBERTON_PLOT7,1.0,1.0,7.0,1.0,7.0,Grain yield - kg/ha|CO_321:0001218,4580.45952750456,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,220023.0,NE06545,1050901.0,UMN-WHEAT-2019-LAMBERTON_PLOT8,1.0,1.0,8.0,1.0,8.0,Grain yield - kg/ha|CO_321:0001218,4545.75805758542,,,,UMN-WHEAT-2019-LAMBERTON
6192.0,2019.0,234886.0,IDEAL,1050879.0,UMN-WHEAT-2019-LAMBERTON_PLOT9,1.0,1.0,9.0,1.0,9.0,Grain yield - kg/ha|CO_321:0001218,4515.15889321874,,,,UMN-WHEAT-2019-LAMBERTON
10163.0,2024.0,238309.0,OVERLAND,1466110.0,ARS-NRPN-2024-WICHITA_PLOT2,1.0,1.0,2.0,,,Grain yield - kg/ha|CO_321:0001218,5504.79,,,,ARS-NRPN-2024-WICHITA
10163.0,2024.0,1384180.0,SD19B033-2,1466073.0,ARS-NRPN-2024-WICHITA_PLOT33,1.0,1.0,33.0,,,Grain yield - kg/ha|CO_321:0001218,5509.04,,,,ARS-NRPN-2024-WICHITA
10163.0,2024.0,1382840.0,SD20B088-2,1466081.0,ARS-NRPN-2024-WICHITA_PLOT34,1.0,1.0,34.0,,,Grain yield - kg/ha|CO_321:0001218,5493.46,,,,ARS-NRPN-2024-WICHITA
10163.0,2024.0,1382776.0,SD20D100-9,1466091.0,ARS-NRPN-2024-WICHITA_PLOT35,1.0,1.0,35.0,,,Grain yield - kg/ha|CO_321:0001218,5516.02,,,,ARS-NRPN-2024-WICHITA
10162.0,2024.0,238309.0,OVERLAND,1466053.0,ARS-NRPN-2024-CASSELTON_PLOT2,1.0,1.0,2.0,,,Grain yield - kg/ha|CO_321:0001218,6952.68,,,,ARS-NRPN-2024-CASSELTON
10162.0,2024.0,1384180.0,SD19B033-2,1466066.0,ARS-NRPN-2024-CASSELTON_PLOT33,1.0,1.0,33.0,,,Grain yield - kg/ha|CO_321:0001218,7476.52,,,,ARS-NRPN-2024-CASSELTON
10162.0,2024.0,1382840.0,SD20B088-2,1466031.0,ARS-NRPN-2024-CASSELTON_PLOT34,1.0,1.0,34.0,,,Grain yield - kg/ha|CO_321:0001218,7273.19,,,,ARS-NRPN-2024-CASSELTON
10162.0,2024.0,1382776.0,SD20D100-9,1466061.0,ARS-NRPN-2024-CASSELTON_PLOT35,1.0,1.0,35.0,,,Grain yield - kg/ha|CO_321:0001218,7640.65,,,,ARS-NRPN-2024-CASSELTON
6193.0,2019.0,238519.0,MTS1224,1050920.0,UMN-WHEAT-2019-KIMBALL_PLOT16,1.0,1.0,16.0,1.0,16.0,Grain yield - kg/ha|CO_321:0001218,4369.96417702608,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,237168.0,NORTHERN,1050916.0,UMN-WHEAT-2019-KIMBALL_PLOT19,1.0,1.0,19.0,1.0,19.0,Grain yield - kg/ha|CO_321:0001218,4977.64340607514,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,234712.0,14NORD-01,1050903.0,UMN-WHEAT-2019-KIMBALL_PLOT2,1.0,1.0,2.0,1.0,2.0,Grain yield - kg/ha|CO_321:0001218,4704.53745773868,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,220884.0,OAHE,1050922.0,UMN-WHEAT-2019-KIMBALL_PLOT20,1.0,1.0,20.0,1.0,20.0,Grain yield - kg/ha|CO_321:0001218,4458.7353791448,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,238948.0,REDFIELD,1050928.0,UMN-WHEAT-2019-KIMBALL_PLOT22,1.0,1.0,22.0,1.0,22.0,Grain yield - kg/ha|CO_321:0001218,4854.77599223354,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,237366.0,RUTH,1050917.0,UMN-WHEAT-2019-KIMBALL_PLOT23,1.0,1.0,23.0,1.0,23.0,Grain yield - kg/ha|CO_321:0001218,3851.05615009574,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,221820.0,WARHORSE,1050908.0,UMN-WHEAT-2019-KIMBALL_PLOT26,1.0,1.0,26.0,1.0,26.0,Grain yield - kg/ha|CO_321:0001218,3857.84849207604,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,921447.0,FOUROSIX,1050907.0,UMN-WHEAT-2019-KIMBALL_PLOT7,1.0,1.0,7.0,1.0,7.0,Grain yield - kg/ha|CO_321:0001218,4677.2335879961,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,220023.0,NE06545,1050911.0,UMN-WHEAT-2019-KIMBALL_PLOT8,1.0,1.0,8.0,1.0,8.0,Grain yield - kg/ha|CO_321:0001218,4711.39705062967,,,,UMN-WHEAT-2019-KIMBALL
6193.0,2019.0,234886.0,IDEAL,1050909.0,UMN-WHEAT-2019-KIMBALL_PLOT9,1.0,1.0,9.0,1.0,9.0,Grain yield - kg/ha|CO_321:0001218,3892.01195470961,,,,UMN-WHEAT-2019-KIMBALL
9698.0,2023.0,238309.0,OVERLAND,1419155.0,ARS-NRPN-2023-GOEHNER_PLOT2,1.0,1.0,2.0,,,Grain yield - kg/ha|CO_321:0001218,4210.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1382760.0,SD18B016-5,1419170.0,ARS-NRPN-2023-GOEHNER_PLOT30,1.0,1.0,30.0,,,Grain yield - kg/ha|CO_321:0001218,4100.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1384135.0,SD18B025-8,1419145.0,ARS-NRPN-2023-GOEHNER_PLOT31,1.0,1.0,31.0,,,Grain yield - kg/ha|CO_321:0001218,4120.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1382834.0,SD18B055-2,1419188.0,ARS-NRPN-2023-GOEHNER_PLOT32,1.0,1.0,32.0,,,Grain yield - kg/ha|CO_321:0001218,4520.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1384049.0,SD18B072-2,1419158.0,ARS-NRPN-2023-GOEHNER_PLOT33,1.0,1.0,33.0,,,Grain yield - kg/ha|CO_321:0001218,4800.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1384104.0,SD19B019-2,1419182.0,ARS-NRPN-2023-GOEHNER_PLOT34,1.0,1.0,34.0,,,Grain yield - kg/ha|CO_321:0001218,5160.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1384180.0,SD19B033-2,1419148.0,ARS-NRPN-2023-GOEHNER_PLOT35,1.0,1.0,35.0,,,Grain yield - kg/ha|CO_321:0001218,4900.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1382731.0,SD19B108-3,1419169.0,ARS-NRPN-2023-GOEHNER_PLOT36,1.0,1.0,36.0,,,Grain yield - kg/ha|CO_321:0001218,5140.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1382811.0,SD19B164-3,1419177.0,ARS-NRPN-2023-GOEHNER_PLOT37,1.0,1.0,37.0,,,Grain yield - kg/ha|CO_321:0001218,3760.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1382840.0,SD20B088-2,1419146.0,ARS-NRPN-2023-GOEHNER_PLOT38,1.0,1.0,38.0,,,Grain yield - kg/ha|CO_321:0001218,5370.0,,,,ARS-NRPN-2023-GOEHNER
9698.0,2023.0,1382776.0,SD20D100-9,1419172.0,ARS-NRPN-2023-GOEHNER_PLOT39,1.0,1.0,39.0,,,Grain yield - kg/ha|CO_321:0001218,4990.0,,,,ARS-NRPN-2023-GOEHNER
10280.0,2020.0,1478670.0,WI13OWW-174.01,1480460.0,OWW_2020_MAD_PLOT13602,1.0,1.0,13602.0,1.0,2.0,Grain yield - kg/ha|CO_321:0001218,4156.86,,,,OWW_2020_MAD
10280.0,2020.0,1478340.0,WI13OWW-140.05,1480363.0,OWW_2020_MAD_PLOT13603,1.0,1.0,13603.0,1.0,3.0,Grain yield - kg/ha|CO_321:0001218,3686.27,,,,OWW_2020_MAD
10280.0,2020.0,1478589.0,GUA,1480353.0,OWW_2020_MAD_PLOT13604,1.0,1.0,13604.0,1.0,4.0,Grain yield - kg/ha|CO_321:0001218,5539.22,,,,OWW_2020_MAD
10280.0,2020.0,920401.0,CLARKS_CREAM,1480430.0,OWW_2020_MAD_PLOT13605,1.0,1.0,13605.0,1.0,5.0,Grain yield - kg/ha|CO_321:0001218,4970.59,,,,OWW_2020_MAD
10280.0,2020.0,238239.0,ARS10-028,1480419.0,OWW_2020_MAD_PLOT13606,1.0,2.0,13606.0,1.0,6.0,Grain yield - kg/ha|CO_321:0001218,4460.78,,,,OWW_2020_MAD
10280.0,2020.0,1478760.0,WI13OWW-11.03,1480434.0,OWW_2020_MAD_PLOT13607,1.0,2.0,13607.0,1.0,7.0,Grain yield - kg/ha|CO_321:0001218,4549.02,,,,OWW_2020_MAD
10280.0,2020.0,1477979.0,15NORD-39,1480397.0,OWW_2020_MAD_PLOT13608,1.0,2.0,13608.0,1.0,8.0,Grain yield - kg/ha|CO_321:0001218,4088.24,,,,OWW_2020_MAD
10280.0,2020.0,227974.0,NI12702W,1480426.0,OWW_2020_MAD_PLOT13610,1.0,2.0,13610.0,1.0,10.0,Grain yield - kg/ha|CO_321:0001218,2431.37,,,,OWW_2020_MAD
10280.0,2020.0,1478340.0,WI13OWW-140.05,1480444.0,OWW_2020_MAD_PLOT13611,1.0,3.0,13611.0,2.0,10.0,Grain yield - kg/ha|CO_321:0001218,3901.96,,,,OWW_2020_MAD
10280.0,2020.0,1478670.0,WI13OWW-174.01,1480392.0,OWW_2020_MAD_PLOT13612,1.0,3.0,13612.0,2.0,9.0,Grain yield - kg/ha|CO_321:0001218,4558.82,,,,OWW_2020_MAD
10280.0,2020.0,1477953.0,ROJO_DE_SABANDO,1480432.0,OWW_2020_MAD_PLOT13613,1.0,3.0,13613.0,2.0,8.0,Grain yield - kg/ha|CO_321:0001218,5313.73,,,,OWW_2020_MAD
10280.0,2020.0,1478331.0,WI13OWW-260.06,1480362.0,OWW_2020_MAD_PLOT13615,1.0,3.0,13615.0,2.0,6.0,Grain yield - kg/ha|CO_321:0001218,4960.78,,,,OWW_2020_MAD
10280.0,2020.0,1478593.0,WI13OWW-145.06,1480352.0,OWW_2020_MAD_PLOT13616,1.0,4.0,13616.0,2.0,5.0,Grain yield - kg/ha|CO_321:0001218,4931.37,,,,OWW_2020_MAD
10280.0,2020.0,1478278.0,REDEEMER,1480369.0,OWW_2020_MAD_PLOT13617,1.0,4.0,13617.0,2.0,4.0,Grain yield - kg/ha|CO_321:0001218,5049.02,,,,OWW_2020_MAD
10280.0,2020.0,1478193.0,WI13OWW-7.02,1480436.0,OWW_2020_MAD_PLOT13618,1.0,4.0,13618.0,2.0,3.0,Grain yield - kg/ha|CO_321:0001218,3764.71,,,,OWW_2020_MAD
10280.0,2020.0,1478618.0,WI13OWW-202.07,1480463.0,OWW_2020_MAD_PLOT13619,1.0,4.0,13619.0,2.0,2.0,Grain yield - kg/ha|CO_321:0001218,4431.37,,,,OWW_2020_MAD
10280.0,2020.0,1478618.0,WI13OWW-202.07,1480383.0,OWW_2020_MAD_PLOT13620,1.0,4.0,13620.0,2.0,1.0,Grain yield - kg/ha|CO_321:0001218,5196.08,,,,OWW_2020_MAD
10280.0,2020.0,1478331.0,WI13OWW-260.06,1480358.0,OWW_2020_MAD_PLOT13621,1.0,5.0,13621.0,3.0,1.0,Grain yield - kg/ha|CO_321:0001218,5274.51,,,,OWW_2020_MAD
10280.0,2020.0,1478331.0,WI13OWW-260.06,1480389.0,OWW_2020_MAD_PLOT13624,1.0,5.0,13624.0,3.0,4.0,Grain yield - kg/ha|CO_321:0001218,4245.1,,,,OWW_2020_MAD
10280.0,2020.0,1478357.0,WI13OWW-8.06,1480467.0,OWW_2020_MAD_PLOT13625,1.0,5.0,13625.0,3.0,5.0,Grain yield - kg/ha|CO_321:0001218,5117.65,,,,OWW_2020_MAD
10280.0,2020.0,1478670.0,WI13OWW-174.01,1480450.0,OWW_2020_MAD_PLOT13626,1.0,6.0,13626.0,3.0,6.0,Grain yield - kg/ha|CO_321:0001218,5490.2,,,,OWW_2020_MAD
10280.0,2020.0,227496.0,ARAPAHOE,1480466.0,OWW_2020_MAD_PLOT13627,1.0,6.0,13627.0,3.0,7.0,Grain yield - kg/ha|CO_321:0001218,4352.94,,,,OWW_2020_MAD
10280.0,2020.0,1478718.0,WI13OWW-212.08,1480410.0,OWW_2020_MAD_PLOT13628,1.0,6.0,13628.0,3.0,8.0,Grain yield - kg/ha|CO_321:0001218,4833.33,,,,OWW_2020_MAD
10280.0,2020.0,1478455.0,WI13OWW-54.08,1480452.0,OWW_2020_MAD_PLOT13629,1.0,6.0,13629.0,3.0,9.0,Grain yield - kg/ha|CO_321:0001218,4392.16,,,,OWW_2020_MAD
10280.0,2020.0,1478618.0,WI13OWW-202.07,1480416.0,OWW_2020_MAD_PLOT13632,1.0,7.0,13632.0,4.0,9.0,Grain yield - kg/ha|CO_321:0001218,4960.78,,,,OWW_2020_MAD
10280.0,2020.0,1442436.0,FREDRICK,1480385.0,OWW_2020_MAD_PLOT13633,1.0,7.0,13633.0,4.0,8.0,Grain yield - kg/ha|CO_321:0001218,5539.22,,,,OWW_2020_MAD
10280.0,2020.0,220023.0,NE06545,1480394.0,OWW_2020_MAD_PLOT13634,1.0,7.0,13634.0,4.0,7.0,Grain yield - kg/ha|CO_321:0001218,4460.78,,,,OWW_2020_MAD
10280.0,2020.0,1055775.0,WARTHOG,1480448.0,OWW_2020_MAD_PLOT13635,1.0,7.0,13635.0,4.0,6.0,Grain yield - kg/ha|CO_321:0001218,5519.61,,,,OWW_2020_MAD
10280.0,2020.0,224059.0,FORWARD,1480461.0,OWW_2020_MAD_PLOT13636,1.0,8.0,13636.0,4.0,5.0,Grain yield - kg/ha|CO_321:0001218,6058.82,,,,OWW_2020_MAD
10280.0,2020.0,234712.0,14NORD-01,1480451.0,OWW_2020_MAD_PLOT13638,1.0,8.0,13638.0,4.0,3.0,Grain yield - kg/ha|CO_321:0001218,3627.45,,,,OWW_2020_MAD
10280.0,2020.0,1478340.0,WI13OWW-140.05,1480412.0,OWW_2020_MAD_PLOT13639,1.0,8.0,13639.0,4.0,2.0,Grain yield - kg/ha|CO_321:0001218,4019.61,,,,OWW_2020_MAD
10280.0,2020.0,1478658.0,WI13OWW-12.05,1480367.0,OWW_2020_MAD_PLOT13640,1.0,8.0,13640.0,4.0,1.0,Grain yield - kg/ha|CO_321:0001218,4833.33,,,,OWW_2020_MAD
