germplasmName,value,pred,fold,studyName
VA18HRW-57,6232.48921915514,5796.701519743586,1,HRWPrelim_2022_BLAVA
VISION45,6497.45066340658,5875.388358426233,1,HRWPrelim_2022_BLAVA
VISION45,6497.45066340658,5875.388358426233,1,HRWPrelim_2022_BLAVA
SHIRLEY,7304.25098612677,6204.586864664192,1,HRWPrelim_2022_BLAVA
SHIRLEY,7304.25098612677,6204.586864664192,1,HRWPrelim_2022_BLAVA
VA14HRW-25,7409.08661153172,5326.170411786109,1,HRWPrelim_2022_BLAVA
VA14HRW-25,7409.08661153172,5326.170411786109,1,HRWPrelim_2022_BLAVA
VA18HRW-57,6812.40909292533,5796.701519743586,1,HRWPrelim_2022_BLAVA
VA18HRW-57,6812.40909292533,5796.701519743586,1,HRWPrelim_2022_BLAVA
Bearpaw,2656.0343673921,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2656.0343673921,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2656.0343673921,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2656.0343673921,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3300.51329477401,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3300.51329477401,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3300.51329477401,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3300.51329477401,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3847.34389982532,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3847.34389982532,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3847.34389982532,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3847.34389982532,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2450.97289049786,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2450.97289049786,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2450.97289049786,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2450.97289049786,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3456.75061050296,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3456.75061050296,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3456.75061050296,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3456.75061050296,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2802.50685088799,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2802.50685088799,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2802.50685088799,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2802.50685088799,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2812.27168312105,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2812.27168312105,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2812.27168312105,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,2812.27168312105,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3446.9857782699,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3446.9857782699,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3446.9857782699,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3446.9857782699,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2577.91570952763,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2577.91570952763,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2577.91570952763,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2577.91570952763,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3368.86712040542,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3368.86712040542,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3368.86712040542,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3368.86712040542,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3700.87141632944,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3700.87141632944,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3700.87141632944,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,3700.87141632944,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,4228.17235691463,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,4228.17235691463,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,4228.17235691463,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,4228.17235691463,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2851.33101205329,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2851.33101205329,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2851.33101205329,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,2851.33101205329,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3193.10014021036,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3193.10014021036,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3193.10014021036,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
JUDEE,3193.10014021036,4119.053225791684,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,2773.21235418881,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,2773.21235418881,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,2773.21235418881,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
YELLOWSTONE,2773.21235418881,3968.3523465098024,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2607.21020622681,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2607.21020622681,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2607.21020622681,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2607.21020622681,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,3378.63195263848,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,3378.63195263848,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,3378.63195263848,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
Bearpaw,3378.63195263848,3130.7084325757614,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,3300.51329477401,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,3300.51329477401,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,3300.51329477401,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,3300.51329477401,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3466.51544273602,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3466.51544273602,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3466.51544273602,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
NORTHERN,3466.51544273602,4312.299281662904,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2841.56617982023,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2841.56617982023,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2841.56617982023,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2841.56617982023,4199.377865598373,1,SEIdahoCereals_H_W_RK_2015
WARHORSE,2402.14872933256,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2402.14872933256,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2402.14872933256,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2402.14872933256,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2558.38604506151,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2558.38604506151,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2558.38604506151,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2558.38604506151,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3173.57047574424,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3173.57047574424,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3173.57047574424,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3173.57047574424,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2861.09584428635,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2861.09584428635,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2861.09584428635,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2861.09584428635,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2284.97074253585,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2284.97074253585,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2284.97074253585,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2284.97074253585,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,1913.9071176796,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,1913.9071176796,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,1913.9071176796,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,1913.9071176796,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2421.67839379868,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2421.67839379868,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2421.67839379868,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2421.67839379868,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2782.97718642187,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2782.97718642187,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2782.97718642187,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2782.97718642187,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,2685.32886409128,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,2685.32886409128,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,2685.32886409128,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,2685.32886409128,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2812.27168312105,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2812.27168312105,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2812.27168312105,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2812.27168312105,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2626.73987069292,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2626.73987069292,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2626.73987069292,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2626.73987069292,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2148.26309127302,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2148.26309127302,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2148.26309127302,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2148.26309127302,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2353.32456816727,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2353.32456816727,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2353.32456816727,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2353.32456816727,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2929.44966991776,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2929.44966991776,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2929.44966991776,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2929.44966991776,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3320.04295924013,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3320.04295924013,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3320.04295924013,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3320.04295924013,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2939.21450215082,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2939.21450215082,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2939.21450215082,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2939.21450215082,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,3368.86712040542,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,3368.86712040542,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,3368.86712040542,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,3368.86712040542,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3066.15732118059,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3066.15732118059,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3066.15732118059,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
YELLOWSTONE,3066.15732118059,5358.566275276833,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2382.61906486644,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2382.61906486644,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2382.61906486644,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
MTS1224,2382.61906486644,5461.942699568588,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2460.73772273092,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2460.73772273092,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2460.73772273092,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2460.73772273092,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2197.08725243832,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2197.08725243832,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2197.08725243832,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
Bearpaw,2197.08725243832,2924.732820430895,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2958.74416661694,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2958.74416661694,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2958.74416661694,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
NORTHERN,2958.74416661694,5455.172223659881,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2616.97503845987,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2616.97503845987,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2616.97503845987,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
WARHORSE,2616.97503845987,5211.498260443254,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2831.80134758717,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2831.80134758717,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2831.80134758717,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
JUDEE,2831.80134758717,4959.21894984884,1,SEIdahoCereals_H_W_RI_2016
WINTERHAWK,2791.93,5326.653107065503,1,OWW_2021_DANIL
WINTERHAWK,2791.93,5326.653107065503,1,OWW_2021_DANIL
WINTERHAWK,2791.93,5326.653107065503,1,OWW_2021_DANIL
WARTHOG,2160.8,5066.151439649646,1,OWW_2021_DANIL
WARTHOG,2160.8,5066.151439649646,1,OWW_2021_DANIL
WARTHOG,2160.8,5066.151439649646,1,OWW_2021_DANIL
WARTHOG,2160.8,5066.151439649646,1,OWW_2021_DANIL
WARTHOG,2160.8,5066.151439649646,1,OWW_2021_DANIL
WARTHOG,2160.8,5066.151439649646,1,OWW_2021_DANIL
WI13OWW-202.07,1726.5,5089.134830625935,1,OWW_2021_DANIL
WI13OWW-202.07,1726.5,5089.134830625935,1,OWW_2021_DANIL
WI13OWW-202.07,1726.5,5089.134830625935,1,OWW_2021_DANIL
WI13OWW-260.06,2075.23,5298.281104854202,1,OWW_2021_DANIL
WI13OWW-260.06,2075.23,5298.281104854202,1,OWW_2021_DANIL
WI13OWW-260.06,2075.23,5298.281104854202,1,OWW_2021_DANIL
WI13OWW-260.06,2075.23,5298.281104854202,1,OWW_2021_DANIL
WI13OWW-260.06,2075.23,5298.281104854202,1,OWW_2021_DANIL
WI13OWW-260.06,2075.23,5298.281104854202,1,OWW_2021_DANIL
WI13OWW-140.05,1536.1,4599.593194123813,1,OWW_2021_DANIL
WI13OWW-140.05,1536.1,4599.593194123813,1,OWW_2021_DANIL
WI13OWW-140.05,1536.1,4599.593194123813,1,OWW_2021_DANIL
Champlain,2244.24,5786.258929102426,1,OWW_2021_DANIL
Champlain,2244.24,5786.258929102426,1,OWW_2021_DANIL
Champlain,2244.24,5786.258929102426,1,OWW_2021_DANIL
VA16HRW-22,3390.97,5440.796206270603,1,OWW_2021_DANIL
VA16HRW-22,3390.97,5440.796206270603,1,OWW_2021_DANIL
VA16HRW-22,3390.97,5440.796206270603,1,OWW_2021_DANIL
WI13OWW-11.03,2137.27,5208.755637476919,1,OWW_2021_DANIL
WI13OWW-11.03,2137.27,5208.755637476919,1,OWW_2021_DANIL
WI13OWW-11.03,2137.27,5208.755637476919,1,OWW_2021_DANIL
WI13OWW-54.08,1720.09,4926.140492629031,1,OWW_2021_DANIL
WI13OWW-54.08,1720.09,4926.140492629031,1,OWW_2021_DANIL
WI13OWW-54.08,1720.09,4926.140492629031,1,OWW_2021_DANIL
EXPEDITION,3313.95,4291.721167989555,1,OWW_2021_DANIL
EXPEDITION,3313.95,4291.721167989555,1,OWW_2021_DANIL
EXPEDITION,3313.95,4291.721167989555,1,OWW_2021_DANIL
EXPEDITION,3313.95,4291.721167989555,1,OWW_2021_DANIL
EXPEDITION,3313.95,4291.721167989555,1,OWW_2021_DANIL
EXPEDITION,3313.95,4291.721167989555,1,OWW_2021_DANIL
WI13OWW-8.06,1728.64,5097.972630293376,1,OWW_2021_DANIL
WI13OWW-8.06,1728.64,5097.972630293376,1,OWW_2021_DANIL
WI13OWW-8.06,1728.64,5097.972630293376,1,OWW_2021_DANIL
REDFIELD,2948.11,4531.38481191395,1,OWW_2021_DANIL
REDFIELD,2948.11,4531.38481191395,1,OWW_2021_DANIL
REDFIELD,2948.11,4531.38481191395,1,OWW_2021_DANIL
REDFIELD,2948.11,4531.38481191395,1,OWW_2021_DANIL
REDFIELD,2948.11,4531.38481191395,1,OWW_2021_DANIL
REDFIELD,2948.11,4531.38481191395,1,OWW_2021_DANIL
WI13OWW-7.02,2162.94,4964.307595743798,1,OWW_2021_DANIL
WI13OWW-7.02,2162.94,4964.307595743798,1,OWW_2021_DANIL
WI13OWW-7.02,2162.94,4964.307595743798,1,OWW_2021_DANIL
OVERLAND,3022.99,3911.93606032392,1,OWW_2021_DANIL
OVERLAND,3022.99,3911.93606032392,1,OWW_2021_DANIL
OVERLAND,3022.99,3911.93606032392,1,OWW_2021_DANIL
