germplasmName,value
IL2021-16415,6311.43
2423,6523.26
NY12325-1-10-18-1477,5389.26
IL2021-39253,6284.81
2402,6242.08
OH15-191-52,6467.91
2427,6483.09
X16-1022-82-2-3-1,6323.04
X15-1141-53-2-5-2,6585.69
22PU-1412,5968.94
OH19-167-5,6876.28
OH18-78-33,6731.79
2416,6738.72
22PU-3029,6490.68
X16-1002-4-3-3-1,6755.38
2438,6812.51
NY12512-1-6-05-1542,5378.01
2404,6135.92
NY12397-1-4-13,5527.1
22PU-3389,4424.44
MI22R115,6949.3
2426,6241.35
NY12325-1-10-12-1476,5588.47
IL16LCSDH-09-T-2664-36,4813.56
2429,6313.07
MI22R142,6601.45
NY15150-01-01-12-1870,5987.73
OH20-36-108,6379.21
X17-1079-87-8-3-3,5616.0
B732,5911.05
OH20-96-99,5842.76
22PU-1176,5115.42
OH20-1-12,5822.18
2261,6290.94
MI20R0210,6755.95
OH18-65-54,6112.71
IL2021-16612,5807.35
X17-1279-58-8-5-7,5432.36
21PU-0157,5171.59
OH21*117-102,4945.33
22PU-1366,4056.93
IL2021-18457,5438.73
OH20-96-116,5031.15
NY15158-01-01-10-1873,5951.8
IL16LCSDH-08-T-2663-55,6214.18
OH21-117-101,6065.34
NY12457-1-8-02,5462.83
OH21*111-93,6403.28
SC13S26,6404.75
22PU-1248,5382.49
X16-1021-84-20-3-1,5854.13
2262,6316.77
2440,6061.78
IL16LCSDH-04-T-2659-216,6620.42
22PU-3106,6240.6
2436,6715.47
IL16LCSDH-04-T-2659-232,6908.92
IL16LCSDH-10-T-2665-41,6892.83
2437,6997.92
2449,6762.49
MI21R0089,6387.76
IL2021-32902,6313.07
X15-1085-56-15-3-2,5729.99
OH21*117-94,6247.11
IL16LCSDH-09-T-2664-43,5615.9
IL2021-36748,5798.99
X16-1088-99-14-1-4,6307.05
B722,5753.39
22PU-3111,5741.05
21PU-0296,6333.57
2420,6457.49
IL16LCSDH-09-T-2664-40,6342.78
NY12508-1-7-15-1536,5883.9
X17-1673-29-10-1-10,6223.7
21PU-0073,5889.73
2411,6267.54
MI22W213,6069.54
X17-1584-7-17-5-8,5722.53
MI22W191,6126.04
X17-1413-42-2-5-6,6132.23
21PU-0163,6201.91
22PU-1048,6107.24
IL2020-15256,6812.55
OH21-8-3,6442.92
X16-1079-65-13-5-1,5430.17
MI21R0051,5501.21
IL16LCSDH-09-T-2664-20,5108.22
22PU-0104,5189.69
2408,5694.4
MI22R109,6205.9
22PU-1031,5210.89
NY12508-1-7-15-1536,5385.92
X16-1021-84-20-3-1,6843.67
2401,6724.66
OH21-1-20,6423.47
OH21-92-54,6124.09
X15-1085-57-9-3-6,5283.53
IL2020-14116,5439.99
X15-1004-24-6-3-7,5485.22
X17-1006-62-14-5-5,6088.67
22PU-1099,5536.84
X16-1088-99-14-1-4,5912.57
IL2021-46132,5155.43
NY15148-01-01-10-1860,6098.86
2258,5323.6
21PU-0290,6367.21
2409,5448.06
NY12325-1-10-12-1476,5514.0
NY12457-1-8-02,4400.08
2415,6426.85
OH20-17-110,5997.97
X17-1414-103-1-1-7,5325.56
22PU-1155,4616.67
Dyna-Gro 9422,6601.45
2433,6447.14
21PU-0073,5780.3
2221,6205.9
IL16LCSDH-09-T-2664-16,6309.91
22PU-1101,5696.83
IL16LCSDH-06-T-2661-17,6452.31
22PU-1172,4981.47
NY12398-2-16-07-03W-1580,5324.11
X16-1021-13-13-3-5,6339.67
OH21-111-85,5958.91
NY12325-1-10-18-1477,5583.99
MI20R0013,6315.02
OH18-65-54,6044.04
IL2021-34113,6364.77
X17-1039-68-7-1-9,6351.18
X15-1004-24-4-5-1,6458.99
X16-1002-4-11-1-7,5784.36
NY15158-01-01-10-1873,5888.61
IL2021-26834,5703.65
MI21R0054,5501.21
X17-1601-103-11-5-1,6206.2
2202,4060.23
IL16LCSDH-04-T-2659-216,6365.27
X15-1141-51-12-5-11,5819.33
IL16LCSDH-09-T-2664-24,5877.79
X17-1085-16-15-3-3,5488.26
MI22R033,4968.07
OH19-161-70,5378.24
IL2021-17958,5754.59
OH21-2-32,5967.89
IL16LCSDH-09-T-2664-20,5784.17
OH20*24-51,5477.22
MI20R0210,6892.83
X17-1584-7-6-1-8,6458.01
22PU-3029,6204.85
X17-1640-114-17-5-4,6023.18
IL2020-5376,6730.01
2403,6202.68
OH20*44-72,5676.93
2441,5843.77
X16-1023-26-19-1-8,6329.17
OH21*118-41,5954.25
MI20R0096,5374.27
X15-1085-56-15-3-2,6209.52
2431,6342.66
IL2021-28712,6657.72
OH20-17-42,6395.72
2414,6787.52
P2136,6307.87
2419,6924.75
X16-1079-65-13-5-1,6692.15
OH21-115-96,6587.2
IL16LCSDH-09-T-2664-36,6677.08
22PU-1062,5781.61
SC13S26,6197.55
22PU-1347,5159.55
NY12302-2-14-01-1441,5288.71
IL16LCSDH-04-T-2659-20,6637.23
21PU-0031,6505.86
OH13-88-61,7157.55
IL2021-43872,5741.09
MI22R142,6498.27
2424,6564.08
MI22W191,5964.61
22PU-3313,4570.89
21PU-0284,6203.25
OH21-116-81,5985.01
IL16LCSDH-10-T-2665-21,6493.98
NY99056-161-O,5440.69
21PU-0295,6803.3
2406,6804.15
MI21R0058,6844.6
21PU-0296,6916.83
22PU-1081,5133.39
X16-1022-82-2-3-1,6301.93
IL2021-44005,6176.18
22PU-3106,6772.19
X17-1085-16-17-3-4,5794.67
NY12351-1-14-20-1484,6620.64
22PU-1193,5637.19
NY12512-1-6-17-1544,5694.43
IL2021-16726,5197.85
X16-1002-4-3-3-1,7561.19
SY 100,7273.94
X17-1601-103-6-3-4,6722.52
MI20W0120,6068.53
22PU-3470,5448.41
MI21W0040,6225.77
OH21*118-45,6113.03
NY15158-01-01-11-1874,6559.53
IL16LCSDH-10-T-2665-22,7278.89
IL2021-28801,7102.44
IL16LCSDH-09-T-2664-40,6030.71
OH21*88-10,6569.09
IL16LCSDH-09-T-2664-28,5973.93
2236,6876.41
NY12512-1-6-05-1542,5873.69
X17-1085-16-17-3-3,6148.88
21PU-0286,7290.49
OH21-117-111,5754.59
21PU-0283,6924.75
2450,7224.38
IL16-8048,7027.85
IL16LCSDH-10-T-2665-41,6724.25
X15-1141-53-2-5-2,6708.59
2439,6981.17
IL2021-15254,6637.53
IL2021-22316,6173.59
X17-1673-29-10-1-1,5811.88
21PU-0157,5470.86
NY12311-1-30-10-1452,4847.83
2447,4325.8
22PU-1366,4727.15
IL16LCSDH-11-T-2666-206,5472.48
21PU-0163,5584.82
IL2020-10322,6525.0
NY12428-1-12-01-01-1765,5438.83
OH19-145-14,6530.9
NY15141-01-02-01-1830,6126.43
OH21*4-97,5918.02
NY16068-01-11-1909,4972.78
X17-1413-42-2-5-4,6140.32
IL16LCSDH-09-T-2664-43,5836.55
2422,6162.56
IL16LCSDH-04-T-2659-3,7004.9
NY15150-01-01-12-1870,6827.97
2430,6591.51
2446,6542.75
PIONEER25R40,6892.75
OH15-191-52,6917.0
2442,6181.66
OH19*102-76,5331.32
OH21-91-64,6339.56
IL18-23760,5841.59
2413,5153.52
IL16LCSDH-08-T-2663-55,6292.2
2417,5908.12
IL2021-19401,6715.24
X15-1071-40-17-5-8,6699.8
IL07-19334,6508.7
22PU-1379,5858.44
NY16058-01-06-1900,6108.08
IL2020-6205,6524.36
MI20R0012,5357.43
21PU-0287,6737.81
2435,6483.09
MI21R0051,6517.31
X17-1079-87-14-5-4,6104.62
OH19-167-5,6634.85
IL2021-41721,6378.65
MI22R115,6748.42
2434,5582.59
MI22R057,6283.57
X17-1078-4-20-1-7,5475.62
X15-1143-59-3-1-4,5051.37
IL2021-13707,4771.94
OH20-17-3,5654.47
OH20*13-104,4538.83
MI22W213,6154.53
22PU-1217,4393.68
IL16LCSDH-09-T-2664-23,6249.42
X17-1673-29-3-5-6,6435.38
22PU-3126,5623.87
OH20-8-108,5810.7
2263,5270.02
2443,5444.33
NY12397-1-4-13,5490.11
OH18-78-33,6236.17
2240,5713.2
21PU-0281,6167.88
22PU-1391,5522.33
X17-1584-7-6-1-4,6301.35
MI21R0089,6404.28
OH21-2-74,6755.38
OH20-1-12,6522.85
2405,6372.07
21PU-0297,6539.74
IL2021-15134,5805.05
X16-1026-46-9-3-1,5787.87
OH21*118-15,6631.21
OH20*4-84,5486.93
IL2020-6435,5632.96
22PU-3329,5101.32
22PU-1080,5630.08
MI22W196,7062.58
2432,6494.59
X16-1086-117-2-5-3,6182.54
B732,6131.29
IL12-26004,4155.03
OH20-17-66,5906.92
X16-1021-131-2-5-8,5755.84
IL2021-24143,6253.58
IL16LCSDH-07-T-2662-202,6228.84
X16-1082-62-2-5-11,6168.13
OH21-5-47,5531.99
IL2020-15256,6196.85
IL2021-37737,5685.11
OH20-96-116,5944.84
21PU-0645,5404.88
2418,5523.07
21PU-0286,5220.02
OH21-15-73,5370.24
OH19*138-14,6615.42
OH20-36-108,6213.52
IL19-14933,6923.95
IL19-20348,6467.91
OH20*49-18,6627.11
OH19-167-5,7516.26
OH20*24-51,6650.98
21PU-0154,6716.67
22PU-3262,6168.96
IL2020-7917,6827.81
NY12300-1-6-07-1436,6986.13
OH20*4-84,6478.88
NY12302-2-14-01-1441,7379.56
2202,7085.06
IL2020-9945,6557.43
21PU-0071,6228.16
OH19-145-14,6189.56
X16-1023-26-16-1-10,6078.42
NY12398-2-16-07-03W-1580,5980.02
21PU-0561,6122.69
OH18-65-54,6269.12
2222,5963.96
X16-1067-134-8-5-1,5775.2
21PU-0502,6384.32
NY12302-2-14-08-1442,6669.5
X14-1206-52-2-1,5999.07
2259,6194.69
2203,6400.52
NY12308-1-18-09-1449,6163.27
X16-1077-48-9-3-1,4997.93
2201,6359.93
IL2020-5376,6053.4
NY12512-1-6-05-1542,6088.11
2214,6318.9
2206,6756.34
X15-1091-98-18-3,6908.49
IL19-21467,6940.1
OH13-88-61,7065.71
IL19-14617,6629.61
IL2020-7021,6804.26
NY12397-1-4-13,6692.98
21PU-0291,6876.51
21PU-0033,6358.75
OH20-22-43,6804.43
PIONEER25R40,7577.29
2227,7101.07
22PU-3153,6580.11
2243,6996.88
OH19*102-76,7676.57
IL19-22757,6930.6
X16-1021-84-8-5-1,6964.03
22PU-3123,6588.4
22PU-3070,6277.42
OH15-191-52,7515.33
X16-1021-131-19-1-1,7129.41
OH20-1-98,6605.96
2212,7319.47
2204,7011.27
21PU-0532,6637.11
X14-1209-140-12-1,6185.47
IL2020-9801,5981.43
X15-1091-49-2-3,6017.32
IL2020-40034,6578.8
OH19*101-1,5718.73
OH18-65-13,6391.3
OH20-3-5,6006.83
X14-1205-147-13-5,6655.01
2224,7579.22
X15-1085-56-15-3-10,6171.32
22PU-3086,6534.56
NY15158-01-01-10-1873,6921.33
IL19-6637,5975.07
OH20-1-110,6651.54
2232,6224.57
X14-1027-131-19-5,6448.52
OH20-16-18,6196.85
AGRIMAXX-505,6831.73
21PU-0532,6309.36
22PU-3071,7250.11
X16-3013-1-12-5,7082.48
X15-1118-27-1-3,6580.4
NY12351-1-14-20-1484,7178.4
2254,7214.41
NY12007-2-4-13-1381,7044.71
IL19-5632,6900.21
21PU-0282,7525.6
OH20*92-110,6892.8
NY12311-1-30-10-1452,6804.15
X15-1085-57-3-5-13,7782.33
OH20-22-66,7496.77
NY15116-01-06-01-1804,7368.48
OH20-110-17,6738.43
IL19-27565,6988.45
OH20-21-15,7614.02
MI17R0357,7701.69
2207,7571.53
IL19-18156,6788.53
OH20*92-43,6322.42
X14-1209-141-18-3,7116.0
IL19-18826,6352.0
2223,7989.34
22PU-3109,6731.79
X16-1092-7-6-5-1,6286.53
22PU-1022,5406.8
NY12457-1-8-02,6574.27
OH20-96-99,6550.41
IL19-13414,6600.12
2241,7098.37
IL07-19334,6408.13
21PU-0046,6186.23
IL2020-2334,6892.36
22PU-1385,6363.7
2208,7609.5
OH19-71-5,7311.38
2209,7384.94
OH19-161-70,6975.02
22PU-3117,5790.46
22PU-1122,6519.29
IL19-6946,7018.64
OH20-23-86,6719.13
PIONEER25R74,6597.27
X15-1073-35-7-1-1,5892.06
IL19-26709,6201.33
IL2020-16035,6033.22
X14-1008-92-13-3,7115.17
2240,7366.78
21PU-0072,6221.51
X16-1016-36-11-3-1,6708.82
NY12325-1-10-18-1477,7099.64
X14-1305-15-7-3,6693.0
IL2020-6205,7667.07
21PU-0467,7635.35
2244,7939.97
X16-1068-33-3-5-4,7659.57
X14-1110-80-12-1,6981.17
NY15150-01-01-12-1870,7977.33
IL19-5122,6971.48
X15-1141-5-20-1-4,6788.16
2211,8255.2
2231,7886.67
IL19-17662,7517.02
2221,7493.01
OH20-96-116,7674.0
X14-1147-158-14-5,7350.72
2218,7155.48
MI16R0720,7749.18
21PU-0673,6266.18
22PU-1188,5465.86
2260,6483.94
22PU-3057,6284.81
OH20-1-12,6844.15
NY12508-1-7-15-1536,6469.79
OH19*103-77,6188.13
NY99056-161-O,6907.82
2210,6517.01
22PU-1075,6109.95
OH18*105-13,6465.56
IL2020-2864,6800.22
OH19-129-17,7224.38
IL19-23855,6394.72
22PU-1076,6070.59
22PU-1020,6929.21
22PU-3473,6148.97
22PU-3057,6309.36
22PU-3425,5965.16
2203,7144.87
X16-1023-26-15-1-6,6605.4
IL16-8048,6955.82
NY12325-1-10-18-1477,7858.72
2263,7688.13
IL19-27565,6645.36
22PU-3110,7470.49
NY12351-1-14-20-1484,7722.98
21PU-0294,7306.75
X15-1085-56-15-3-11,7189.23
NY12302-2-14-01-1441,7619.21
X15-1004-24-1-1-7,7525.85
OH19-71-5,7688.13
IL2020-6435,6532.36
X16-1008-42-10-3-1,7051.07
2211,6940.78
OH20-94-25,6252.75
OH19*102-76,7401.83
2220,6617.63
OH18*104-99,7195.37
21PU-0104,6151.15
X15-1073-36-20-3-4,6202.68
IL19-5122,6795.61
SY100,7373.57
22PU-3451,6048.32
22PU-3123,6302.47
21PU-0292,7505.53
X15-1118-27-1-3,6788.5
X16-1023-25-11-1-1,7027.4
2208,7322.33
2252,6825.18
X14-1008-92-13-3,7121.73
22PU-3012,6410.34
OH20*44-72,6631.21
NY12302-2-14-08-1442,7296.81
IL19-25469,6018.94
2207,7641.11
PIONEER25R74,7497.9
2204,7501.15
21PU-0674,6610.31
IL19-13414,7102.79
2250,6989.44
2202,7541.76
2248,7658.34
21PU-0176,6324.79
X14-1147-158-14-5,7125.78
NY11014-9-25-1319,6311.43
2245,7020.16
OH19-167-5,7278.89
2235,6588.4
X14-1205-147-16-1,7089.97
21PU-0524,6367.52
X14-1206-52-2-1,6068.53
2215,7077.03
22PU-3055,5955.06
NY99056-161-O,6656.54
X15-1004-16-4-5-1,6233.31
21PU-0344,6439.23
IL12-26004,6510.15
IL19-26709,6478.36
X16-1023-26-19-1-8,5843.47
22PU-3054,5823.48
X15-1141-53-2-5-2,6957.32
OH13-88-61,6868.7
2238,7142.46
22PU-3071,5656.84
IL19-18156,6510.98
IL19-18725,6868.42
NY12325-1-10-12-1476,6188.13
NY12325-1-10-12-1476,6844.27
20PU-0001,6236.17
OH18-46-89,7181.48
2242,6365.75
22PU-3451,6756.57
21PU-0467,7193.19
OH20*46-96,6763.25
2210,6542.15
22PU-3081,6661.3
NY15158-01-01-10-1873,6582.18
IL2020-11426,6271.32
21PU-0163,6271.32
X16-1016-35-3-1-1,6509.02
21PU-0344,6558.55
22PU-3107,6225.32
IL19-15017,6035.07
X14-1110-80-12-1,6555.03
OH20-17-66,6143.11
NY15116-01-06-01-1804,6668.76
X16-1021-13-17-5-10,6548.37
IL19-10123,6240.3
IL19-6946,6533.53
IL19-18153,5969.99
2234,6518.1
22PU-1002,6234.77
NY12397-1-4-13,5813.46
IL19-18826,5249.72
22PU-3447,5504.56
2228,5549.65
X14-1205-147-13-5,6677.12
X14-1027-131-19-5,6179.86
22PU-3108,6044.29
2236,6423.47
2205,6365.75
OH19-46-83,6117.97
2262,6602.61
X15-1091-98-18-3,6633.81
IL2020-14116,6683.93
22PU-3112,6331.43
22PU-3262,6475.5
OH18-78-33,6147.32
OH19-135-38,5930.92
IL2020-10275,5995.96
2237,6145.68
21PU-0051,6083.77
X14-1147-137-4-1,6183.39
21PU-0673,6461.47
21PU-0015,5831.16
IL2020-12650,6138.09
IL19-18837,5728.25
2225,6217.69
OH18-65-13,6240.58
IL2020-2101,6140.72
X16-1023-86-4-5-1,6026.96
IL19-5632,6555.39
X15-1141-53-1-5-10,6386.88
2255,7020.96
22PU-3248,7436.7
IL2020-10322,6624.03
OH19*138-14,6132.64
NY15150-01-01-12-1870,7485.69
IL19-13713,6286.69
OH19*103-77,5760.07
2217,6740.67
X14-1217-49-11-1,6277.92
2239,6326.37
OH19-62-43,5689.37
OH20-17-3,6923.95
IL19-21848,6375.79
X16-1088-99-14-1-4,6756.63
OH18-65-54,7102.63
21PU-0042,5697.15
2247,6412.74
IL2020-12665,6891.25
MI16R0720,7616.7
IL19-20348,6396.27
X15-1073-37-1-1-1,6965.22
IL19-18957,6210.02
MI17R0357,7316.89
2256,6723.93
IL19-4151,6684.73
IL2020-15256,7035.5
21PU-0183,7126.62
21PU-0033,6475.06
X16-1067-132-1-1-1,5770.62
PIONEER25R74,6553.81
IL2020-10001,6927.51
OH19*101-1,6275.55
21PU-0185,6684.92
OH20-8-28,7156.78
NY11014-9-25-1319,7191.35
X16-3013-1-12-5,6636.97
22PU-3027,7215.74
OH19-62-43,6613.87
X16-1081-22-11-3-13,6355.55
X14-1107-95-18-5,6939.88
IL18-28931,6732.13
OH20-17-42,7151.19
NY12512-1-6-05-1542,7222.67
21PU-0648,6243.8
OH20*28-21,6900.97
IL19-12926,7570.74
21PU-0154,7350.02
IL2020-7719,7421.36
NY12508-1-7-15-1536,6887.28
X16-1007-30-19-5-1,7017.49
2233,7134.17
NY12457-1-8-02,6550.65
22PU-3456,6836.53
21PU-0293,7380.25
IL19-22757,6808.0
OH19-46-83,6895.7
2249,7406.71
X14-1107-95-19-5,7107.62
21PU-0185,6448.32
22PU-3048,6306.35
2206,6884.67
NY12007-2-4-13-1381,5951.8
OH20-98-32,6764.0
X15-1079-130-7-5,6560.04
IL2020-6254,6192.28
2201,6820.03
IL2020-15726,6262.11
IL19-17546,6263.74
OH19-161-70,6668.98
2229,6788.55
IL19-17662,6764.26
22PU-3152,6860.43
IL19-14933,7169.91
21PU-0040,5926.55
22PU-3166,5955.98
21PU-0280,6892.5
2219,6779.63
OH19-129-17,6449.27
IL2020-2749,6348.4
NY12308-1-18-09-1449,6486.02
22PU-1033,5578.98
NY12398-2-16-07-03W-1580,5899.93
OH20-36-80,6931.92
NY12311-1-30-10-1452,6252.07
22PU-1001,6518.72
OH15-191-52,6548.68
21PU-0507,6381.7
IL19-21760,6844.85
IL2020-7737,6202.43
22PU-3157,7256.03
X14-1031-103-4-1,7262.55
X16-1030-123-17-1-1,6782.42
PIONEER25R40,6274.51
OH20-18-51,6526.47
2209,6550.82
IL2020-10435,6247.76
IL19-18153,6463.51
X15-1091-49-2-3,6589.78
OH18*48-106,6541.24
OH18*104-99,6147.11
IL19-6637,6440.25
OH20-17-110,6372.26
NY12006-2-1-7,6301.38
2251,6844.53
OH18*105-13,6524.01
2253,6115.26
IL18-23760,6866.73
OH19-145-14,6614.4
X16-1079-73-15-3-2,6683.22
HILLIARD,7361.43
22PU-3248,6663.8
21PU-0288,7176.52
X14-1031-104-7-3,6619.93
2216,7070.98
2213,6957.07
21PU-0645,6714.11
IL07-19334,7080.08
NY12300-1-6-07-1436,6327.78
X16-1042-128-13-5-1,6581.13
2212,7002.96
22PU-1182,5921.93
X16-1002-4-3-3-1,6464.78
X14-1209-141-18-3,6437.15
IL19-13451,5544.66
21PU-0030,6008.1
2258,6518.72
X14-1209-140-12-1,6417.02
21PU-0165,5888.14
IL19-26456,6001.67
AGRIMAXX-505,6637.29
2226,6352.0
2205,6669.22
X16-1047-72-18-5-1,6401.87
X16-1079-65-13-5-1,7073.49
21PU-0293,6610.67
HILLIARD,7136.54
21PU-0286,6410.25
2213,5872.21
IL2020-13902,5305.23
IL19-13978,6379.18
IL2020-10415,6229.5
22PU-1076,5471.69
OH18-78-33,7195.87
21PU-0298,7005.95
NY12006-2-1-7,6924.85
OH20*13-104,7013.12
X15-1085-56-15-3-8,6306.79
21PU-0030,6184.23
X16-1026-45-1-5-10,6289.89
X15-1079-130-7-5,6560.04
22PU-3054,6424.08
IL19-16176,7165.94
X14-1107-95-18-5,7392.66
2257,6683.48
2246,7266.56
SY100,7573.06
X14-1031-103-4-1,6772.3
X14-1147-137-4-1,6421.17
22PU-3304,5852.69
21PU-0280,6513.93
IL19-14845,6828.23
IL19-21848,5890.34
21PU-0285,6868.59
21PU-0026,6245.95
IL19-18837,5832.75
22PU-3107,6151.72
2230,6936.63
X14-1205-147-16-1,6416.6
IL2020-10630,6050.27
IL19-19205,6202.4
22PU-1227,5632.23
IL19-4151,5777.51
IL19-21760,5941.3
IL2020-16102,6004.67
21PU-0165,5507.15
21PU-0058,6394.59
OH18-46-89,6676.03
OH20-16-3,6098.24
21PU-0294,6836.06
IL19-10123,6653.3
X16-1023-26-16-1-4,6708.03
OH19-135-38,6780.56
OH20-8-108,6780.53
X15-1073-34-20-5-7,6084.91
X14-1107-95-19-5,6127.18
IL2020-2010,6388.76
22PU-3251,6185.05
X14-1217-49-11-1,6619.93
2261,6828.42
X14-1031-104-7-3,7246.28
OH21*117-102,6708.91
21PU-0286,6660.75
X16-1023-26-19-1-8,6143.97
IL2021-37737,5327.78
X15-1004-24-4-5-1,6126.13
MI21W0040,7070.67
IL2020-14116,6394.19
NY12325-1-10-12-1476,6151.15
22PU-1062,6434.97
SC13S26,7086.1
X16-1088-99-14-1-4,6450.56
21PU-0286,6342.66
2403,6177.01
NY12512-1-6-17-1544,6202.68
22PU-1322,5414.63
OH15-191-52,6997.52
2418,6448.89
NY12512-1-6-05-1542,6234.77
NY15158-01-01-10-1873,6655.18
X17-1403-20-1-3-3,6595.24
2429,6190.61
NY12397-1-4-13,6064.4
22PU-1048,6202.14
21PU-0290,6569.84
2420,6327.82
OH20-17-3,6715.24
X16-1082-62-2-5-11,6925.0
OH21-116-81,6000.53
X16-1086-117-2-5-3,6025.18
X16-1002-4-3-3-1,6957.41
X17-1085-16-15-3-3,6213.98
22PU-3329,6135.02
OH21-5-47,6129.26
IL16LCSDH-04-T-2659-216,6659.04
IL2021-17859,6106.39
IL2021-22316,6227.58
X17-1673-29-10-1-1,6586.85
OH20-17-66,6052.81
X17-1078-4-20-1-4,6180.77
OH18-65-54,6206.75
SY 100,7103.64
IL16LCSDH-10-T-2665-22,6714.98
21PU-0284,6128.73
OH21-8-3,6319.92
OH20-36-108,6048.32
IL16LCSDH-09-T-2664-43,6344.63
IL2020-15256,6478.35
2412,6763.25
IL16LCSDH-09-T-2664-20,6242.8
IL16LCSDH-04-T-2659-232,5809.95
X15-1085-56-15-3-2,6268.12
IL2021-46132,6346.09
IL16LCSDH-11-T-2666-206,6216.7
MI21R0089,6279.39
IL2020-10322,6338.76
22PU-3126,5960.91
2446,6107.96
IL16LCSDH-09-T-2664-16,5902.05
2416,6852.52
21PU-0287,6277.19
OH19-145-14,6222.92
MI22W213,6949.21
OH19*102-76,7079.23
2444,6690.74
NY15158-01-01-11-1874,6639.83
22PU-1217,5666.43
OH21-117-72,6146.49
OH20*4-84,6820.5
IL2021-16452,5936.87
21PU-0157,6330.62
2202,6676.29
MI20R0210,6615.9
X17-1085-17-11-1-3,6756.1
OH20*13-104,6103.71
21PU-0297,6621.49
