germplasmName,value
KS15SGDCB103-18,4117.045
KS15SGDCB092-1,2718.9175
West Blend,4283.1525
KS15SGDCB106-8,4505.0775
KS15SGDCB101-5,3850.735
KS15SGDCB112-12,3295.9225
KS15SGDCB090-17,4028.275
KS15SGDCB115-2,3872.9275
KS15SGDCB100-9,4072.66
West Blend,4371.9225
WGR004485,3683.955
LARRY,4083.42
KS15SGDCB100-5,3617.3775
KS15SGDCB087-5,3484.2225
Joe,3794.9175
KS15SGDCB102-7,2995.9875
WB 4792,3828.5425
West Blend,3661.7625
KS15SGDCB086-1,2729.6775
KS15SGDCB105-1,3628.81
KS15SGDCB088-14,2618.715
KS15SGDCB105-5,3784.1575
KS15SGDCB112-5,3162.7675
KS15SGDCB093-2,2741.11
KS15SGDCB110-9,2840.64
West Blend,3850.735
KS15SGDCB103-12,3073.9975
KS15SGDCB091-4,3429.0775
KS15SGDCB098-14,3495.655
KS15SGDCB110-19,2796.255
KS15SGDCB092-5,2630.1475
KS15SGDCB103-14,3362.5
West Blend,3606.6175
KS15SGDCB097-2,3628.81
KS15SGDCB117-1,3661.7625
KS15SGDCB092-10,2308.02
KS15SGDCB110-8,3229.345
KS15SGDCB106-10,3140.575
KS15SGDCB105-9,3473.4625
KS15SGDCB116-6,4094.8525
West Blend,3562.2325
KS15SGDCB083-15,3839.3025
KS061406LN~26,3683.955
KS15SGDCB088-28,2119.72
KS15SGDCB091-15,3318.115
U8386_U8552_E1.2,3665.40416510227
U8382_D6.2,2472.44139888636
U8537_B5.2,3603.44582028409
U8542_C7.1,4126.510446
U8458_U8459_U8460_U8471_A10.1,4028.17450806818
U8546_D2.1,4297.31929979546
U8551_C5.1,4532.90920204545
U8453_E4.2,4566.90513896591
U8542_C7.2,2936.14103875
U8551_B5.2,3826.80988740909
U8454_U8446_D2.2,3697.17722290909
U8382_E3.2,6548.44168916231
U8542_C8.1,4159.27145007955
U8542_A8.1,2658.37817998295
U8458_U8459_U8460_U8471_C10.2,2789.96027418182
U8546_D6.1,3540.640664375
U8453_D1.1,3415.31262292045
U8537_C6.2,3548.35017368182
U8546_A4.2,3316.694414625
U8434_A4.1,2733.71790422727
U8542_D5.2,2488.65430289773
U8453_D1.2,3643.2577263445
U8542_A2.2,2909.31653325568
U8323_E3.1,3907.68034659091
U8439_U8554_U8440_A3.2,2394.44656903409
U8458_U8459_U8460_U8471_C6.1,2665.44376002273
BOB_DOLE,4422.78847643182
U8323_E4.2,3666.62145604546
U8450_D3.2,2963.0184699375
U8454_U8446_C1 .1,3336.15342781818
KS090387K-20,3450.3053270625
U8441_U8549_E1.2,3430.14945890909
U8551_C5.2,3948.87417778409
U8452_U8447_U8539_E8.2,3088.21419715909
U8318_U8319_D4.2,2873.68872079546
U8452_U8447_U8539_C1.1,3831.11451045455
U8461_D10.2,3485.333315
KanMark,3622.59610026705
U8441_U8549_D9.1,2917.79346511364
U8546_B5.2,3013.32434130682
U8450_E7.1,3442.56053396023
U8441_U8549_A2.2,3010.1752625625
U8439_U8554_U8440_E6.1,3528.95290713068
U8453_A6.1,4075.10939649309
U8382_C8.1,3004.53867623864
U8546_D4.1,4273.79382917614
U8551_E2.2,3650.54968721591
U8453_D5.1,3945.451649625
U8439_U8554_U8440_D4.1,2854.70603884091
U8330_U8444_U8574_U8346_C8.1,2899.49881717045
U8323_E1.2,3430.73164153409
U8551_D3.1,5226.55333688636
U8382_C9.1,3659.07072381818
U8458_U8459_U8460_U8471_C6.2,3723.71945803977
U8441_U8549_D8.1,3949.87976595455
U8439_U8554_U8440_E9.1,4419.0572150625
U8453_A1.1,3654.97780354545
U8458_U8459_U8460_U8471_A10.2,5475.26881104545
U8439_U8554_U8440_E6.2,3715.04846530682
U8330_U8444_U8574_U8346_C8.2,4040.95606297159
U8547_U8433_D2.2,3650.88488327273
U8382_E3.1,3979.16531618182
U8537_C6.1,4431.30951303409
U8453_E4.1,5130.12272390909
U8454_U8446_A7.1,3788.262340875
KS090387K-20,4406.24037636364
U8453_E3.1,4592.62702585227
U8458_U8459_U8460_U8471_D8.2,4521.97122545455
U8323_C5.2,3591.96094486364
U8323_C2.2,3722.15815009091
U8453_D5.2,4415.67879164773
U8450_E7.2,3951.21172923295
U8323_A4.2,4826.82321818182
U8542_B3.1,3676.88021957386
U8546_A4.1,4124.79918192046
U8454_U8446_C1 .2,3942.01147956818
U8453_A1.2,3827.5596680625
U8546_A3.2,4266.28720169318
U8453_C6.1,4533.80011788068
U8438_U8376_C2.1,4258.40127340909
U8439_U8554_U8440_D4.2,3713.354843125
U8551_A5.4,5161.59586945455
U8441_U8549_E1.1,4545.52315892045
U8458_U8459_U8460_U8471_D8.1,5014.338949125
U8546_C8.2,3662.510893875
U8542_A6.1,4676.35547246591
U8546_D4.2,3583.47519205682
U8323_E4.1,4802.53032501136
U8323_B10.1,3674.10162068182
U8438_U8376_E5.2,3941.02353329545
U8439_U8554_U8440_C4.2,3721.20548761364
ZENDA,4957.15273764205
U8382_C8.2,5276.68278927841
U8542_D5.1,3268.42618244318
U8454_U8446_B2.2,5132.2309306875
U8330_U8444_U8574_U8346_A10.1,4300.90060503409
U8458_U8459_U8460_U8471_D10.1,4501.20671182955
U8542_C2.2,4587.21096325
U8458_U8459_U8460_U8471_C4.2,4613.5062118125
U8542_A10.1,4308.77771236932
U8441_U8549_A2.2,3819.700202625
U8453_D1.2,4356.04917732955
U8551_D3.1,5690.96747360796
U8450_E7.2,3741.10554825
U8382_D6.2,2992.10995928977
U8551_A5.4,4424.95842985227
U8382_E3.1,3686.0892901875
U8382_E3.2,3801.01743293182
U8441_U8549_E1.2,3754.19583636364
ZENDA,4694.68540420455
U8546_D4.1,5310.24649970455
U8458_U8459_U8460_U8471_C6.1,4187.53377023864
U8439_U8554_U8440_E9.1,5127.99687523296
U8454_U8446_C1 .2,4480.477482
U8546_D2.1,4608.44298716477
U8542_A6.1,4550.6304883125
KS090387K-20,4484.92324022727
U8546_D6.1,4391.42118227273
U8452_U8447_U8539_C1.1,4828.14636051136
U8330_U8444_U8574_U8346_A10.1,4676.3819353125
U8453_D5.1,4699.80155454545
U8323_E4.2,4217.40150309091
U8458_U8459_U8460_U8471_A10.2,5306.01244425
U8546_A3.2,4056.71027764205
U8453_E4.2,4487.7547648125
U8323_E4.1,4456.3169030625
U8458_U8459_U8460_U8471_D8.2,4765.34120460227
U8537_C6.2,4850.99261806818
KanMark,4362.98244313636
U8542_C2.2,4967.1821565
U8439_U8554_U8440_E6.1,4266.28720169318
U8542_A2.2,3796.76573557955
U8382_C9.1,4213.79373500568
U8323_A4.2,4699.960331625
U8537_B5.2,3430.37880357955
U8441_U8549_E1.1,4626.32305051136
U8537_C6.1,3959.035910875
U8542_C8.1,4979.55794775568
U8551_C5.2,4417.81346127273
U8382_C8.2,4905.04739270455
U8453_A6.1,4757.77283047727
U8323_E3.1,5323.55331564994
U8458_U8459_U8460_U8471_C6.2,4077.74824068182
U8542_B3.1,4152.99093448864
U8542_C7.1,4314.8465251875
U8458_U8459_U8460_U8471_D8.1,4558.06654820455
U8453_E4.1,5469.10296778977
U8542_A8.1,3714.27222180682
U8452_U8447_U8539_E8.2,3568.32962285795
U8542_D5.1,3489.36448863068
U8439_U8554_U8440_D4.1,4924.66518297727
U8450_D3.2,4540.41582952841
U8439_U8554_U8440_E6.2,4739.52228727841
U8453_C6.1,4844.88852145455
U8542_C7.2,4346.2843869375
U8323_B10.1,4844.42101116477
U8323_C5.2,4414.94665289205
U8546_A4.2,5843.41993281818
U8441_U8549_D9.1,4673.69154590909
U8458_U8459_U8460_U8471_C4.2,4715.6792625
U8551_E2.2,4254.56416065341
BOB_DOLE,5494.19856730682
U8453_A1.1,4484.21756431818
U8453_A1.2,4065.80467592045
U8551_C5.1,5451.76980327273
U8546_D4.2,5062.24552240341
U8453_E3.1,4707.8197970625
U8453_D1.1,4829.89290838636
U8461_D10.2,4302.85885568182
U8458_U8459_U8460_U8471_D10.1,4479.895299375
U8450_E7.1,4443.46478056818
U8542_D5.2,3583.9162395
U8323_E1.2,4200.00659193182
U8453_D5.2,4428.48680939773
U8386_U8552_E1.2,3896.46009963636
U8439_U8554_U8440_D4.2,3604.15149619318
U8547_U8433_D2.2,3971.05886417614
U8454_U8446_D2.2,4154.455212
KS090387K-20,4073.69060420455
U8439_U8554_U8440_C4.2,3615.96274672159
U8382_C8.1,4412.06220261364
U8439_U8554_U8440_A3.2,4174.99038095455
U8441_U8549_D8.1,4733.93862664773
U8546_A4.1,5520.78490718182
U8458_U8459_U8460_U8471_A10.1,5257.85006345455
U8546_C8.2,3843.2785989375
U8454_U8446_A7.1,4762.836055125
U8458_U8459_U8460_U8471_C10.2,4686.87886446023
U8318_U8319_D4.2,4261.61209879545
U8454_U8446_B2.2,5439.48222150568
U8330_U8444_U8574_U8346_C8.1,4767.37002284091
U8454_U8446_C1 .1,4550.18061992045
U8330_U8444_U8574_U8346_C8.2,4816.34834140625
U8438_U8376_C2.1,4789.62761437531
U8551_B5.2,4911.2926245
U8438_U8376_E5.2,4917.67899147727
U8323_C2.2,4752.44497736364
U8434_A4.1,4258.11018209659
U8546_B5.2,4120.15936281818
U8542_A10.1,4894.74452443182
U8458_U8459_U8460_U8471_C10.2,3581.14028235931
U8453_D1.1,3306.23858363101
U8546_A4.2,3757.95022423378
U8439_U8554_U8440_C4.2,3174.36547959033
U8452_U8447_U8539_C1.1,3317.42075697892
U8551_C5.2,3763.40752681505
U8382_C8.1,2840.07008853712
U8546_A3.2,3215.46791349397
U8434_A4.1,3299.61597423195
U8453_E4.2,4287.30396151269
U8382_E3.2,2392.34024869565
U8441_U8549_E1.2,2827.94836423006
U8546_A4.1,3310.67413053944
U8454_U8446_D2.2,2968.98647075983
U8551_D3.1,4070.73152109267
U8453_E3.1,3987.15941662652
U8542_A8.1,2332.95709128732
U8458_U8459_U8460_U8471_C4.2,4228.12152876214
U8439_U8554_U8440_E6.2,3798.1314125507
U8537_C6.2,2798.63840977682
U8458_U8459_U8460_U8471_A10.2,3501.61871583586
U8453_D5.2,4131.12154349309
U8454_U8446_A7.1,3161.81257362515
U8438_U8376_C2.1,2915.38749061105
U8454_U8446_C1 .1,3123.46816099882
U8323_E1.2,2741.0760387927
U8454_U8446_B2.2,4565.82014354505
U8441_U8549_D9.1,3395.5512246962
U8323_E4.2,3830.60661954657
U8441_U8549_A2.2,2221.40201224847
U8551_A5.4,3840.59156276207
U8323_E4.1,3558.88869672476
U8439_U8554_U8440_A3.2,2503.57310416113
U8382_D6.2,2315.46391123085
KS090387K-20,3893.96975499377
U8546_B5.2,3333.1825384581
U8542_D5.2,2628.02567927971
U8458_U8459_U8460_U8471_D10.1,4096.33030804523
U8546_D6.1,3092.05940677506
U8382_C8.2,4548.06505543244
ZENDA,4519.37456905217
U8439_U8554_U8440_E9.1,3260.26653029869
U8542_C7.2,2623.89090669654
U8537_C6.1,2938.03087606175
U8323_A4.2,2574.32685408006
U8551_B5.2,3383.00381325172
U8330_U8444_U8574_U8346_A10.1,2395.44098879864
U8453_E4.1,4022.40184363181
KanMark,4008.30649102243
U8453_A6.1,3040.03584197645
U8542_A2.2,3568.85255755244
U8450_E7.2,1857.20924326464
U8542_C2.2,2547.0411150746
U8453_D1.2,3117.9810894778
U8458_U8459_U8460_U8471_A10.1,3783.55467531831
U8551_E2.2,2830.38285803134
U8458_U8459_U8460_U8471_D8.1,2725.56087104362
U8452_U8447_U8539_E8.2,2572.66139532279
U8458_U8459_U8460_U8471_C6.1,3239.99819401154
U8542_A6.1,3373.5685369098
U8542_C7.1,2645.23098490641
U8453_A1.2,3530.80725100844
U8441_U8549_D8.1,2341.80155860312
U8382_E3.1,2952.59571818356
U8450_D3.2,2908.52632486515
U8461_D10.2,2603.42696072989
U8546_D2.1,3095.0480208047
U8542_B3.1,2421.32094841113
U8546_D4.1,4816.65769879159
U8458_U8459_U8460_U8471_D8.2,2583.84305831112
U8323_C5.2,1584.5477427389
U8542_C8.1,2873.11429886018
U8386_U8552_E1.2,2593.37030622591
U8453_D5.1,3218.99420972755
U8330_U8444_U8574_U8346_C8.1,2866.32252653818
U8318_U8319_D4.2,2685.03335514134
U8439_U8554_U8440_D4.2,2629.46954465338
U8441_U8549_E1.1,2541.17985087822
U8542_A10.1,2592.32191396714
U8439_U8554_U8440_D4.1,3313.60507645827
BOB_DOLE,4881.89952757858
U8323_B10.1,1588.25342452272
U8439_U8554_U8440_E6.1,2458.68478941682
U8382_C9.1,1854.16832447838
U8453_C6.1,2612.02743479867
U8458_U8459_U8460_U8471_C6.2,1257.07096652289
U8546_D4.2,2765.27483949277
U8323_C2.2,3055.1357129846
U8330_U8444_U8574_U8346_C8.2,2890.36828073656
U8450_E7.1,2507.54633740672
U8438_U8376_E5.2,2102.72989990424
U8323_E3.1,2342.35827723624
U8547_U8433_D2.2,3120.37200778947
U8551_C5.1,3773.17871113015
U8537_B5.2,2432.72408186607
U8546_C8.2,2064.38146085247
U8542_D5.1,2183.88007264736
U8454_U8446_C1 .2,3494.37499248133
U8453_A1.1,3626.67731676043
KS090387K-20,3137.45218836591
U8458_U8459_U8460_U8471_D10.1,3668.31601983815
U8452_U8447_U8539_E8.2,2380.92447729611
U8441_U8549_E1.1,3184.96420723
U8458_U8459_U8460_U8471_C4.2,2770.37171440755
U8546_A3.2,2789.58271210193
U8323_C2.2,2729.24199303683
U8453_E4.1,4369.63013349104
U8441_U8549_D9.1,2963.8220334133
U8542_B3.1,2354.75372525548
U8454_U8446_C1 .2,3311.11339306012
U8546_D6.1,3153.51284772337
U8458_U8459_U8460_U8471_C6.1,2775.93561139503
U8542_A10.1,2473.93218667034
U8439_U8554_U8440_E6.2,3549.35498094137
U8434_A4.1,2558.11058497117
U8330_U8444_U8574_U8346_C8.2,3216.33271219298
KanMark,3169.49552168335
U8323_E4.2,3261.96941456383
U8546_D4.1,3881.01551396901
U8453_A1.1,3188.55012710025
KS090387K-20,3835.41193669689
U8458_U8459_U8460_U8471_A10.1,3300.5378510757
U8330_U8444_U8574_U8346_C8.1,2920.0418977761
U8551_D3.1,3179.3498754908
U8452_U8447_U8539_C1.1,2606.92660057195
U8453_C6.1,3594.22105562961
U8323_A4.2,2269.97953995908
U8454_U8446_C1 .1,2620.66774133548
U8450_D3.2,3116.34896643777
U8537_B5.2,2421.28914135877
U8382_C8.2,4207.55048240866
U8542_A6.1,3690.19968809168
U8439_U8554_U8440_D4.1,3131.6769364308
U8537_C6.2,2371.20666549025
U8453_E4.2,3403.4086276834
U8450_E7.1,2736.5393471245
U8453_A6.1,2803.03760012282
U8441_U8549_A2.2,2209.45694753985
U8458_U8459_U8460_U8471_D8.2,3396.49727151017
KS090387K-20,2744.92736485473
U8382_D6.2,3085.16242032484
U8453_D1.2,2836.07850680268
U8453_D5.1,2767.27716916972
U8454_U8446_D2.2,2079.51410221002
U8439_U8554_U8440_C4.2,2489.39891819178
U8382_C9.1,1931.92970711338
U8537_C6.1,2525.37736520786
U8438_U8376_C2.1,2601.01889005431
U8382_E3.1,3126.68792710467
U8551_C5.1,3446.73866431066
U8323_E4.1,3225.43788744294
U8450_E7.2,2698.22717817077
U8542_C8.1,2358.305497861
U8441_U8549_E1.2,2330.30251216752
U8453_D1.1,3029.15717771734
U8323_B10.1,2622.49540247112
U8439_U8554_U8440_E9.1,3573.86858184569
U8453_D5.2,3635.89516861573
U8453_A1.2,3928.13891247938
U8323_E3.1,2553.73774636438
U8542_D5.2,2795.79446354015
U8458_U8459_U8460_U8471_D8.1,3375.80011400333
U8439_U8554_U8440_D4.2,2868.16812949865
U8542_A8.1,2034.18055401685
U8382_C8.1,3420.60750719862
U8546_D4.2,3570.77160435313
U8330_U8444_U8574_U8346_A10.1,3898.63584605218
U8454_U8446_B2.2,3317.41215808013
U8546_D2.1,3857.62490274981
U8542_D5.1,2520.12222774446
U8439_U8554_U8440_A3.2,2236.77902712948
U8542_C2.2,2172.84741634701
U8386_U8552_E1.2,3212.17747698653
U8546_A4.1,3112.56409549856
U8546_A4.2,3133.01552529031
U8439_U8554_U8440_E6.1,3060.07291403896
U8542_C7.2,3836.76754195614
U8454_U8446_A7.1,2582.78807277312
U8441_U8549_D8.1,2901.62574810444
U8547_U8433_D2.2,2519.53003906008
U8551_A5.4,3448.22293975297
U8542_A2.2,3429.98732872466
U8323_C5.2,2077.50034402508
U8382_E3.2,2477.73933047866
U8458_U8459_U8460_U8471_C10.2,3016.94328974595
BOB_DOLE,4080.24118849962
ZENDA,4337.62784898451
U8458_U8459_U8460_U8471_A10.2,3238.0533511067
U8542_C7.1,2515.23940547881
U8438_U8376_E5.2,2653.85990482725
U8546_B5.2,3499.23795550716
U8551_E2.2,2568.6494042161
U8318_U8319_D4.2,3158.52023127404
U8453_E3.1,4431.07905065017
U8551_C5.2,3567.40993993799
U8458_U8459_U8460_U8471_C6.2,2031.75067202848
U8551_B5.2,3093.951500403
U8323_E1.2,2253.25194120538
U8461_D10.2,3288.51520576176
U8546_C8.2,2454.88772227544
U8382_C8.2,2397.0
U8453_E3.1,2115.0
U8542_C7.1,2113.0
U8386_U8552_E1.2,1607.0
KanMark,2425.0
U8454_U8446_D2.2,2151.0
U8458_U8459_U8460_U8471_A10.2,2610.0
U8454_U8446_C1 .1,2217.0
U8542_A8.1,1790.0
U8439_U8554_U8440_E6.1,2164.0
U8551_A5.4,2221.0
U8453_D1.2,1885.0
U8323_C5.2,2073.0
U8439_U8554_U8440_E6.2,2291.0
U8323_E4.1,2373.0
U8453_C6.1,2415.0
U8461_D10.2,2172.0
U8323_E3.1,2653.0
U8542_A6.1,3014.0
U8542_B3.1,2073.0
U8438_U8376_E5.2,2604.0
U8453_E4.2,2651.0
U8453_A1.1,2150.0
U8454_U8446_C1 .2,2679.0
KS090387K-20,2433.0
U8439_U8554_U8440_A3.2,2119.0
U8439_U8554_U8440_D4.2,2123.0
U8318_U8319_D4.2,2425.0
U8441_U8549_D8.1,2614.0
U8546_C8.2,2281.0
U8454_U8446_B2.2,2308.0
U8458_U8459_U8460_U8471_C6.1,2386.0
U8439_U8554_U8440_E9.1,2592.0
U8551_C5.1,2975.0
U8542_C7.2,2364.0
U8542_C2.2,2842.0
U8542_D5.1,1710.0
U8458_U8459_U8460_U8471_D8.1,2735.0
U8453_D5.1,2632.0
U8441_U8549_A2.2,2324.0
U8542_A10.1,2485.0
U8439_U8554_U8440_D4.1,2630.0
ZENDA,2604.0
U8382_D6.2,1942.0
BOB_DOLE,2972.0
U8441_U8549_E1.1,2728.0
U8323_A4.2,2714.0
U8323_B10.1,2277.0
U8434_A4.1,2781.0
U8542_C8.1,3212.0
U8330_U8444_U8574_U8346_A10.1,2036.0
U8382_E3.1,2042.0
U8450_E7.1,2017.0
U8454_U8446_A7.1,2585.0
U8453_D5.2,2678.0
U8323_E1.2,2456.0
U8323_E4.2,2794.0
U8458_U8459_U8460_U8471_C10.2,2615.0
U8438_U8376_C2.1,2530.0
U8546_D4.1,3426.0
U8453_D1.1,2192.0
U8458_U8459_U8460_U8471_C4.2,2300.0
U8382_C9.1,1726.0
U8450_E7.2,1909.0
U8537_C6.2,2240.0
U8546_A4.1,2958.0
U8546_D4.2,2725.0
U8546_B5.2,2842.0
U8452_U8447_U8539_C1.1,2786.0
U8453_A6.1,2386.0
U8458_U8459_U8460_U8471_D8.2,1607.0
U8551_B5.2,2447.0
U8382_E3.2,1790.0
U8542_A2.2,2485.0
U8547_U8433_D2.2,1956.0
U8323_C2.2,2294.0
U8546_A4.2,2716.0
U8330_U8444_U8574_U8346_C8.2,2350.0
U8441_U8549_D9.1,2551.0
U8551_C5.2,2750.0
U8452_U8447_U8539_E8.2,1313.0
U8453_E4.1,2313.0
U8551_D3.1,2109.0
U8546_A3.2,2149.0
U8382_C8.1,1853.0
U8458_U8459_U8460_U8471_D10.1,2423.0
U8439_U8554_U8440_C4.2,1718.0
U8546_D6.1,2361.0
U8546_D2.1,2787.0
U8458_U8459_U8460_U8471_A10.1,2929.0
U8450_D3.2,1456.0
U8458_U8459_U8460_U8471_C6.2,1702.0
KS090387K-20,2245.0
U8453_A1.2,2435.0
U8551_E2.2,2387.0
U8537_C6.1,2416.0
U8542_D5.2,1927.0
U8441_U8549_E1.2,2371.0
U8330_U8444_U8574_U8346_C8.1,2619.0
U8537_B5.2,1951.0
U8546_A4.1,2804.0
U8454_U8446_D2.2,2307.0
U8323_C2.2,2443.0
U8453_C6.1,2827.0
U8323_E1.2,2443.0
U8542_C2.2,2997.0
U8441_U8549_E1.1,3114.0
