germplasmName,value
SARE47.04,3149.21264763164
IL13-1960,4090.55338469545
Brome,3814.56939587447
Sirvinta,2280.61187661368
ARAPAHOE,3275.43788282884
TX02A0252,3793.17528821393
VA14HRW-41,3917.26111264507
SARE145.06,2605.8023130539
ARROW,3091.44855694818
VA14HRW-25,1803.52327578361
TAM 114,3763.22353748917
IL16-8048,2905.31982030148
US16-IL-064-160,2980.19919711337
RUTH,2732.02754825109
EXPEDITION,3142.79441533348
SARE9.1,2406.83711181087
SARE212.08,2759.8398882098
Pio 25R74,3239.06789980592
AC_MORLEY,2413.25534410903
IL15-2639,3194.14027371878
SARE12.05,2195.03544597151
SARE260.06,2614.35995611812
SARE47.04,2719.19108365477
WARTHOG,2550.17763313649
Montcalm,3093.58796771424
REDFIELD,3226.23143520959
SARE212.08,3014.42976937024
VA14HRW-25,3097.86678924635
REDFIELD,3087.16973541608
Sirvinta,2171.50192754492
US16-IL-064-160,3095.72737848029
ERIE,2344.7941995953
SARE260.06,2308.42421657238
SARE8.06,1756.45623893042
SARE7.02,2070.94962154038
Champlain,2637.89347454471
VA14HRW-41,3042.24210932894
US16-IL-064-006,2511.66823934752
SARE47.04,2068.81021077432
TX02A0252,2173.64133831097
IL17-17739,2374.74595032006
ARAPAHOE,2342.65478882925
IL15-2639,2560.87468696677
SARE199.09,2346.93361036136
SARE140.05,2077.36785383854
SARE47.04,2331.95773499898
REDFIELD,2368.3277180219
EXPEDITION,2676.40286833369
WARTHOG,2868.94983727856
KASKASKIA,3303.25022278754
IL07-4415,3395.24488572787
SARE11.03,2349.07302112741
SARE12.05,2445.34650559984
RUTH,3320.36550891597
IL16-8048,3361.014313471
ERISMAN,3316.08668738387
OVERLAND,3022.98741243445
SARE183.05,2458.18297019617
EXPEDITION,3320.36550891597
WARTHOG,3271.15906129673
NY99056-161,3016.56918013629
VA16HRW-22,3474.40308407187
Pio 25R74,3365.29313500311
IL13-1960,3003.73271553997
SARE260.06,2417.53416564114
SARE145.06,723.120838926288
AC_MORLEY,2879.64689110883
SARE54.08,2314.84244887054
GENESEE,2381.16418261822
TAM 114,2819.74338965931
Brome,2631.47524224655
ARAPAHOE,2509.52882858147
ARROW,2723.46990518688
MEDINA,2394.00064721455
SARE174.01,2453.90414866406
SARE9.1,2175.78074907703
SARE202.07,2691.37874369607
WINTERHAWK,3016.56918013629
Montcalm,3221.95261367748
SARE138.04,2229.26601822838
Turkey Red,2436.78886253563
Pio 25R74,2997.3144832418
MEDINA,2438.92827330168
ARAPAHOE,2618.63877765023
EXPEDITION,2436.78886253563
SARE138.04,1925.4696894487
SARE183.05,1886.96029565972
SARE212.08,2188.61721367335
VA14HRW-41,2774.81576357218
Turkey Red,1938.30615404502
ERISMAN,2387.58241491638
GENESEE,2094.48313996697
SARE260.06,2836.85867578775
US16-IL-064-006,3420.91781492052
Sirvinta,2868.94983727856
RUTH,3433.75427951684
SARE54.08,2937.41098179229
SARE174.01,2186.4778029073
SARE260.06,2436.78886253563
VA14HRW-25,3348.17784887468
WINTERHAWK,3611.32537309933
SARE47.04,2738.44578054926
WARTHOG,3138.51559380137
ARAPAHOE,2764.11870974191
IL07-4415,3669.08946378279
TAM 114,3617.74360539749
SARE47.04,2749.14283437953
IL17-17739,3705.45944680571
SARE7.02,2550.17763313649
IL16-8048,3335.34138427835
WARTHOG,3147.07323686559
Montcalm,3147.07323686559
Champlain,2710.63344059055
EXPEDITION,2665.70581450342
SARE202.07,3228.37084597565
ARROW,3050.79975239316
NY99056-161,3020.8480016684
ERIE,3463.7060302416
TX02A0252,3724.7141437002
AC_MORLEY,2710.63344059055
SARE199.09,2597.24466998969
OVERLAND,3380.26901036549
REDFIELD,3292.55316895727
REDFIELD,3328.92315198019
SARE11.03,1794.9656327194
SARE145.06,1916.91204638448
US16-IL-064-160,2637.89347454471
SARE140.05,2128.71371222384
IL13-1960,2853.97396191618
SARE8.06,1683.71627288458
KASKASKIA,2678.54227909974
IL15-2639,2918.1562848978
Brome,2556.59586543466
SARE12.05,2361.90948572373
SARE9.1,2254.93894742103
VA16HRW-22,2468.88002402644
HALT,1598.90816077357
U8330_U8444_U8574_U8346_A3,974.86030687858
KS16GD2POP28-1,1288.67224898168
U8551_A2,1797.77733499914
KS16COGDPOP72-1,1702.32013137086
ZENDA,1702.32013137086
KS16COGDPOP71-3,2154.20802673296
TX04A001246,2022.15842224432
X111480-1.8.10.5,2334.32298157955
TX07A001420,1336.40085079582
KS16GD2POP19-4,1901.18930559643
KS16COGDPOP74-1,1431.34251406776
POSTROCK,1352.31038473386
U8320_E7,1114.12606500409
X111616-1.6.2.1,1997.44212352841
KS16GD2POP19-3,1671.18909750614
Joe,1206.96990375443
KS090387K-20,1764.03293625648
U8382_C10,1160.54798437926
X111480-1.8.10.10,1973.89901101136
KS15RLGDPOP26-5,1748.55896313142
BOB_DOLE,1640.24115125602
X111616-1.6.2.1,1906.68338067045
KS15RLGDPOP23-3,1330.76168875489
KS15RLGDPOP63-1,1947.82869664489
Joe,2474.17030486364
KS16GD2POP13-4,3077.92014983523
WB411W,2910.32212142614
N16MD9002-F10-2,1463.67712230018
U8784-C-H02-H,2585.29926493239
N16MD9002-E10-10,1153.4412105083
N16MD9177-G10-5,912.964414378352
TAM200,2672.42113057386
KS16COGDPOP17-1,2963.90938577273
KS16GD2POP19-2,2666.01712169886
X111616-1.6.2.3,2477.58401207386
KS090387K-20,2585.64063565341
U8439_U8554_U8440_D5,1864.61376156935
KS16RLGDPOP43-1,2907.60526917614
OK06114,2240.47690661932
U9006-AI-D16-F,2201.44420789773
U8453_C10,1369.44662156753
KS16GD2POP28-2,1678.92608406866
TAM302,2091.53518505682
KS090387K-20,2400.00376681818
KS16GD2POP19-1,2791.371626
GAGE,1992.21130085227
U8816-S-H12-G,3065.2435642233
KS15COGDPOP69-2,3353.954102625
U8458_U8459_U8460_U8471_E5,2466.51372125
ZENDA,1423.60552750523
KS16GD2POP15-3,2768.8605645
X111616-1.6.9.8,3467.69141727273
KS16GD2POP02-1,2607.36447157207
X111482-1.8.2.2,3495.4244805
KS16RLGDPOP47-1,1678.92608406866
U8382_C10,2064.05792934659
KanMark,2780.38072371591
U8542_B1,3025.58546022727
KS16COGDPOP16-5,2516.54614320455
KS090387K-20,2667.24323359091
TX01V5134RC-3,1276.60278281719
U8551_A10,2292.38819068182
SPARTAN,2764.54535631591
TAM401,3270.80783863636
KS16RLGDPOP46-6,3056.98803818182
N16MD9177-C09-11,2080.09882485511
MTS0531,1845.50593681327
U8546_A2,2913.18187304773
BOB_DOLE,3062.54082549148
X111616-1.6.8.3,4509.86711942386
U8816-V-D10-G,2731.98194149091
TANDEM,967.123320316051
KS16RLGDPOP42-2,2926.18218748295
KS15RLGDPOP27S-2,2941.82172981818
U8816-V-F07-E,3102.53161157389
VONA,2414.6024371875
STURDY,2431.27403053977
KS15COGDPOP19-2,2850.73661185227
Joe,3137.22338904545
TX01A5936,2872.10095
NE10589,2799.38104756818
U8461_D3,1531.92333938063
N16MD9177-C09-11,1137.33702469168
OK05511,5833.68786814642
KS16RLGDPOP46-7,3205.04590066818
TAM304,3282.44619856705
CREST,1272.76271504364
CO04W320,3155.01083242898
U8537_A9,2076.19417891493
KS090387K-20,3066.30737065625
X111482-1.8.8.8,2519.91133519602
KS15COGDPOP04-2,3236.31351810511
U8386_U8552_C6,533.85207281446
KanMark,3479.30155016705
U8450_C4,2101.22940785795
CENTURA,3280.66083851705
U8819-C-A11-E,2266.63102
U9006-M-D01-H2,3027.34965
U8330_U8444_U8574_U8346_E6,1996.21601163636
BURCHETT,3054.92393614773
KS16COGDPOP16-1,2729.20157840909
ZENDA,3458.29710673295
U8453_D8,1439.07950063028
TX99U8618,2807.23169205682
OK06319,1837.55116984425
U9006-AR-C05-C,1957.0068939375
KS16COGDPOP74-2,3347.65594513636
KS16COGDPOP52-1,4359.44083216761
KS090387K-20,3045.13268290909
KS15COGDPOP69-1,3687.46359402046
U8320_E7,2228.33928098295
CULVER,1551.17955895943
U8450_D5,2217.38807296875
NI06736,3751.84946396591
ALICE,3641.0671671875
TX06V7266,3744.21052225
U8816-V-D10-G,2825.52634
KS16RLGDPOP46-4,3534.99525710227
KanMark,2970.93086106818
KS16RLGDPOP13-4,2615.940595
U8450_A3,3380.23170928977
U8546_B8,1598.90816077357
U8784-P-H09-D2,3148.95353094906
U9015-E-F06-A,2105.19883484659
Joe,2556.31098068182
U8323_E1,2052.32987800786
BOND_CL,3897.81852576136
N16MD9177-C09-11,1734.13919924696
U8439_U8554_U8440_C5,2394.38485767584
THUNDERBOLT,3714.03582037727
U8330_U8444_U8574_U8346_E5,1431.85805442409
CENTURA,3611.48523307841
U8450_D7,2355.98723198864
KS090387K-20,3480.093671375
GOODSTREAK,3399.94653
ROBIDOUX,3006.51456878409
ANTELOPE,3415.18912963636
TX06A001386,3695.53652642045
U8453_B4,1328.4460838268
U8386_U8552_B9,2550.93902282386
U8382_D9,2187.06606125
NE10589,2613.3340046108
KS16GD2POP18-3,2697.68873859375
BOB_DOLE,2974.02436783466
OK06114,3588.77746441875
BUCKSKIN,2068.23941194591
U8542_D8,2335.36208935568
U8551_A10,3086.44958398082
OK05108,2556.30039554318
N16MD9051-F09-16,1002.30063809686
U8453_E8,2910.93429527727
U9006-M-H02-D,2496.89306913636
U8434_E1,2914.19451797727
OK04111,3230.58431181818
ZENDA,4172.66165045455
U8438_U8376_B1,2667.24323359091
TX86A6880,1245.65483656707
NUHORIZON,3902.21135829545
U8816-S-H12-B,3814.67226177273
U8453_B3,3528.37072450568
X111480-1.8.10.10,1447.76758836214
U8816-V-F07-E,3572.20201940909
TAMW-101,1702.32013137086
U8434_B8,2079.40814455909
X111616-1.6.10.3,3812.4290944767
KS15RLGDPOP16-4,3343.01171555966
KS16COGDPOP73-3,2778.68357315455
U8330_U8444_U8574_U8346_A10,2510.62905070682
U8323_D5,2109.4937548483
X111616-1.6.8.3,4313.19259727557
X111480-1.8.4.3,3221.73690010795
Joe,1670.50106349477
ZENDA,3770.49694986364
TX04M410211,3512.32541852273
KS15RLGDPOP17-1,3566.28316272159
Joe,3986.0103725
KS16RLGDPOP45-1,3821.57024378409
U8819-O-G01,3000.03999231818
U8963-E-H11-G,3230.83129838636
X111480-1.8.10.10,3699.72647713068
U8458_U8459_U8460_U8471_C8,2790.1102303125
KS15RLGDPOP37-2,1177.30551141536
X111616-1.6.6.3,4722.9565453125
JAGALENE,2228.33928098295
KanMark,2035.75150444318
U8537_C7,2001.8349560625
U9006-M-D01-A2,1694.36536440184
KS16RLGDPOP15-2,2162.30565778977
X111482-1.8.8.8,2210.54654503011
KS16GD2POP28-5,2326.37795293807
LOCKETT,1980.73697528666
KS15COGDPOP04-1,3376.54631685455
KS090387K-20,1495.49619017627
KS16GD2POP28-6,2662.73131824716
U8816-S-H12-G,3205.02120201136
KS16COGDPOP51-6,2942.60679426705
KS16RLGDPOP66-2,3211.513420375
KS15COGDPOP70-2,3535.92145673295
U8330_U8444_U8574_U8346_A3,2969.63418158523
U8542_D5,3814.77811315909
BOB_DOLE,3706.22751644318
KS16COGDPOP71-8,4493.36488828977
N16MD9002-E10-10,1678.92608406866
U8537_A5,1121.6221426322
U8320_E1,787.52192993325
OK04507,3551.97558366477
X111616-1.6.6.3,3179.94324439205
U8547_U8433_C6,1821.64163590621
KanMark,3195.80331044886
KS16COGDPOP72-2,2556.86670046023
KanMark,2983.3172374625
OK11D25056,3418.25617355625
KS16RLGDPOP47-6,2188.27894171875
X111616-1.6.10.4,4362.30499426364
U8330_U8444_U8574_U8346_A4,2539.2477372
TX07A001420,1860.67331139773
U8450_D6,2338.70148889268
KS16GD2POP12-11,3653.11658333523
BOB_DOLE,3143.95377302841
ARAPAHOE,2544.13807125
TX99U8618,3449.90838436364
U8323_E5,3647.79755117045
U8458_U8459_U8460_U8471_E9,2453.50282167614
N16MD9002-C09-11,1771.76992281901
U8441_U8549_E10,3619.14710926136
U8547_U8433_B4,1415.8685409427
ZENDA,3877.85671848295
KS15COGDPOP70-1,2570.80291756989
KS16COGDPOP42-1,2945.96933997386
U8819-C-A11-G,2347.28977640909
OK05830,2126.97511130625
OK05122,3156.15314530682
U8441_U8549_B4,3165.44336865
KS090387K-20,3339.68533574318
U8546_E10,2721.40385961364
U8816-V-F07-E,3763.45165800625
KanMark,1547.39731250568
U8382_D9,3162.64889205
POSTROCK,3750.72038251136
U8382_C1,2999.82828954545
U8458_U8459_U8460_U8471_D10,3034.22999011364
U8441_U8549_C2,3114.02429353409
X111482-1.8.2.1,3349.56127009091
U8330_U8444_U8574_U8346_C1,1454.55347375534
KanMark,4303.299903125
X111616-1.6.10.3,5244.23051840909
U8981-D-2,2232.670366875
NE10589,3116.50298016477
U9001-E-D12-D,3194.25611601818
KS15RLGDPOP30-2,2819.09763246818
KS16COGDPOP52-4,3906.639474625
KS16RLGDPOP14-1,3083.28769721875
ZENDA,3850.517069575
KS16RLGDPOP42-1,3667.41710563295
KS16COGDPOP42-3,4073.65267412443
U8320_B2,3018.22526049545
KS16COGDPOP71-11,1423.60552750523
U8784-C-H02-H,3142.85291861023
U8417_B3,2408.33074254545
COLT,3465.0539535625
X111616-1.6.9.8,4837.19665404545
KS15COGDPOP69-5,3611.62283988068
CULVER,3646.44794599432
U8715-J-D08,3663.287137375
U8993-L-H05-A,1709.87403031878
Joe,4644.89114786932
KS16COGDPOP51-1,1114.12606500409
U8453_B7,4752.14506510227
U9004-B-A01-B,2948.91465479943
KS16COGDPOP51-5,2797.86384436364
TX01A5936,2856.18795825
U8320_B5,1837.55116984425
U8382_B5,1980.50854799489
U8330_U8444_U8574_U8346_E3,2924.34566592955
2180,2314.72283320455
BOB_DOLE,3174.641854125
ONAGA,2244.61393163636
SPARTAN,1253.3918231296
U8551_E1,3013.50605285341
TAMW-101,2498.70136365341
KS15RLGDPOP30-3,2459.73923252273
ALLIANCE,3442.37529403409
KS090387K-20,3196.14732745455
KS15RLGDPOP30-4,3182.05145117045
WB411W,4178.55404429546
DUMAS,2782.10962969318
U8320_B6,2630.80389383523
X111482-1.8.8.8,2954.20634202273
KS16COGDPOP52-2,1493.23840656798
KS15RLGDPOP29-2,3910.53833402273
KS15RLGDPOP30-1,2066.11321043182
U8330_U8444_U8574_U8346_A3,2064.10203409091
KS16RLGDPOP43-2,2835.75864068182
X111616-1.6.2.1,3487.48033395341
Joe,3152.64240765909
KS15RLGDPOP29-4,3108.88168034659
KS061406LN~26,2844.24792186818
KS16COGDPOP72-6,2864.53081168523
OK05511,3353.5465747875
U8330_U8444_U8574_U8346_E3,1044.49318594134
U8438_U8376_B8,1177.30551141536
U8323_D8,2980.63390481818
TAM304,3418.54991115341
OK1067274,2816.61718164773
OK1068002,3480.42004648296
KanMark,4076.76029440909
U8320_A2,2960.84851651705
X111480-1.8.10.10,3505.00403096591
OK05108,2800.42191953409
X111482-1.8.2.1,2182.94667813068
X111480-1.8.10.10,1487.54142320725
W04-417,1059.96715906639
U9006-AR-C05-C,2732.02428204545
WICHITA,2044.74005133523
U8320_A2,1590.95339380455
KanMark,2612.17316774034
KS16RLGDPOP45-2,2500.31559729546
STURDY,2480.23117882784
KS16RLGDPOP46-3,2648.63103148864
2145,2485.17884904545
U9006-M-D01-H2,2553.4801970563
KS16COGDPOP51-4,3066.6469771875
KS15RLGDPOP37-1,1400.038986548
U8551_D5,3392.84919454432
TAM200,2810.7777135
KanMark,3349.72004717046
U8323_D5,2929.76349272159
U8320_B7,1927.27147531818
KS090387K-20,3380.62865198864
U8458_U8459_U8460_U8471_C2,2274.12882653409
TX04A001246,3672.72555265909
OK04505,2006.2983561875
KS16GD2POP12-5,3477.69437328409
X111482-1.8.2.2,2537.04602836364
TX06A001386,2284.13178254545
N16MD9051-G03-2,1463.67712230018
U8551_C2,2414.02554713182
BOB_DOLE,2857.98743181818
KS16COGDPOP17-3,2694.66227103864
KanMark,3159.85441545
U8323_E3,1901.18930559643
TAM200,1718.22966530891
Joe,3295.22422509091
U8323_C2,2225.49893544886
U8551_C6,3273.36591380682
U8330_U8444_U8574_U8346_E5,2286.91920238636
KS16GD2POP12-16,3276.89429335227
X111482-1.8.8.8,2579.01610305682
KS16COGDPOP42-6,3705.53066148295
U8458_U8459_U8460_U8471_A5,2144.25799641477
ZENDA,3411.58136155114
WARRIOR,2691.51848486364
N16MD9045-G05-11,1376.17468564093
