germplasmName,value,pred,fold,studyName
MI23R153,6315.57022057719,6585.332511284936,1,25_MSU_PYT_MASMI
MI23R153,6315.57022057719,6585.332511284936,1,25_MSU_PYT_MASMI
MI23R181,5836.66040940066,6744.66542020048,1,25_MSU_PYT_MASMI
MI23R181,5836.66040940066,6744.66542020048,1,25_MSU_PYT_MASMI
MI22R097,5530.21833497743,6468.762001975516,1,25_MSU_PYT_MASMI
MI22R097,5530.21833497743,6468.762001975516,1,25_MSU_PYT_MASMI
MI23R161,4447.17287474612,6188.736370412771,1,25_MSU_PYT_MASMI
MI23R161,4447.17287474612,6188.736370412771,1,25_MSU_PYT_MASMI
MI23R126,7048.54399129517,6745.109131628342,1,25_MSU_PYT_MASMI
MI23R126,7048.54399129517,6745.109131628342,1,25_MSU_PYT_MASMI
MI22R135,6125.35149553691,6520.297304109117,1,25_MSU_PYT_MASMI
MI22R135,6125.35149553691,6520.297304109117,1,25_MSU_PYT_MASMI
MI23R233,6102.69005897976,6449.016204373054,1,25_MSU_PYT_MASMI
MI23R233,6102.69005897976,6449.016204373054,1,25_MSU_PYT_MASMI
MI23R081,5837.03668896159,6703.614796049594,1,25_MSU_PYT_MASMI
MI23R081,5837.03668896159,6703.614796049594,1,25_MSU_PYT_MASMI
MI23R020,4560.22606882822,6606.2933701779475,1,25_MSU_PYT_MASMI
MI23R020,4560.22606882822,6606.2933701779475,1,25_MSU_PYT_MASMI
MI23R071,6773.70939999025,6610.674093952639,1,25_MSU_PYT_MASMI
MI23R071,6773.70939999025,6610.674093952639,1,25_MSU_PYT_MASMI
P25R64,6027.99856613471,7142.663716248969,1,25_MSU_PYT_MASMI
P25R64,6027.99856613471,7142.663716248969,1,25_MSU_PYT_MASMI
MI23R090,5029.96406570702,6934.620988845178,1,25_MSU_PYT_MASMI
MI23R090,5029.96406570702,6934.620988845178,1,25_MSU_PYT_MASMI
MI22R057,5991.72521646084,6682.6406443696815,1,25_MSU_PYT_MASMI
MI22R057,5991.72521646084,6682.6406443696815,1,25_MSU_PYT_MASMI
MI23R138,6090.31046142509,6788.751888289846,1,25_MSU_PYT_MASMI
MI23R138,6090.31046142509,6788.751888289846,1,25_MSU_PYT_MASMI
MI23R099,7315.32619999614,6680.725296916163,1,25_MSU_PYT_MASMI
MI23R099,7315.32619999614,6680.725296916163,1,25_MSU_PYT_MASMI
MI23R134,4864.25995406148,6938.091682039271,1,25_MSU_PYT_MASMI
MI23R134,4864.25995406148,6938.091682039271,1,25_MSU_PYT_MASMI
MI23R119,6700.17496679507,6896.6047367449655,1,25_MSU_PYT_MASMI
MI23R119,6700.17496679507,6896.6047367449655,1,25_MSU_PYT_MASMI
MI23R065,6316.07819798444,6991.06444187554,1,25_MSU_PYT_MASMI
MI23R065,6316.07819798444,6991.06444187554,1,25_MSU_PYT_MASMI
MI23R126,6285.15,6745.109131628328,1,24_MSU_PYT_1_MASMI
MI23R126,6285.15,6745.109131628328,1,24_MSU_PYT_1_MASMI
MI23R233,6664.66,6449.0162043730525,1,24_MSU_PYT_1_MASMI
MI23R233,6664.66,6449.0162043730525,1,24_MSU_PYT_1_MASMI
MI23R032,6272.07,6414.721344367055,1,24_MSU_PYT_1_MASMI
MI23R032,6272.07,6414.721344367055,1,24_MSU_PYT_1_MASMI
MI23R138,6246.31,6788.751888289859,1,24_MSU_PYT_1_MASMI
MI23R138,6246.31,6788.751888289859,1,24_MSU_PYT_1_MASMI
MI23R134,6292.45,6938.091682039273,1,24_MSU_PYT_1_MASMI
MI23R134,6292.45,6938.091682039273,1,24_MSU_PYT_1_MASMI
MI23R090,6835.74,6934.62098884517,1,24_MSU_PYT_1_MASMI
MI23R090,6835.74,6934.62098884517,1,24_MSU_PYT_1_MASMI
MI23R020,6242.92,6606.293370177943,1,24_MSU_PYT_1_MASMI
MI23R020,6242.92,6606.293370177943,1,24_MSU_PYT_1_MASMI
MI23R153,6601.03,6585.33251128494,1,24_MSU_PYT_1_MASMI
MI23R153,6601.03,6585.33251128494,1,24_MSU_PYT_1_MASMI
MI23R032,4914.26,6414.721344367055,1,24_MSU_PYT_1_MASMI
MI23R032,4914.26,6414.721344367055,1,24_MSU_PYT_1_MASMI
MI23R020,6317.55,6606.293370177943,1,24_MSU_PYT_1_MASMI
MI23R020,6317.55,6606.293370177943,1,24_MSU_PYT_1_MASMI
MI23R090,7347.39,6934.62098884517,1,24_MSU_PYT_1_MASMI
MI23R090,7347.39,6934.62098884517,1,24_MSU_PYT_1_MASMI
MI23R138,6519.49,6788.751888289859,1,24_MSU_PYT_1_MASMI
MI23R138,6519.49,6788.751888289859,1,24_MSU_PYT_1_MASMI
MI23R153,6617.22,6585.33251128494,1,24_MSU_PYT_1_MASMI
MI23R153,6617.22,6585.33251128494,1,24_MSU_PYT_1_MASMI
MI23R126,6372.81,6745.109131628328,1,24_MSU_PYT_1_MASMI
MI23R126,6372.81,6745.109131628328,1,24_MSU_PYT_1_MASMI
MI23R233,6667.1,6449.0162043730525,1,24_MSU_PYT_1_MASMI
MI23R233,6667.1,6449.0162043730525,1,24_MSU_PYT_1_MASMI
MI23R134,6029.18,6938.091682039273,1,24_MSU_PYT_1_MASMI
MI23R134,6029.18,6938.091682039273,1,24_MSU_PYT_1_MASMI
MI22R057,8104.42,6682.640644369679,1,24_MSU_AYT_CHAIL
MI22R057,8104.42,6682.640644369679,1,24_MSU_AYT_CHAIL
MI22R135,7704.27,6520.297304109129,1,24_MSU_AYT_CHAIL
MI22R135,7704.27,6520.297304109129,1,24_MSU_AYT_CHAIL
P25R64,8056.0,7142.663716248987,1,24_MSU_AYT_CHAIL
P25R64,8056.0,7142.663716248987,1,24_MSU_AYT_CHAIL
MI22R097,7467.55,6468.762001975517,1,24_MSU_AYT_CHAIL
MI22R097,7467.55,6468.762001975517,1,24_MSU_AYT_CHAIL
MI22R057,7772.87,6682.640644369679,1,24_MSU_AYT_CHAIL
MI22R057,7772.87,6682.640644369679,1,24_MSU_AYT_CHAIL
MI22R097,7634.33,6468.762001975517,1,24_MSU_AYT_CHAIL
MI22R097,7634.33,6468.762001975517,1,24_MSU_AYT_CHAIL
MI22R135,7780.94,6520.297304109129,1,24_MSU_AYT_CHAIL
MI22R135,7780.94,6520.297304109129,1,24_MSU_AYT_CHAIL
P25R64,8534.82,7142.663716248987,1,24_MSU_AYT_CHAIL
P25R64,8534.82,7142.663716248987,1,24_MSU_AYT_CHAIL
MI23R138,7719.24349467887,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R138,7719.24349467887,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R138,7719.24349467887,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R119,8593.51024052691,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R119,8593.51024052691,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R119,8593.51024052691,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R090,8282.61866029566,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI23R090,8282.61866029566,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI23R090,8282.61866029566,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI22R097,8071.96795509676,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI22R097,8071.96795509676,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI22R097,8071.96795509676,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI23R032,7980.70134759265,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI23R032,7980.70134759265,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI23R032,7980.70134759265,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI23R081,8336.09739289316,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R081,8336.09739289316,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R081,8336.09739289316,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R153,8210.15662384913,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R153,8210.15662384913,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R153,8210.15662384913,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R126,8521.6596583669,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R126,8521.6596583669,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R126,8521.6596583669,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R020,8682.54739163251,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R020,8682.54739163251,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R020,8682.54739163251,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R071,7945.21818499673,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R071,7945.21818499673,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R071,7945.21818499673,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R233,6916.62037723232,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI23R233,6916.62037723232,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI23R233,6916.62037723232,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI22R135,7185.81077512326,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI22R135,7185.81077512326,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI22R135,7185.81077512326,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI23R099,7763.50337803353,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R099,7763.50337803353,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R099,7763.50337803353,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R065,8322.92760826053,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R065,8322.92760826053,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R065,8322.92760826053,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R181,8094.90219433558,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI23R181,8094.90219433558,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI23R181,8094.90219433558,6744.66542020048,1,25_MSU_AYT_MI_HURMI
P25R64,8841.51609913736,7142.663716248969,1,25_MSU_AYT_MI_HURMI
P25R64,8841.51609913736,7142.663716248969,1,25_MSU_AYT_MI_HURMI
P25R64,8841.51609913736,7142.663716248969,1,25_MSU_AYT_MI_HURMI
MI23R134,8513.24981018006,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R134,8513.24981018006,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R134,8513.24981018006,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R161,7852.01373775381,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R161,7852.01373775381,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R161,7852.01373775381,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI22R057,8529.68382000378,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI22R057,8529.68382000378,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI22R057,8529.68382000378,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI23R020,8515.39460367738,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R020,8515.39460367738,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R020,8515.39460367738,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R032,7337.56432204723,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI23R032,7337.56432204723,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI23R032,7337.56432204723,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI22R057,8765.85568642291,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI22R057,8765.85568642291,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI22R057,8765.85568642291,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI23R138,8216.74151616545,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R138,8216.74151616545,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R138,8216.74151616545,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R065,7488.60293780544,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R065,7488.60293780544,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R065,7488.60293780544,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R099,7888.83269279103,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R099,7888.83269279103,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R099,7888.83269279103,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R161,8252.77028412471,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R161,8252.77028412471,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R161,8252.77028412471,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R071,8299.7864152632,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R071,8299.7864152632,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R071,8299.7864152632,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R119,8369.88729746488,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R119,8369.88729746488,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R119,8369.88729746488,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI22R097,8050.20018249683,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI22R097,8050.20018249683,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI22R097,8050.20018249683,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI23R134,8563.65245736694,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R134,8563.65245736694,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R134,8563.65245736694,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI22R135,8614.61952389521,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI22R135,8614.61952389521,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI22R135,8614.61952389521,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI23R090,8618.05307488872,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI23R090,8618.05307488872,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI23R090,8618.05307488872,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI23R181,7922.6414113408,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI23R181,7922.6414113408,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI23R181,7922.6414113408,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI23R233,8157.06357780159,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI23R233,8157.06357780159,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI23R233,8157.06357780159,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI23R081,8362.94493956567,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R081,8362.94493956567,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R081,8362.94493956567,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R126,8813.74666754056,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R126,8813.74666754056,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R126,8813.74666754056,6745.109131628342,1,25_MSU_AYT_MI_HURMI
P25R64,8232.52644374655,7142.663716248969,1,25_MSU_AYT_MI_HURMI
P25R64,8232.52644374655,7142.663716248969,1,25_MSU_AYT_MI_HURMI
P25R64,8232.52644374655,7142.663716248969,1,25_MSU_AYT_MI_HURMI
MI23R153,8096.78359214025,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R153,8096.78359214025,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R153,8096.78359214025,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R134,7921.28680492144,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R134,7921.28680492144,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R134,7921.28680492144,6938.091682039271,1,25_MSU_AYT_MI_HURMI
MI23R153,7813.2193150217,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R153,7813.2193150217,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R153,7813.2193150217,6585.332511284936,1,25_MSU_AYT_MI_HURMI
MI23R065,8672.69827412511,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R065,8672.69827412511,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R065,8672.69827412511,6991.06444187554,1,25_MSU_AYT_MI_HURMI
MI23R126,7949.31022522187,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R126,7949.31022522187,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R126,7949.31022522187,6745.109131628342,1,25_MSU_AYT_MI_HURMI
MI23R020,8639.90551038986,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R020,8639.90551038986,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R020,8639.90551038986,6606.2933701779475,1,25_MSU_AYT_MI_HURMI
MI23R161,8397.97656668847,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R161,8397.97656668847,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R161,8397.97656668847,6188.736370412771,1,25_MSU_AYT_MI_HURMI
MI23R119,8589.89795674196,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R119,8589.89795674196,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R119,8589.89795674196,6896.6047367449655,1,25_MSU_AYT_MI_HURMI
MI23R099,8461.21034690313,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R099,8461.21034690313,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R099,8461.21034690313,6680.725296916163,1,25_MSU_AYT_MI_HURMI
MI23R032,7598.10029003673,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI23R032,7598.10029003673,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI23R032,7598.10029003673,6414.721344367014,1,25_MSU_AYT_MI_HURMI
MI22R135,7932.72570357378,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI22R135,7932.72570357378,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI22R135,7932.72570357378,6520.297304109117,1,25_MSU_AYT_MI_HURMI
MI23R138,8697.33517837714,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R138,8697.33517837714,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R138,8697.33517837714,6788.751888289846,1,25_MSU_AYT_MI_HURMI
MI23R090,8704.62559487021,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI23R090,8704.62559487021,6934.620988845178,1,25_MSU_AYT_MI_HURMI
MI23R090,8704.62559487021,6934.620988845178,1,25_MSU_AYT_MI_HURMI
P25R64,9157.8919539692,7142.663716248969,1,25_MSU_AYT_MI_HURMI
P25R64,9157.8919539692,7142.663716248969,1,25_MSU_AYT_MI_HURMI
P25R64,9157.8919539692,7142.663716248969,1,25_MSU_AYT_MI_HURMI
MI22R097,8353.82956720209,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI22R097,8353.82956720209,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI22R097,8353.82956720209,6468.762001975516,1,25_MSU_AYT_MI_HURMI
MI23R081,8343.35958841915,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R081,8343.35958841915,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R081,8343.35958841915,6703.614796049594,1,25_MSU_AYT_MI_HURMI
MI23R233,7867.17780405938,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI23R233,7867.17780405938,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI23R233,7867.17780405938,6449.016204373054,1,25_MSU_AYT_MI_HURMI
MI22R057,8902.47338800839,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI22R057,8902.47338800839,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI22R057,8902.47338800839,6682.6406443696815,1,25_MSU_AYT_MI_HURMI
MI23R071,8141.25983624244,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R071,8141.25983624244,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R071,8141.25983624244,6610.674093952639,1,25_MSU_AYT_MI_HURMI
MI23R181,7737.81289101088,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI23R181,7737.81289101088,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI23R181,7737.81289101088,6744.66542020048,1,25_MSU_AYT_MI_HURMI
MI22R135,6633.06,6520.297304109129,1,24_MSU_AYT_CENMI
MI22R135,6633.06,6520.297304109129,1,24_MSU_AYT_CENMI
MI22R057,7505.46,6682.640644369679,1,24_MSU_AYT_CENMI
MI22R057,7505.46,6682.640644369679,1,24_MSU_AYT_CENMI
P25R64,8352.35,7142.663716248987,1,24_MSU_AYT_CENMI
P25R64,8352.35,7142.663716248987,1,24_MSU_AYT_CENMI
MI22R097,6456.96,6468.762001975517,1,24_MSU_AYT_CENMI
MI22R097,6456.96,6468.762001975517,1,24_MSU_AYT_CENMI
MI22R135,7272.68,6520.297304109129,1,24_MSU_AYT_CENMI
MI22R135,7272.68,6520.297304109129,1,24_MSU_AYT_CENMI
P25R64,7074.09,7142.663716248987,1,24_MSU_AYT_CENMI
P25R64,7074.09,7142.663716248987,1,24_MSU_AYT_CENMI
MI22R057,7193.76,6682.640644369679,1,24_MSU_AYT_CENMI
MI22R057,7193.76,6682.640644369679,1,24_MSU_AYT_CENMI
MI22R097,5646.68,6468.762001975517,1,24_MSU_AYT_CENMI
MI22R097,5646.68,6468.762001975517,1,24_MSU_AYT_CENMI
MI23R081,6834.61024692714,6703.614796049594,1,25_MSU_AYT_MI_MONMI
MI23R081,6834.61024692714,6703.614796049594,1,25_MSU_AYT_MI_MONMI
MI23R081,6834.61024692714,6703.614796049594,1,25_MSU_AYT_MI_MONMI
MI23R065,7152.32189420029,6991.06444187554,1,25_MSU_AYT_MI_MONMI
MI23R065,7152.32189420029,6991.06444187554,1,25_MSU_AYT_MI_MONMI
MI23R065,7152.32189420029,6991.06444187554,1,25_MSU_AYT_MI_MONMI
MI22R057,7387.13915420006,6682.6406443696815,1,25_MSU_AYT_MI_MONMI
MI22R057,7387.13915420006,6682.6406443696815,1,25_MSU_AYT_MI_MONMI
MI22R057,7387.13915420006,6682.6406443696815,1,25_MSU_AYT_MI_MONMI
MI23R153,6769.70202266632,6585.332511284936,1,25_MSU_AYT_MI_MONMI
MI23R153,6769.70202266632,6585.332511284936,1,25_MSU_AYT_MI_MONMI
MI23R153,6769.70202266632,6585.332511284936,1,25_MSU_AYT_MI_MONMI
MI23R119,7403.8271527274,6896.6047367449655,1,25_MSU_AYT_MI_MONMI
MI23R119,7403.8271527274,6896.6047367449655,1,25_MSU_AYT_MI_MONMI
MI23R119,7403.8271527274,6896.6047367449655,1,25_MSU_AYT_MI_MONMI
MI22R135,7248.97870641476,6520.297304109117,1,25_MSU_AYT_MI_MONMI
MI22R135,7248.97870641476,6520.297304109117,1,25_MSU_AYT_MI_MONMI
MI22R135,7248.97870641476,6520.297304109117,1,25_MSU_AYT_MI_MONMI
MI23R032,7231.79213746918,6414.721344367014,1,25_MSU_AYT_MI_MONMI
MI23R032,7231.79213746918,6414.721344367014,1,25_MSU_AYT_MI_MONMI
MI23R032,7231.79213746918,6414.721344367014,1,25_MSU_AYT_MI_MONMI
MI23R090,7533.71885716122,6934.620988845178,1,25_MSU_AYT_MI_MONMI
