study_db_id,season,germplasm_db_id,germplasmName,observation_unit_db_id,observation_unit_name,rep,block,plot,row,column,observation_variable_name,value,project_id,file_name,download_url,studyName
10254.0,2025.0,1451220.0,MI23R153,1474272.0,25_MSU_AYT_Regional_HENKY_669037,1.0,3.0,111.0,2.0,10.0,Grain yield - kg/ha|CO_321:0001218,7056.64743,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451192.0,MI23R161,1474263.0,25_MSU_AYT_Regional_HENKY_669038,1.0,3.0,112.0,2.0,9.0,Grain yield - kg/ha|CO_321:0001218,6851.53188,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451469.0,MI23R119,1474256.0,25_MSU_AYT_Regional_HENKY_669033,1.0,4.0,113.0,2.0,8.0,Grain yield - kg/ha|CO_321:0001218,7072.11516,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451503.0,MI23R099,1474246.0,25_MSU_AYT_Regional_HENKY_669032,1.0,4.0,114.0,2.0,7.0,Grain yield - kg/ha|CO_321:0001218,6544.86732,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451271.0,MI23R138,1474280.0,25_MSU_AYT_Regional_HENKY_669036,1.0,4.0,115.0,2.0,6.0,Grain yield - kg/ha|CO_321:0001218,6640.36374,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451363.0,MI23R081,1474277.0,25_MSU_AYT_Regional_HENKY_669030,1.0,4.0,116.0,2.0,5.0,Grain yield - kg/ha|CO_321:0001218,6027.03462,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451337.0,MI23R233,1474273.0,25_MSU_AYT_Regional_HENKY_669040,1.0,5.0,117.0,2.0,4.0,Grain yield - kg/ha|CO_321:0001218,5794.34616,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1445291.0,MI22R135,1474267.0,25_MSU_AYT_Regional_HENKY_669025,1.0,5.0,118.0,2.0,3.0,Grain yield - kg/ha|CO_321:0001218,6450.04341,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451373.0,MI23R071,1474296.0,25_MSU_AYT_Regional_HENKY_669029,1.0,5.0,119.0,2.0,2.0,Grain yield - kg/ha|CO_321:0001218,5410.34295,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451223.0,MI23R134,1474257.0,25_MSU_AYT_Regional_HENKY_669035,1.0,5.0,120.0,2.0,1.0,Grain yield - kg/ha|CO_321:0001218,6443.99082,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1445291.0,MI22R135,1474251.0,25_MSU_AYT_Regional_HENKY_669045,2.0,6.0,201.0,3.0,1.0,Grain yield - kg/ha|CO_321:0001218,6880.44981,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451487.0,MI23R090,1474292.0,25_MSU_AYT_Regional_HENKY_669051,2.0,6.0,202.0,3.0,2.0,Grain yield - kg/ha|CO_321:0001218,5773.49835,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451199.0,MI23R065,1474253.0,25_MSU_AYT_Regional_HENKY_669048,2.0,6.0,203.0,3.0,3.0,Grain yield - kg/ha|CO_321:0001218,6106.3908,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451271.0,MI23R138,1474270.0,25_MSU_AYT_Regional_HENKY_669056,2.0,6.0,204.0,3.0,4.0,Grain yield - kg/ha|CO_321:0001218,5996.09916,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451543.0,MI23R032,1474300.0,25_MSU_AYT_Regional_HENKY_669047,2.0,7.0,205.0,3.0,5.0,Grain yield - kg/ha|CO_321:0001218,5893.20513,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1445488.0,MI22R057,1474266.0,25_MSU_AYT_Regional_HENKY_669043,2.0,7.0,206.0,3.0,6.0,Grain yield - kg/ha|CO_321:0001218,7038.48966,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451337.0,MI23R233,1474284.0,25_MSU_AYT_Regional_HENKY_669060,2.0,7.0,207.0,3.0,7.0,Grain yield - kg/ha|CO_321:0001218,6035.77725,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451499.0,MI23R181,1474293.0,25_MSU_AYT_Regional_HENKY_669059,2.0,7.0,208.0,3.0,8.0,Grain yield - kg/ha|CO_321:0001218,7080.85779,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451373.0,MI23R071,1474275.0,25_MSU_AYT_Regional_HENKY_669049,2.0,8.0,209.0,3.0,9.0,Grain yield - kg/ha|CO_321:0001218,6012.2394,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451259.0,MI23R126,1474261.0,25_MSU_AYT_Regional_HENKY_669054,2.0,8.0,210.0,3.0,10.0,Grain yield - kg/ha|CO_321:0001218,7004.19165,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451220.0,MI23R153,1474281.0,25_MSU_AYT_Regional_HENKY_669057,2.0,8.0,211.0,4.0,10.0,Grain yield - kg/ha|CO_321:0001218,6912.05778,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451469.0,MI23R119,1474245.0,25_MSU_AYT_Regional_HENKY_669053,2.0,8.0,212.0,4.0,9.0,Grain yield - kg/ha|CO_321:0001218,6245.60037,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451363.0,MI23R081,1474294.0,25_MSU_AYT_Regional_HENKY_669050,2.0,9.0,213.0,4.0,8.0,Grain yield - kg/ha|CO_321:0001218,6018.9645,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1387429.0,P25R64,1474269.0,25_MSU_AYT_Regional_HENKY_669041,2.0,9.0,215.0,4.0,6.0,Grain yield - kg/ha|CO_321:0001218,5544.84495,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451192.0,MI23R161,1474268.0,25_MSU_AYT_Regional_HENKY_669058,2.0,9.0,216.0,4.0,5.0,Grain yield - kg/ha|CO_321:0001218,5443.29594,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1445231.0,MI22R097,1474255.0,25_MSU_AYT_Regional_HENKY_669044,2.0,10.0,217.0,4.0,4.0,Grain yield - kg/ha|CO_321:0001218,5347.12701,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451503.0,MI23R099,1474260.0,25_MSU_AYT_Regional_HENKY_669052,2.0,10.0,218.0,4.0,3.0,Grain yield - kg/ha|CO_321:0001218,4856.86722,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451285.0,MI23R020,1474286.0,25_MSU_AYT_Regional_HENKY_669046,2.0,10.0,219.0,4.0,2.0,Grain yield - kg/ha|CO_321:0001218,4938.91344,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451223.0,MI23R134,1474264.0,25_MSU_AYT_Regional_HENKY_669055,2.0,10.0,220.0,4.0,1.0,Grain yield - kg/ha|CO_321:0001218,5729.7852,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451373.0,MI23R071,1474258.0,25_MSU_AYT_Regional_HENKY_669069,3.0,11.0,301.0,5.0,1.0,Grain yield - kg/ha|CO_321:0001218,4813.82658,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1445231.0,MI22R097,1474248.0,25_MSU_AYT_Regional_HENKY_669064,3.0,11.0,302.0,5.0,2.0,Grain yield - kg/ha|CO_321:0001218,4356.51978,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451192.0,MI23R161,1474254.0,25_MSU_AYT_Regional_HENKY_669078,3.0,11.0,303.0,5.0,3.0,Grain yield - kg/ha|CO_321:0001218,5624.87364,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451487.0,MI23R090,1474243.0,25_MSU_AYT_Regional_HENKY_669071,3.0,11.0,304.0,5.0,4.0,Grain yield - kg/ha|CO_321:0001218,4725.05526,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451259.0,MI23R126,1474282.0,25_MSU_AYT_Regional_HENKY_669074,3.0,12.0,305.0,5.0,5.0,Grain yield - kg/ha|CO_321:0001218,5281.22103,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451285.0,MI23R020,1474250.0,25_MSU_AYT_Regional_HENKY_669066,3.0,12.0,306.0,5.0,6.0,Grain yield - kg/ha|CO_321:0001218,5453.38359,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451271.0,MI23R138,1474287.0,25_MSU_AYT_Regional_HENKY_669076,3.0,12.0,307.0,5.0,7.0,Grain yield - kg/ha|CO_321:0001218,7088.92791,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1445488.0,MI22R057,1474262.0,25_MSU_AYT_Regional_HENKY_669063,3.0,12.0,308.0,5.0,8.0,Grain yield - kg/ha|CO_321:0001218,7532.112,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451337.0,MI23R233,1474295.0,25_MSU_AYT_Regional_HENKY_669080,3.0,13.0,310.0,5.0,10.0,Grain yield - kg/ha|CO_321:0001218,6431.88564,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451199.0,MI23R065,1474290.0,25_MSU_AYT_Regional_HENKY_669068,3.0,13.0,311.0,6.0,10.0,Grain yield - kg/ha|CO_321:0001218,7819.94628,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451503.0,MI23R099,1474279.0,25_MSU_AYT_Regional_HENKY_669072,3.0,13.0,312.0,6.0,9.0,Grain yield - kg/ha|CO_321:0001218,7130.62353,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451223.0,MI23R134,1474252.0,25_MSU_AYT_Regional_HENKY_669075,3.0,14.0,313.0,6.0,8.0,Grain yield - kg/ha|CO_321:0001218,7242.9327,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451363.0,MI23R081,1474244.0,25_MSU_AYT_Regional_HENKY_669070,3.0,14.0,314.0,6.0,7.0,Grain yield - kg/ha|CO_321:0001218,6324.95655,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451499.0,MI23R181,1474274.0,25_MSU_AYT_Regional_HENKY_669079,3.0,14.0,315.0,6.0,6.0,Grain yield - kg/ha|CO_321:0001218,6479.63385,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451220.0,MI23R153,1474299.0,25_MSU_AYT_Regional_HENKY_669077,3.0,14.0,316.0,6.0,5.0,Grain yield - kg/ha|CO_321:0001218,6326.97408,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1445291.0,MI22R135,1474288.0,25_MSU_AYT_Regional_HENKY_669065,3.0,15.0,317.0,6.0,4.0,Grain yield - kg/ha|CO_321:0001218,6484.34142,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1387429.0,P25R64,1474276.0,25_MSU_AYT_Regional_HENKY_669061,3.0,15.0,318.0,6.0,3.0,Grain yield - kg/ha|CO_321:0001218,5780.89596,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451543.0,MI23R032,1474247.0,25_MSU_AYT_Regional_HENKY_669067,3.0,15.0,319.0,6.0,2.0,Grain yield - kg/ha|CO_321:0001218,3908.62812,,,,25_MSU_AYT_Regional_HENKY
10254.0,2025.0,1451469.0,MI23R119,1474297.0,25_MSU_AYT_Regional_HENKY_669073,3.0,15.0,320.0,6.0,1.0,Grain yield - kg/ha|CO_321:0001218,4831.31184,,,,25_MSU_AYT_Regional_HENKY
10257.0,2025.0,1451373.0,MI23R071,1474743.0,25_MSU_AYT_Regional_HOPKY_669229,1.0,1.0,101.0,1.0,1.0,Grain yield - kg/ha|CO_321:0001218,4878.38754,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451285.0,MI23R020,1474716.0,25_MSU_AYT_Regional_HOPKY_669226,1.0,1.0,102.0,1.0,2.0,Grain yield - kg/ha|CO_321:0001218,5859.57963,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1445488.0,MI22R057,1474755.0,25_MSU_AYT_Regional_HOPKY_669223,1.0,1.0,103.0,1.0,3.0,Grain yield - kg/ha|CO_321:0001218,4035.06,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451469.0,MI23R119,1474760.0,25_MSU_AYT_Regional_HOPKY_669233,1.0,1.0,104.0,1.0,4.0,Grain yield - kg/ha|CO_321:0001218,6073.43781,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1387429.0,P25R64,1474732.0,25_MSU_AYT_Regional_HOPKY_669221,1.0,2.0,105.0,1.0,5.0,Grain yield - kg/ha|CO_321:0001218,6563.02509,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451503.0,MI23R099,1474752.0,25_MSU_AYT_Regional_HOPKY_669232,1.0,2.0,106.0,1.0,6.0,Grain yield - kg/ha|CO_321:0001218,5278.53099,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451543.0,MI23R032,1474724.0,25_MSU_AYT_Regional_HOPKY_669227,1.0,2.0,107.0,1.0,7.0,Grain yield - kg/ha|CO_321:0001218,5064.67281,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451220.0,MI23R153,1474736.0,25_MSU_AYT_Regional_HOPKY_669237,1.0,2.0,108.0,1.0,8.0,Grain yield - kg/ha|CO_321:0001218,5168.23935,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451259.0,MI23R126,1474745.0,25_MSU_AYT_Regional_HOPKY_669234,1.0,3.0,109.0,1.0,9.0,Grain yield - kg/ha|CO_321:0001218,4534.73493,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1445291.0,MI22R135,1474772.0,25_MSU_AYT_Regional_HOPKY_669225,1.0,3.0,110.0,1.0,10.0,Grain yield - kg/ha|CO_321:0001218,4226.72535,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451192.0,MI23R161,1474756.0,25_MSU_AYT_Regional_HOPKY_669238,1.0,3.0,111.0,2.0,10.0,Grain yield - kg/ha|CO_321:0001218,5016.25209,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451271.0,MI23R138,1474733.0,25_MSU_AYT_Regional_HOPKY_669236,1.0,3.0,112.0,2.0,9.0,Grain yield - kg/ha|CO_321:0001218,4335.67197,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451499.0,MI23R181,1474726.0,25_MSU_AYT_Regional_HOPKY_669239,1.0,4.0,113.0,2.0,8.0,Grain yield - kg/ha|CO_321:0001218,5092.24572,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451199.0,MI23R065,1474766.0,25_MSU_AYT_Regional_HOPKY_669228,1.0,4.0,114.0,2.0,7.0,Grain yield - kg/ha|CO_321:0001218,6144.05136,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1445231.0,MI22R097,1474769.0,25_MSU_AYT_Regional_HOPKY_669224,1.0,4.0,115.0,2.0,6.0,Grain yield - kg/ha|CO_321:0001218,6300.07368,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451363.0,MI23R081,1474721.0,25_MSU_AYT_Regional_HOPKY_669230,1.0,5.0,117.0,2.0,4.0,Grain yield - kg/ha|CO_321:0001218,5952.38601,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451487.0,MI23R090,1474727.0,25_MSU_AYT_Regional_HOPKY_669231,1.0,5.0,118.0,2.0,3.0,Grain yield - kg/ha|CO_321:0001218,6058.64259,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451337.0,MI23R233,1474739.0,25_MSU_AYT_Regional_HOPKY_669240,1.0,5.0,119.0,2.0,2.0,Grain yield - kg/ha|CO_321:0001218,3982.60422,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451223.0,MI23R134,1474757.0,25_MSU_AYT_Regional_HOPKY_669235,1.0,5.0,120.0,2.0,1.0,Grain yield - kg/ha|CO_321:0001218,6107.73582,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451373.0,MI23R071,1474749.0,25_MSU_AYT_Regional_HOPKY_669249,2.0,6.0,201.0,3.0,1.0,Grain yield - kg/ha|CO_321:0001218,5396.22024,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451192.0,MI23R161,1474767.0,25_MSU_AYT_Regional_HOPKY_669258,2.0,6.0,202.0,3.0,2.0,Grain yield - kg/ha|CO_321:0001218,4111.05363,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451223.0,MI23R134,1474774.0,25_MSU_AYT_Regional_HOPKY_669255,2.0,6.0,203.0,3.0,3.0,Grain yield - kg/ha|CO_321:0001218,4766.75088,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451271.0,MI23R138,1474717.0,25_MSU_AYT_Regional_HOPKY_669256,2.0,7.0,205.0,3.0,5.0,Grain yield - kg/ha|CO_321:0001218,5195.81226,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451199.0,MI23R065,1474715.0,25_MSU_AYT_Regional_HOPKY_669248,2.0,7.0,206.0,3.0,6.0,Grain yield - kg/ha|CO_321:0001218,6610.7733,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451469.0,MI23R119,1474720.0,25_MSU_AYT_Regional_HOPKY_669253,2.0,7.0,207.0,3.0,7.0,Grain yield - kg/ha|CO_321:0001218,5838.73182,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451543.0,MI23R032,1474763.0,25_MSU_AYT_Regional_HOPKY_669247,2.0,7.0,208.0,3.0,8.0,Grain yield - kg/ha|CO_321:0001218,5161.51425,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451259.0,MI23R126,1474735.0,25_MSU_AYT_Regional_HOPKY_669254,2.0,8.0,209.0,3.0,9.0,Grain yield - kg/ha|CO_321:0001218,4714.2951,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1387429.0,P25R64,1474742.0,25_MSU_AYT_Regional_HOPKY_669241,2.0,8.0,210.0,3.0,10.0,Grain yield - kg/ha|CO_321:0001218,5841.42186,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451337.0,MI23R233,1474722.0,25_MSU_AYT_Regional_HOPKY_669260,2.0,8.0,211.0,4.0,10.0,Grain yield - kg/ha|CO_321:0001218,4285.90623,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451285.0,MI23R020,1474770.0,25_MSU_AYT_Regional_HOPKY_669246,2.0,8.0,212.0,4.0,9.0,Grain yield - kg/ha|CO_321:0001218,5669.2593,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1445291.0,MI22R135,1474719.0,25_MSU_AYT_Regional_HOPKY_669245,2.0,9.0,213.0,4.0,8.0,Grain yield - kg/ha|CO_321:0001218,4240.84806,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451220.0,MI23R153,1474723.0,25_MSU_AYT_Regional_HOPKY_669257,2.0,9.0,214.0,4.0,7.0,Grain yield - kg/ha|CO_321:0001218,4263.04089,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451487.0,MI23R090,1474765.0,25_MSU_AYT_Regional_HOPKY_669251,2.0,9.0,215.0,4.0,6.0,Grain yield - kg/ha|CO_321:0001218,7391.55741,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451499.0,MI23R181,1474741.0,25_MSU_AYT_Regional_HOPKY_669259,2.0,9.0,216.0,4.0,5.0,Grain yield - kg/ha|CO_321:0001218,4788.2712,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1445488.0,MI22R057,1474748.0,25_MSU_AYT_Regional_HOPKY_669243,2.0,10.0,217.0,4.0,4.0,Grain yield - kg/ha|CO_321:0001218,4442.60106,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451363.0,MI23R081,1474761.0,25_MSU_AYT_Regional_HOPKY_669250,2.0,10.0,218.0,4.0,3.0,Grain yield - kg/ha|CO_321:0001218,5484.31905,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1445231.0,MI22R097,1474762.0,25_MSU_AYT_Regional_HOPKY_669244,2.0,10.0,219.0,4.0,2.0,Grain yield - kg/ha|CO_321:0001218,6209.28483,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451503.0,MI23R099,1474744.0,25_MSU_AYT_Regional_HOPKY_669252,2.0,10.0,220.0,4.0,1.0,Grain yield - kg/ha|CO_321:0001218,5341.07442,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451487.0,MI23R090,1474734.0,25_MSU_AYT_Regional_HOPKY_669271,3.0,11.0,301.0,5.0,1.0,Grain yield - kg/ha|CO_321:0001218,6115.13343,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451285.0,MI23R020,1474740.0,25_MSU_AYT_Regional_HOPKY_669266,3.0,11.0,302.0,5.0,2.0,Grain yield - kg/ha|CO_321:0001218,5428.50072,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1451543.0,MI23R032,1474730.0,25_MSU_AYT_Regional_HOPKY_669267,3.0,11.0,304.0,5.0,4.0,Grain yield - kg/ha|CO_321:0001218,5533.41228,,,,25_MSU_AYT_Regional_HOPKY
10257.0,2025.0,1445488.0,MI22R057,1474759.0,25_MSU_AYT_Regional_HOPKY_669263,3.0,12.0,305.0,5.0,5.0,Grain yield - kg/ha|CO_321:0001218,4051.20024,,,,25_MSU_AYT_Regional_HOPKY
