study_db_id,season,germplasm_db_id,germplasmName,observation_unit_db_id,observation_unit_name,rep,block,plot,row,column,observation_variable_name,value,project_id,file_name,download_url,studyName
10724.0,2022.0,1468892.0,Windust,1581638.0,AWY1_SWW_2022_Davenport_PLOT67,2.0,2.0,67.0,10.0,4.0,Grain yield - kg/ha|CO_321:0001218,4288.0,,,,AWY1_SWW_2022_Davenport
10724.0,2022.0,1463571.0,Jasper,1581692.0,AWY1_SWW_2022_Davenport_PLOT68,2.0,2.0,68.0,10.0,3.0,Grain yield - kg/ha|CO_321:0001218,5159.0,,,,AWY1_SWW_2022_Davenport
10724.0,2022.0,1468870.0,WA 8394,1581627.0,AWY1_SWW_2022_Davenport_PLOT69,2.0,2.0,69.0,10.0,2.0,Grain yield - kg/ha|CO_321:0001218,4087.0,,,,AWY1_SWW_2022_Davenport
10724.0,2022.0,1468918.0,WA 8364,1581666.0,AWY1_SWW_2022_Davenport_PLOT79,2.0,2.0,79.0,12.0,6.0,Grain yield - kg/ha|CO_321:0001218,6298.0,,,,AWY1_SWW_2022_Davenport
10724.0,2022.0,1468875.0,WA 8345 AX,1581630.0,AWY1_SWW_2022_Davenport_PLOT81,2.0,2.0,81.0,12.0,4.0,Grain yield - kg/ha|CO_321:0001218,6030.0,,,,AWY1_SWW_2022_Davenport
10724.0,2022.0,1468915.0,Norwest Duet,1581665.0,AWY1_SWW_2022_Davenport_PLOT82,2.0,2.0,82.0,12.0,3.0,Grain yield - kg/ha|CO_321:0001218,5427.0,,,,AWY1_SWW_2022_Davenport
10724.0,2022.0,1468875.0,WA 8345 AX,1581713.0,AWY1_SWW_2022_Davenport_PLOT85,3.0,3.0,85.0,13.0,1.0,Grain yield - kg/ha|CO_321:0001218,5896.0,,,,AWY1_SWW_2022_Davenport
13046.0,2016.0,1468915.0,Norwest Duet,1896376.0,EWashingtonCereals_SWW_PSC_2016_109,3.0,9.0,109.0,8.0,5.0,Grain yield - kg/ha|CO_321:0001218,7908.7070978496,,,,EWashingtonCereals_SWW_PSC_2016
13046.0,2016.0,1468915.0,Norwest Duet,1896266.0,EWashingtonCereals_SWW_PSC_2016_18,1.0,6.0,18.0,2.0,12.0,Grain yield - kg/ha|CO_321:0001218,8036.483828172,,,,EWashingtonCereals_SWW_PSC_2016
13046.0,2016.0,1468901.0,LCS Hulk,1896360.0,EWashingtonCereals_SWW_PSC_2016_4,1.0,2.0,4.0,1.0,5.0,Grain yield - kg/ha|CO_321:0001218,12589.3704822912,,,,EWashingtonCereals_SWW_PSC_2016
13046.0,2016.0,1468901.0,LCS Hulk,1896295.0,EWashingtonCereals_SWW_PSC_2016_69,2.0,9.0,69.0,5.0,14.0,Grain yield - kg/ha|CO_321:0001218,7901.98200678,,,,EWashingtonCereals_SWW_PSC_2016
13046.0,2016.0,1468915.0,Norwest Duet,1896387.0,EWashingtonCereals_SWW_PSC_2016_71,2.0,10.0,71.0,6.0,15.0,Grain yield - kg/ha|CO_321:0001218,6947.0190748968,,,,EWashingtonCereals_SWW_PSC_2016
13046.0,2016.0,1468901.0,LCS Hulk,1896358.0,EWashingtonCereals_SWW_PSC_2016_91,3.0,3.0,91.0,7.0,8.0,Grain yield - kg/ha|CO_321:0001218,10787.0460756384,,,,EWashingtonCereals_SWW_PSC_2016
13708.0,2017.0,1468901.0,LCS Hulk,1936981.0,OregonCereals_SWW_HER_2017_16,98.0,98.0,16.0,,,Grain yield - kg/ha|CO_321:0001218,7942.3325531976,,,,OregonCereals_SWW_HER_2017
13708.0,2017.0,1468871.0,LCS Shine,1936987.0,OregonCereals_SWW_HER_2017_19,98.0,98.0,19.0,,,Grain yield - kg/ha|CO_321:0001218,9253.7253117696,,,,OregonCereals_SWW_HER_2017
13708.0,2017.0,1463571.0,Jasper,1936975.0,OregonCereals_SWW_HER_2017_33,98.0,98.0,33.0,,,Grain yield - kg/ha|CO_321:0001218,8729.1682083408,,,,OregonCereals_SWW_HER_2017
13708.0,2017.0,1468915.0,Norwest Duet,1936967.0,OregonCereals_SWW_HER_2017_8,98.0,98.0,8.0,,,Grain yield - kg/ha|CO_321:0001218,9623.6053205976,,,,OregonCereals_SWW_HER_2017
13091.0,2015.0,1468915.0,Norwest Duet,1898686.0,NIdahoCereals_SWW_MOS_2015_112,3.0,3.0,112.0,6.0,3.0,Grain yield - kg/ha|CO_321:0001218,7666.603819344,,,,NIdahoCereals_SWW_MOS_2015
13091.0,2015.0,1463571.0,Jasper,1898666.0,NIdahoCereals_SWW_MOS_2015_116,3.0,3.0,116.0,6.0,7.0,Grain yield - kg/ha|CO_321:0001218,7142.0467159152,,,,NIdahoCereals_SWW_MOS_2015
13091.0,2015.0,1463571.0,Jasper,1898685.0,NIdahoCereals_SWW_MOS_2015_14,1.0,1.0,14.0,1.0,15.0,Grain yield - kg/ha|CO_321:0001218,8191.1609227728,,,,NIdahoCereals_SWW_MOS_2015
13091.0,2015.0,1463571.0,Jasper,1898695.0,NIdahoCereals_SWW_MOS_2015_147,4.0,4.0,147.0,7.0,16.0,Grain yield - kg/ha|CO_321:0001218,8137.360194216,,,,NIdahoCereals_SWW_MOS_2015
13091.0,2015.0,1468915.0,Norwest Duet,1898603.0,NIdahoCereals_SWW_MOS_2015_168,4.0,4.0,168.0,8.0,15.0,Grain yield - kg/ha|CO_321:0001218,8177.7107406336,,,,NIdahoCereals_SWW_MOS_2015
13091.0,2015.0,1468915.0,Norwest Duet,1898600.0,NIdahoCereals_SWW_MOS_2015_42,1.0,1.0,42.0,2.0,21.0,Grain yield - kg/ha|CO_321:0001218,8466.8896566264,,,,NIdahoCereals_SWW_MOS_2015
13091.0,2015.0,1463571.0,Jasper,1898615.0,NIdahoCereals_SWW_MOS_2015_60,2.0,2.0,60.0,3.0,17.0,Grain yield - kg/ha|CO_321:0001218,8305.487470956,,,,NIdahoCereals_SWW_MOS_2015
13091.0,2015.0,1468915.0,Norwest Duet,1898710.0,NIdahoCereals_SWW_MOS_2015_76,2.0,2.0,76.0,4.0,11.0,Grain yield - kg/ha|CO_321:0001218,7518.6518158128,,,,NIdahoCereals_SWW_MOS_2015
12537.0,2018.0,1468894.0,Jameson,1835634.0,EWashingtonCereals_SWW_CRT_2018_104,3.0,2.0,104.0,7.0,9.0,Grain yield - kg/ha|CO_321:0001218,7068.0707141496,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1463571.0,Jasper,1835691.0,EWashingtonCereals_SWW_CRT_2018_108,3.0,3.0,108.0,7.0,13.0,Grain yield - kg/ha|CO_321:0001218,5978.6059608744,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468865.0,Devote,1835651.0,EWashingtonCereals_SWW_CRT_2018_113,3.0,5.0,113.0,8.0,17.0,Grain yield - kg/ha|CO_321:0001218,5312.821944984,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468915.0,Norwest Duet,1835644.0,EWashingtonCereals_SWW_CRT_2018_118,3.0,6.0,118.0,8.0,12.0,Grain yield - kg/ha|CO_321:0001218,7565.7274533,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468901.0,LCS Hulk,1835685.0,EWashingtonCereals_SWW_CRT_2018_136,3.0,10.0,136.0,9.0,9.0,Grain yield - kg/ha|CO_321:0001218,7330.349265864,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468871.0,LCS Shine,1835688.0,EWashingtonCereals_SWW_CRT_2018_137,3.0,11.0,137.0,9.0,10.0,Grain yield - kg/ha|CO_321:0001218,7249.6481730288,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468915.0,Norwest Duet,1835642.0,EWashingtonCereals_SWW_CRT_2018_25,1.0,7.0,25.0,2.0,9.0,Grain yield - kg/ha|CO_321:0001218,7828.0060050144,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1463571.0,Jasper,1835568.0,EWashingtonCereals_SWW_CRT_2018_27,1.0,7.0,27.0,2.0,7.0,Grain yield - kg/ha|CO_321:0001218,8117.1849210072,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468894.0,Jameson,1835588.0,EWashingtonCereals_SWW_CRT_2018_28,1.0,7.0,28.0,2.0,6.0,Grain yield - kg/ha|CO_321:0001218,7619.5281818568,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468865.0,Devote,1835608.0,EWashingtonCereals_SWW_CRT_2018_30,1.0,8.0,30.0,2.0,4.0,Grain yield - kg/ha|CO_321:0001218,5393.5230378192,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468871.0,LCS Shine,1835698.0,EWashingtonCereals_SWW_CRT_2018_48,1.0,12.0,48.0,3.0,17.0,Grain yield - kg/ha|CO_321:0001218,6368.6612429112,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468871.0,LCS Shine,1835660.0,EWashingtonCereals_SWW_CRT_2018_59,2.0,3.0,59.0,4.0,7.0,Grain yield - kg/ha|CO_321:0001218,8244.9616513296,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468901.0,LCS Hulk,1835680.0,EWashingtonCereals_SWW_CRT_2018_6,1.0,2.0,6.0,1.0,7.0,Grain yield - kg/ha|CO_321:0001218,7000.8198034536,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468865.0,Devote,1835584.0,EWashingtonCereals_SWW_CRT_2018_65,2.0,5.0,65.0,5.0,2.0,Grain yield - kg/ha|CO_321:0001218,6368.6612429112,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468894.0,Jameson,1835575.0,EWashingtonCereals_SWW_CRT_2018_70,2.0,6.0,70.0,5.0,7.0,Grain yield - kg/ha|CO_321:0001218,6388.83651612,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468901.0,LCS Hulk,1835677.0,EWashingtonCereals_SWW_CRT_2018_76,2.0,7.0,76.0,5.0,13.0,Grain yield - kg/ha|CO_321:0001218,6388.83651612,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1463571.0,Jasper,1835571.0,EWashingtonCereals_SWW_CRT_2018_77,2.0,8.0,77.0,5.0,14.0,Grain yield - kg/ha|CO_321:0001218,6711.6408874608,,,,EWashingtonCereals_SWW_CRT_2018
12537.0,2018.0,1468915.0,Norwest Duet,1835689.0,EWashingtonCereals_SWW_CRT_2018_82,2.0,9.0,82.0,6.0,16.0,Grain yield - kg/ha|CO_321:0001218,7041.1703498712,,,,EWashingtonCereals_SWW_CRT_2018
11080.0,2022.0,1468915.0,Norwest Duet,1679228.0,OregonCereals_SWW_NWI_2022_1,1.0,1.0,1.0,1.0,1.0,Grain yield - kg/ha|CO_321:0001218,7350.39003725141,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468891.0,Sockeye CL+,1679240.0,OregonCereals_SWW_NWI_2022_10,1.0,2.0,10.0,10.0,1.0,Grain yield - kg/ha|CO_321:0001218,8854.18765132466,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468884.0,Piranha CL+,1679131.0,OregonCereals_SWW_NWI_2022_105,2.0,18.0,105.0,4.0,6.0,Grain yield - kg/ha|CO_321:0001218,8975.23929057746,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468891.0,Sockeye CL+,1679126.0,OregonCereals_SWW_NWI_2022_115,3.0,20.0,115.0,7.0,7.0,Grain yield - kg/ha|CO_321:0001218,8578.72792111385,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468871.0,LCS Shine,1679130.0,OregonCereals_SWW_NWI_2022_121,3.0,21.0,121.0,13.0,7.0,Grain yield - kg/ha|CO_321:0001218,10704.1929536609,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468884.0,Piranha CL+,1679248.0,OregonCereals_SWW_NWI_2022_129,3.0,22.0,129.0,16.0,8.0,Grain yield - kg/ha|CO_321:0001218,7947.91437878537,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468884.0,Piranha CL+,1679210.0,OregonCereals_SWW_NWI_2022_15,1.0,3.0,15.0,15.0,1.0,Grain yield - kg/ha|CO_321:0001218,8724.25889185999,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468915.0,Norwest Duet,1679246.0,OregonCereals_SWW_NWI_2022_159,3.0,27.0,159.0,15.0,9.0,Grain yield - kg/ha|CO_321:0001218,7454.35994518742,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468871.0,LCS Shine,1679161.0,OregonCereals_SWW_NWI_2022_22,1.0,4.0,22.0,15.0,2.0,Grain yield - kg/ha|CO_321:0001218,9909.01818559142,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468915.0,Norwest Duet,1679123.0,OregonCereals_SWW_NWI_2022_56,2.0,10.0,56.0,17.0,4.0,Grain yield - kg/ha|CO_321:0001218,8138.09995423366,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468891.0,Sockeye CL+,1679245.0,OregonCereals_SWW_NWI_2022_68,2.0,12.0,68.0,5.0,4.0,Grain yield - kg/ha|CO_321:0001218,8214.29523605222,,,,OregonCereals_SWW_NWI_2022
11080.0,2022.0,1468871.0,LCS Shine,1679124.0,OregonCereals_SWW_NWI_2022_95,2.0,16.0,95.0,14.0,6.0,Grain yield - kg/ha|CO_321:0001218,10772.7888825708,,,,OregonCereals_SWW_NWI_2022
12589.0,2017.0,1463571.0,Jasper,1841368.0,EWashingtonCereals_SWW_RIT_2017_106,3.0,3.0,106.0,7.0,11.0,Grain yield - kg/ha|CO_321:0001218,5366.6226735408,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468865.0,Devote,1841283.0,EWashingtonCereals_SWW_RIT_2017_108,3.0,3.0,108.0,7.0,13.0,Grain yield - kg/ha|CO_321:0001218,6213.9841483104,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468901.0,LCS Hulk,1841374.0,EWashingtonCereals_SWW_RIT_2017_121,3.0,7.0,121.0,8.0,9.0,Grain yield - kg/ha|CO_321:0001218,5823.9288662736,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468915.0,Norwest Duet,1841282.0,EWashingtonCereals_SWW_RIT_2017_141,3.0,12.0,141.0,9.0,14.0,Grain yield - kg/ha|CO_321:0001218,6718.3659785304,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468915.0,Norwest Duet,1841315.0,EWashingtonCereals_SWW_RIT_2017_18,1.0,5.0,18.0,2.0,16.0,Grain yield - kg/ha|CO_321:0001218,5938.2554144568,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468901.0,LCS Hulk,1841295.0,EWashingtonCereals_SWW_RIT_2017_38,1.0,10.0,38.0,3.0,7.0,Grain yield - kg/ha|CO_321:0001218,6166.9085108232,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468865.0,Devote,1841279.0,EWashingtonCereals_SWW_RIT_2017_41,1.0,11.0,41.0,3.0,10.0,Grain yield - kg/ha|CO_321:0001218,5628.9012252552,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1463571.0,Jasper,1841260.0,EWashingtonCereals_SWW_RIT_2017_45,1.0,12.0,45.0,3.0,14.0,Grain yield - kg/ha|CO_321:0001218,5615.451043116,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468915.0,Norwest Duet,1841390.0,EWashingtonCereals_SWW_RIT_2017_50,2.0,1.0,50.0,4.0,16.0,Grain yield - kg/ha|CO_321:0001218,6153.458328684,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468901.0,LCS Hulk,1841264.0,EWashingtonCereals_SWW_RIT_2017_76,2.0,7.0,76.0,5.0,13.0,Grain yield - kg/ha|CO_321:0001218,6556.96379286,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1468865.0,Devote,1841371.0,EWashingtonCereals_SWW_RIT_2017_87,2.0,10.0,87.0,6.0,11.0,Grain yield - kg/ha|CO_321:0001218,5608.7259520464,,,,EWashingtonCereals_SWW_RIT_2017
12589.0,2017.0,1463571.0,Jasper,1841347.0,EWashingtonCereals_SWW_RIT_2017_92,2.0,11.0,92.0,6.0,6.0,Grain yield - kg/ha|CO_321:0001218,5743.2277734384,,,,EWashingtonCereals_SWW_RIT_2017
11533.0,2022.0,1468884.0,Piranha CL+,1732209.0,SEIdahoCereals_SWW_RK_2022_108,4.0,4.0,108.0,7.0,22.0,Grain yield - kg/ha|CO_321:0001218,3339.57262370625,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468915.0,Norwest Duet,1732303.0,SEIdahoCereals_SWW_RK_2022_112,4.0,4.0,112.0,8.0,19.0,Grain yield - kg/ha|CO_321:0001218,2939.21450215082,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468865.0,Devote,1732216.0,SEIdahoCereals_SWW_RK_2022_120,4.0,4.0,120.0,9.0,20.0,Grain yield - kg/ha|CO_321:0001218,3095.45181787977,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468891.0,Sockeye CL+,1732274.0,SEIdahoCereals_SWW_RK_2022_123,4.0,4.0,123.0,9.0,23.0,Grain yield - kg/ha|CO_321:0001218,2929.44966991776,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468922.0,Rollie,1732179.0,SEIdahoCereals_SWW_RK_2022_125,4.0,4.0,125.0,10.0,18.0,Grain yield - kg/ha|CO_321:0001218,1562.37315728947,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468865.0,Devote,1732301.0,SEIdahoCereals_SWW_RK_2022_22,1.0,1.0,22.0,6.0,10.0,Grain yield - kg/ha|CO_321:0001218,1894.37745321348,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468915.0,Norwest Duet,1732202.0,SEIdahoCereals_SWW_RK_2022_25,1.0,1.0,25.0,6.0,13.0,Grain yield - kg/ha|CO_321:0001218,3437.22094603684,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468922.0,Rollie,1732220.0,SEIdahoCereals_SWW_RK_2022_32,1.0,1.0,32.0,7.0,12.0,Grain yield - kg/ha|CO_321:0001218,2392.3838970995,,,,SEIdahoCereals_SWW_RK_2022
11533.0,2022.0,1468884.0,Piranha CL+,1732324.0,SEIdahoCereals_SWW_RK_2022_38,2.0,2.0,38.0,8.0,10.0,Grain yield - kg/ha|CO_321:0001218,2636.50470292598,,,,SEIdahoCereals_SWW_RK_2022
